;populacao_7
"AF";"23195"
"AL";"23715"
"DZ";"86227"
"AO";"22196"
"AG";"632"
"AR";"398162"
"AM";"37647"
"AW";"749"
"AU";"286595"
"AT";"234498"
"AZ";"62836"
"BS";"1364"
"BH";"1180"
"BD";"216324"
"BB";"5212"
"BY";"210483"
"BE";"302978"
"BZ";"1371"
"BJ";"22242"
"BT";"1213"
"BO";"23977"
"BA";"37783"
"BW";"3918"
"BR";"614040"
"BN";"950"
"BG";"164883"
"BF";"17049"
"BI";"16837"
"CV";"1710"
"KH";"17824"
"CM";"41095"
"CA";"510902"
"CF";"12052"
"TD";"18207"
"CL";"121504"
"CN";"5655996"
"HK";"53909"
"MO";"3106"
"TW";"104800"
"CO";"173111"
"KM";"1045"
"CG";"10036"
"CR";"17276"
"CI";"25158"
"HR";"85690"
"CU";"156692"
"CW";"1795"
"CY";"12816"
"CZ";"224224"
"KP";"83153"
"CD";"87553"
"DK";"164950"
"DJ";"1009"
"DO";"26475"
"EC";"58944"
"EG";"294715"
"SV";"24600"
"GQ";"1401"
"ER";"6885"
"EE";"36715"
"ET";"128529"
"FJ";"1760"
"FI";"107801"
"FR";"1763141"
"GF";"558"
"PF";"640"
"GA";"6810"
"GM";"1221"
"GE";"84379"
"DE";"2418164"
"GH";"25808"
"GR";"241874"
"GD";"1062"
"GP";"5086"
"GU";"445"
"GT";"32879"
"GN";"10647"
"GW";"2109"
"GY";"4892"
"HT";"29551"
"HN";"20834"
"HU";"238499"
"IS";"5773"
"IN";"3194435"
"ID";"609332"
"IR";"147837"
"IQ";"77440"
"IE";"71224"
"IL";"55940"
"IT";"1450395"
"JM";"34383"
"JP";"1995746"
"JO";"14799"
"KZ";"169187"
"KE";"75482"
"KI";"279"
"KW";"3790"
"KG";"45609"
"LA";"12520"
"LV";"67145"
"LB";"21907"
"LS";"7007"
"LR";"3921"
"LY";"11315"
"LT";"85090"
"LU";"9643"
"MG";"34670"
"MW";"13806"
"MY";"65831"
"MV";"320"
"ML";"14391"
"MT";"5875"
"MQ";"6052"
"MR";"4150"
"MU";"4909"
"YT";"453"
"MX";"563219"
"FM";"1507"
"FM";"381"
"MN";"9467"
"ME";"10200"
"MA";"94906"
"MZ";"35525"
"MM";"165809"
"NA";"4524"
"NP";"49203"
"NL";"361442"
"NC";"791"
"NZ";"61543"
"NI";"13403"
"NE";"7379"
"NG";"164112"
"NO";"136324"
"OM";"3739"
"PK";"440540"
"PA";"16407"
"PG";"12146"
"PY";"19535"
"PE";"85856"
"PH";"192188"
"PL";"626177"
"PT";"219977"
"PR";"55646"
"QA";"915"
"KR";"234132"
"MD";"47385"
"RE";"4894"
"RO";"346730"
"RU";"2350646"
"RW";"15642"
"LC";"831"
"VC";"998"
"WS";"532"
"ST";"869"
"SA";"40942"
"SN";"12290"
"RS";"146335"
"SC";"923"
"SL";"6698"
"SG";"15636"
"SK";"87793"
"SI";"36977"
"SB";"1066"
"SO";"21598"
"ZA";"139139"
"SS";"11116"
"ES";"898116"
"LK";"97312"
"PS";"4831"
"SD";"58239"
"SR";"3378"
"SZ";"1936"
"SE";"303656"
"CH";"194212"
"SY";"39559"
"TJ";"40820"
"MK";"17404"
"TH";"317254"
"TL";"1316"
"TG";"7594"
"TO";"541"
"TT";"9645"
"TN";"31258"
"TR";"303857"
"TM";"22137"
"UG";"39469"
"UA";"1001970"
"AE";"458"
"GB";"1754527"
"TZ";"58784"
"US";"6217402"
"VI";"689"
"UY";"60794"
"UZ";"187438"
"VU";"660"
"VE";"78868"
"VN";"564021"
"EH";"697"
"YE";"27883"
"ZM";"19602"
"ZW";"32918"
