;populacao_5
"BI";"97,3"
"KM";"81,0"
"DJ";"39,3"
"ER";"87,5"
"ET";"91,6"
"KE";"90,2"
"MG";"86,3"
"MW";"94,2"
"MU";"58,2"
"YT";"75,3"
"MZ";"91,3"
"RE";"58,7"
"RW";"96,9"
"SC";"62,2"
"SO";"77,9"
"SS";"91,4"
"UG";"93,4"
"TZ";"92,7"
"ZM";"70,6"
"ZW";"83,1"
"AO";"85,6"
"CM";"80,4"
"CF";"73,4"
"TD";"89,1"
"CG";"61,7"
"CD";"75,6"
"GQ";"73,1"
"GA";"69,8"
"ST";"72,1"
"DZ";"60,7"
"EG";"58,9"
"LY";"53,7"
"MA";"66,1"
"SD";"84,2"
"TN";"57,3"
"EH";"59,1"
"BW";"93,2"
"LS";"91,8"
"NA";"78,2"
"ZA";"52,3"
"SZ";"91,0"
"BJ";"84,2"
"BF";"94,4"
"CV";"80,7"
"CI";"72,6"
"GM";"81,6"
"GH";"71,5"
"GN";"84,7"
"GW";"85,0"
"LR";"74,8"
"ML";"86,0"
"MR";"86,5"
"NE";"91,7"
"NG";"82,5"
"SH";"53,2"
"SN";"70,8"
"SL";"76,8"
"TG";"79,9"
"CN";"82,5"
"HK";"12,5"
"MO";"3,1"
"TW";"64,1"
"KP";"48,4"
"JP";"28,9"
"MN";"55,7"
"KR";"61,2"
"KZ";"50,4"
"KG";"62,8"
"TJ";"63,2"
"TM";"52,3"
"UZ";"63,7"
"AF";"88,7"
"BD";"92,7"
"BT";"94,2"
"IN";"80,4"
"IR";"59,7"
"MV";"88,3"
"NP";"96,1"
"PK";"75,5"
"LK";"82,5"
"BN";"40,1"
"KH";"85,4"
"ID";"83,2"
"LA";"90,7"
"MY";"67,3"
"MM";"77,6"
"PH";"67,3"
"SG";"0,0"
"TH";"79,3"
"TL";"87,4"
"VN";"82,1"
"AM";"41,0"
"AZ";"50,0"
"BH";"16,5"
"CY";"59,8"
"GE";"52,5"
"IQ";"44,9"
"IL";"16,4"
"JO";"44,4"
"KW";"15,4"
"LB";"42,2"
"OM";"71,9"
"QA";"11,9"
"SA";"53,3"
"PS";"46,8"
"SY";"57,3"
"TR";"62,6"
"AE";"20,2"
"YE";"87,2"
"BY";"57,2"
"BG";"49,0"
"CZ";"36,1"
"HU";"40,3"
"PL";"48,3"
"MD";"68,8"
"RO";"60,2"
"RU";"38,4"
"SK";"59,8"
"UA";"46,0"
"DK";"20,8"
"EE";"35,7"
"FO";"72,5"
"FI";"37,1"
"IS";"15,5"
"IE";"49,9"
"IM";"44,0"
"LV";"40,1"
"LT";"51,5"
"NO";"36,1"
"SE";"19,7"
"GB";"22,7"
"AL";"68,5"
"AD";"21,6"
"BA";"73,7"
"HR";"60,9"
"GI";"0,0"
"GR";"36,6"
"VA";"0,0"
"IT";"36,2"
"MT";"10,3"
"ME";"74,0"
"PT";"61,6"
"SM";"41,3"
"RS";"61,4"
"SI";"63,9"
"ES";"34,9"
"MK";"54,3"
"AT";"34,8"
"BE";"6,3"
"FR";"29,4"
"DE";"27,8"
"LI";"81,4"
"LU";"26,1"
"MC";"0,0"
"NL";"38,5"
"CH";"26,4"
"AI";"0,0"
"AG";"65,8"
"AW";"49,4"
"BS";"33,9"
"BB";"62,6"
"VG";"83,9"
"KY";"0,0"
"CU";"39,9"
"CW";"21,9"
"DM";"61,6"
"DO";"60,8"
"GD";"68,0"
"GP";"22,3"
"HT";"80,7"
"JM";"59,4"
"MQ";"41,2"
"MS";"88,3"
"PR";"42,9"
"KN";"66,4"
"LC";"76,4"
"VC";"69,8"
"SX";"0,0"
"TT";"57,9"
"TC";"49,2"
"VI";"31,6"
"BZ";"48,8"
"CR";"61,8"
"SV";"60,7"
"GT";"64,8"
"HN";"71,8"
"MX";"41,8"
"NI";"53,8"
"PA";"53,0"
"AR";"21,6"
"BO";"60,5"
"BR";"45,1"
"CL";"25,5"
"CO";"44,1"
"EC";"61,3"
"FK";"46,4"
"GF";"32,9"
"GY";"70,6"
"PY";"63,1"
"PE";"43,7"
"SR";"53,8"
"UY";"17,8"
"VE";"29,1"
"BM";"0,0"
"CA";"24,8"
"GL";"28,5"
"PM";"11,7"
"US";"26,7"
"AU";"16,2"
"NZ";"19,3"
"FJ";"65,6"
"NC";"49,6"
"PG";"91,4"
"SB";"91,3"
"VU";"87,9"
"FM";"55,9"
"GU";"40,2"
"KI";"77,1"
"MH";"49,1"
"FM";"75,5"
"NR";"0,0"
"MP";"32,6"
"PW";"40,6"
"AS";"30,0"
"CK";"47,1"
"PF";"46,2"
"NU";"78,8"
"WS";"79,9"
"TK";"100,0"
"TO";"79,8"
"TV";"78,6"
"WF";"100,0"
