;populacao_5
"BI";"84,8"
"KM";"69,6"
"DJ";"21,3"
"ER";"56,1"
"ET";"76,3"
"KE";"70,0"
"MG";"58,8"
"MW";"81,4"
"MU";"59,1"
"YT";"54,7"
"MZ";"60,7"
"RE";"0,2"
"RW";"81,9"
"SC";"40,8"
"SO";"51,5"
"SS";"78,4"
"UG";"72,6"
"TZ";"61,9"
"ZM";"53,1"
"ZW";"67,3"
"AO";"30,7"
"CM";"40,1"
"CF";"55,9"
"TD";"75,3"
"CG";"30,4"
"CD";"51,9"
"GQ";"25,1"
"GA";"8,7"
"ST";"23,0"
"DZ";"24,3"
"EG";"56,7"
"LY";"18,1"
"MA";"34,4"
"SD";"63,3"
"TN";"29,1"
"EH";"12,8"
"BW";"26,5"
"LS";"69,1"
"NA";"44,2"
"ZA";"30,7"
"SZ";"75,0"
"BJ";"49,3"
"BF";"66,8"
"CV";"31,6"
"CI";"46,4"
"GM";"34,9"
"GH";"40,2"
"GN";"61,5"
"GW";"54,1"
"LR";"45,9"
"ML";"53,1"
"MR";"41,5"
"NE";"82,8"
"NG";"45,0"
"SH";"59,1"
"SN";"49,9"
"SL";"55,2"
"TG";"54,9"
"CN";"34,5"
"HK";"0,0"
"MO";"0,0"
"TW";"19,6"
"KP";"36,5"
"JP";"7,9"
"MN";"30,7"
"KR";"18,5"
"KZ";"41,6"
"KG";"61,8"
"TJ";"71,5"
"TM";"45,5"
"UZ";"49,4"
"AF";"72,7"
"BD";"58,8"
"BT";"55,0"
"IN";"63,1"
"IR";"22,3"
"MV";"57,6"
"NP";"77,6"
"PK";"61,6"
"LK";"80,6"
"BN";"20,6"
"KH";"74,0"
"ID";"40,8"
"LA";"61,1"
"MY";"20,8"
"MM";"67,5"
"PH";"51,4"
"SG";"0,0"
"TH";"45,7"
"TL";"67,2"
"VN";"59,8"
"AM";"36,1"
"AZ";"42,0"
"BH";"10,0"
"CY";"32,9"
"GE";"38,8"
"IQ";"28,2"
"IL";"7,1"
"JO";"7,8"
"KW";"0,0"
"LB";"10,4"
"OM";"11,0"
"QA";"0,6"
"SA";"14,8"
"PS";"22,1"
"SY";"42,0"
"TR";"22,1"
"AE";"12,0"
"YE";"59,5"
"BY";"18,9"
"BG";"23,0"
"CZ";"25,3"
"HU";"26,8"
"PL";"39,7"
"MD";"56,4"
"RO";"45,1"
"RU";"24,5"
"SK";"45,8"
"UA";"29,7"
"DK";"11,4"
"EE";"30,0"
"FO";"56,8"
"FI";"14,1"
"IS";"5,9"
"IE";"35,2"
"IM";"46,3"
"LV";"31,2"
"LT";"31,1"
"NO";"15,7"
"SE";"11,0"
"GB";"15,1"
"AL";"34,6"
"AD";"12,3"
"BA";"49,3"
"HR";"41,1"
"GI";"0,0"
"GR";"19,0"
"VA";"0,0"
"IT";"27,7"
"MT";"5,0"
"ME";"31,2"
"PT";"31,6"
"SM";"2,1"
"RS";"42,6"
"SI";"43,6"
"ES";"18,2"
"MK";"40,1"
"AT";"40,2"
"BE";"1,8"
"FR";"18,0"
"DE";"22,1"
"LI";"85,3"
"LU";"7,7"
"MC";"0,0"
"NL";"6,6"
"CH";"25,7"
"AI";"0,0"
"AG";"75,7"
"AW";"55,5"
"BS";"16,2"
"BB";"68,5"
"VG";"49,8"
"KY";"0,0"
"CU";"22,3"
"CW";"11,0"
"DM";"27,7"
"DO";"15,0"
"GD";"62,7"
"GP";"1,4"
"HT";"39,5"
"JM";"42,2"
"MQ";"10,6"
"MS";"90,7"
"PR";"6,3"
"KN";"68,8"
"LC";"80,7"
"VC";"45,3"
"SX";"0,0"
"TT";"46,4"
"TC";"5,6"
"VI";"3,7"
"BZ";"53,2"
"CR";"16,8"
"SV";"24,0"
"GT";"46,5"
"HN";"39,2"
"MX";"18,1"
"NI";"39,8"
"PA";"30,1"
"AR";"7,4"
"BO";"28,5"
"BR";"12,0"
"CL";"11,9"
"CO";"17,4"
"EC";"35,0"
"FK";"19,9"
"GF";"13,3"
"GY";"72,7"
"PY";"36,5"
"PE";"20,9"
"SR";"33,5"
"UY";"4,2"
"VE";"11,5"
"BM";"0,0"
"CA";"18,0"
"GL";"11,9"
"PM";"9,9"
"US";"16,5"
"AU";"13,3"
"NZ";"12,9"
"FJ";"40,8"
"NC";"26,9"
"PG";"86,1"
"SB";"73,5"
"VU";"73,9"
"FM";"29,8"
"GU";"4,8"
"KI";"41,6"
"MH";"20,8"
"FM";"76,4"
"NR";"0,0"
"MP";"7,8"
"PW";"17,2"
"AS";"12,7"
"CK";"23,6"
"PF";"37,6"
"NU";"51,1"
"WS";"82,6"
"TK";"100,0"
"TO";"76,8"
"TV";"33,1"
"WF";"100,0"
