;populacao_5
"BI";"90,4"
"KM";"72,1"
"DJ";"23,2"
"ER";"68,0"
"ET";"84,1"
"KE";"78,0"
"MG";"70,6"
"MW";"84,9"
"MU";"58,0"
"YT";"49,8"
"MZ";"69,8"
"RE";"3,1"
"RW";"83,1"
"SC";"48,0"
"SO";"62,9"
"SS";"82,7"
"UG";"82,6"
"TZ";"74,5"
"ZM";"62,6"
"ZW";"66,1"
"AO";"43,2"
"CM";"50,9"
"CF";"61,8"
"TD";"78,2"
"CG";"38,6"
"CD";"62,0"
"GQ";"40,6"
"GA";"16,9"
"ST";"39,7"
"DZ";"35,4"
"EG";"56,9"
"LY";"22,8"
"MA";"44,3"
"SD";"67,2"
"TN";"34,5"
"EH";"13,9"
"BW";"43,6"
"LS";"77,2"
"NA";"62,4"
"ZA";"39,9"
"SZ";"78,1"
"BJ";"59,0"
"BF";"77,7"
"CV";"41,5"
"CI";"54,4"
"GM";"47,3"
"GH";"52,0"
"GN";"67,5"
"GW";"61,5"
"LR";"53,6"
"ML";"67,2"
"MR";"57,0"
"NE";"83,8"
"NG";"60,1"
"SH";"60,2"
"SN";"57,9"
"SL";"62,7"
"TG";"64,4"
"CN";"56,1"
"HK";"0,0"
"MO";"0,0"
"TW";"27,2"
"KP";"40,1"
"JP";"12,9"
"MN";"36,5"
"KR";"18,5"
"KZ";"43,5"
"KG";"64,7"
"TJ";"73,5"
"TM";"52,7"
"UZ";"51,0"
"AF";"77,1"
"BD";"72,5"
"BT";"68,3"
"IN";"70,4"
"IR";"31,8"
"MV";"65,2"
"NP";"84,5"
"PK";"65,8"
"LK";"81,7"
"BN";"26,5"
"KH";"80,7"
"ID";"53,3"
"LA";"72,3"
"MY";"32,5"
"MM";"71,9"
"PH";"54,4"
"SG";"0,0"
"TH";"61,3"
"TL";"73,6"
"VN";"72,1"
"AM";"36,2"
"AZ";"47,4"
"BH";"11,6"
"CY";"31,9"
"GE";"46,0"
"IQ";"31,2"
"IL";"8,4"
"JO";"19,0"
"KW";"0,0"
"LB";"13,2"
"OM";"27,0"
"QA";"2,3"
"SA";"18,8"
"PS";"26,7"
"SY";"45,9"
"TR";"31,6"
"AE";"17,4"
"YE";"70,5"
"BY";"27,2"
"BG";"29,1"
"CZ";"26,5"
"HU";"33,1"
"PL";"38,7"
"MD";"57,3"
"RO";"46,7"
"RU";"26,5"
"SK";"44,6"
"UA";"32,0"
"DK";"13,9"
"EE";"31,4"
"FO";"59,9"
"FI";"17,0"
"IS";"6,8"
"IE";"39,3"
"IM";"48,1"
"LV";"32,0"
"LT";"33,3"
"NO";"22,1"
"SE";"15,6"
"GB";"19,8"
"AL";"52,2"
"AD";"10,2"
"BA";"55,7"
"HR";"45,5"
"GI";"0,0"
"GR";"25,2"
"VA";"0,0"
"IT";"32,1"
"MT";"6,2"
"ME";"37,2"
"PT";"41,9"
"SM";"5,3"
"RS";"45,9"
"SI";"48,2"
"ES";"22,5"
"MK";"42,6"
"AT";"41,5"
"BE";"2,6"
"FR";"22,6"
"DE";"23,8"
"LI";"85,3"
"LU";"13,0"
"MC";"0,0"
"NL";"16,4"
"CH";"26,5"
"AI";"0,0"
"AG";"71,4"
"AW";"55,5"
"BS";"17,7"
"BB";"67,4"
"VG";"56,5"
"KY";"0,0"
"CU";"23,8"
"CW";"9,6"
"DM";"33,1"
"DO";"31,3"
"GD";"64,1"
"GP";"1,6"
"HT";"56,4"
"JM";"47,0"
"MQ";"10,7"
"MS";"90,7"
"PR";"5,9"
"KN";"68,1"
"LC";"77,9"
"VC";"52,6"
"SX";"0,0"
"TT";"45,2"
"TC";"11,7"
"VI";"6,1"
"BZ";"54,7"
"CR";"33,1"
"SV";"37,8"
"GT";"52,8"
"HN";"50,8"
"MX";"23,4"
"NI";"43,9"
"PA";"36,0"
"AR";"9,8"
"BO";"35,4"
"BR";"16,9"
"CL";"13,2"
"CO";"23,6"
"EC";"38,1"
"FK";"28,6"
"GF";"18,5"
"GY";"72,4"
"PY";"42,0"
"PE";"24,6"
"SR";"33,4"
"UY";"6,5"
"VE";"12,0"
"BM";"0,0"
"CA";"19,8"
"GL";"16,8"
"PM";"10,1"
"US";"19,9"
"AU";"15,3"
"NZ";"13,6"
"FJ";"49,7"
"NC";"35,4"
"PG";"86,9"
"SB";"81,7"
"VU";"76,6"
"FM";"34,0"
"GU";"6,3"
"KI";"56,0"
"MH";"28,4"
"FM";"77,7"
"NR";"0,0"
"MP";"9,4"
"PW";"28,1"
"AS";"12,0"
"CK";"28,1"
"PF";"42,0"
"NU";"64,3"
"WS";"79,0"
"TK";"100,0"
"TO";"76,8"
"TV";"49,3"
"WF";"100,0"
