;populacao_5
"BI";"78,2"
"KM";"63,8"
"DJ";"17,8"
"ER";"46,6"
"ET";"67,9"
"KE";"61,0"
"MG";"49,0"
"MW";"74,5"
"MU";"55,4"
"YT";"51,5"
"MZ";"51,5"
"RE";"0,1"
"RW";"76,6"
"SC";"34,6"
"SO";"42,5"
"SS";"70,9"
"UG";"63,0"
"TZ";"51,5"
"ZM";"44,1"
"ZW";"61,2"
"AO";"23,5"
"CM";"32,1"
"CF";"46,6"
"TD";"67,8"
"CG";"24,0"
"CD";"42,7"
"GQ";"20,0"
"GA";"6,1"
"ST";"17,2"
"DZ";"18,7"
"EG";"51,2"
"LY";"14,0"
"MA";"27,2"
"SD";"54,6"
"TN";"23,7"
"EH";"10,9"
"BW";"19,4"
"LS";"60,7"
"NA";"33,4"
"ZA";"24,2"
"SZ";"70,6"
"BJ";"40,6"
"BF";"56,9"
"CV";"25,9"
"CI";"38,4"
"GM";"27,2"
"GH";"31,9"
"GN";"53,4"
"GW";"47,6"
"LR";"37,6"
"ML";"43,2"
"MR";"32,3"
"NE";"77,6"
"NG";"35,7"
"SH";"53,5"
"SN";"41,7"
"SL";"47,0"
"TG";"45,9"
"CN";"24,0"
"HK";"0,0"
"MO";"0,0"
"TW";"15,1"
"KP";"30,7"
"JP";"6,4"
"MN";"26,5"
"KR";"16,3"
"KZ";"36,4"
"KG";"53,6"
"TJ";"64,2"
"TM";"37,0"
"UZ";"44,7"
"AF";"65,8"
"BD";"48,5"
"BT";"47,1"
"IN";"54,3"
"IR";"16,9"
"MV";"51,0"
"NP";"69,6"
"PK";"54,7"
"LK";"74,8"
"BN";"16,7"
"KH";"65,8"
"ID";"32,3"
"LA";"51,2"
"MY";"15,3"
"MM";"60,0"
"PH";"44,6"
"SG";"0,0"
"TH";"36,1"
"TL";"61,0"
"VN";"49,4"
"AM";"30,7"
"AZ";"34,5"
"BH";"8,0"
"CY";"29,2"
"GE";"31,9"
"IQ";"23,4"
"IL";"5,6"
"JO";"5,7"
"KW";"0,0"
"LB";"8,1"
"OM";"6,2"
"QA";"0,4"
"SA";"11,7"
"PS";"17,5"
"SY";"33,3"
"TR";"16,9"
"AE";"9,2"
"YE";"49,9"
"BY";"14,1"
"BG";"18,1"
"CZ";"21,3"
"HU";"21,8"
"PL";"35,0"
"MD";"49,9"
"RO";"39,2"
"RU";"20,0"
"SK";"40,4"
"UA";"25,4"
"DK";"9,3"
"EE";"26,1"
"FO";"52,1"
"FI";"12,0"
"IS";"5,0"
"IE";"29,7"
"IM";"41,1"
"LV";"27,6"
"LT";"26,1"
"NO";"11,8"
"SE";"8,2"
"GB";"11,8"
"AL";"26,1"
"AD";"11,4"
"BA";"41,5"
"HR";"34,1"
"GI";"0,0"
"GR";"14,8"
"VA";"0,0"
"IT";"22,6"
"MT";"4,0"
"ME";"26,1"
"PT";"24,8"
"SM";"1,3"
"RS";"36,8"
"SI";"36,9"
"ES";"14,4"
"MK";"32,5"
"AT";"34,4"
"BE";"1,3"
"FR";"14,1"
"DE";"18,8"
"LI";"82,4"
"LU";"5,8"
"MC";"0,0"
"NL";"4,1"
"CH";"22,2"
"AI";"0,0"
"AG";"73,1"
"AW";"50,2"
"BS";"13,6"
"BB";"63,9"
"VG";"43,3"
"KY";"0,0"
"CU";"19,1"
"CW";"9,6"
"DM";"23,1"
"DO";"9,7"
"GD";"57,6"
"GP";"1,2"
"HT";"29,9"
"JM";"35,1"
"MQ";"8,7"
"MS";"88,7"
"PR";"5,3"
"KN";"64,4"
"LC";"77,2"
"VC";"38,9"
"SX";"0,0"
"TT";"41,9"
"TC";"3,9"
"VI";"2,8"
"BZ";"47,7"
"CR";"11,9"
"SV";"17,4"
"GT";"38,7"
"HN";"31,0"
"MX";"14,2"
"NI";"33,8"
"PA";"24,2"
"AR";"5,8"
"BO";"23,0"
"BR";"9,1"
"CL";"9,8"
"CO";"13,5"
"EC";"29,9"
"FK";"15,7"
"GF";"10,6"
"GY";"68,5"
"PY";"30,5"
"PE";"17,2"
"SR";"29,7"
"UY";"3,1"
"VE";"9,8"
"BM";"0,0"
"CA";"15,3"
"GL";"9,3"
"PM";"8,6"
"US";"13,1"
"AU";"10,9"
"NZ";"10,8"
"FJ";"34,2"
"NC";"21,9"
"PG";"81,5"
"SB";"67,2"
"VU";"70,0"
"FM";"26,6"
"GU";"3,8"
"KI";"33,5"
"MH";"16,7"
"FM";"72,1"
"NR";"0,0"
"MP";"6,3"
"PW";"12,7"
"AS";"10,9"
"CK";"19,9"
"PF";"34,1"
"NU";"43,2"
"WS";"81,6"
"TK";"100,0"
"TO";"74,2"
"TV";"25,8"
"WF";"100,0"
