;populacao_5
"BI";"98,0"
"KM";"89,6"
"DJ";"52,9"
"ER";"91,1"
"ET";"94,2"
"KE";"93,2"
"MG";"90,3"
"MW";"95,9"
"MU";"67,0"
"YT";"86,5"
"MZ";"93,6"
"RE";"70,2"
"RW";"97,6"
"SC";"72,5"
"SO";"84,2"
"SS";"91,2"
"UG";"96,1"
"TZ";"95,2"
"ZM";"84,1"
"ZW";"88,0"
"AO";"90,5"
"CM";"87,6"
"CF";"81,8"
"TD";"94,1"
"CG";"70,5"
"CD";"78,7"
"GQ";"77,7"
"GA";"84,6"
"ST";"84,7"
"DZ";"72,2"
"EG";"64,0"
"LY";"75,2"
"MA";"71,6"
"SD";"90,6"
"TN";"63,8"
"EH";"68,9"
"BW";"97,1"
"LS";"97,6"
"NA";"83,6"
"ZA";"54,7"
"SZ";"97,1"
"BJ";"92,3"
"BF";"95,6"
"CV";"84,1"
"CI";"85,4"
"GM";"88,5"
"GH";"79,3"
"GN";"90,8"
"GW";"87,6"
"LR";"83,2"
"ML";"89,8"
"MR";"94,6"
"NE";"94,5"
"NG";"86,7"
"SH";"50,2"
"SN";"78,9"
"SL";"84,2"
"TG";"92,1"
"CN";"85,2"
"HK";"14,8"
"MO";"4,2"
"TW";"70,0"
"KP";"62,7"
"JP";"39,6"
"MN";"70,0"
"KR";"74,3"
"KZ";"57,9"
"KG";"67,7"
"TJ";"68,0"
"TM";"54,0"
"UZ";"67,3"
"AF";"92,4"
"BD";"95,1"
"BT";"96,9"
"IN";"82,3"
"IR";"68,2"
"MV";"89,0"
"NP";"96,8"
"PK";"79,4"
"LK";"84,0"
"BN";"62,0"
"KH";"89,7"
"ID";"86,1"
"LA";"92,3"
"MY";"75,3"
"MM";"81,8"
"PH";"70,7"
"SG";"0,0"
"TH";"81,3"
"TL";"90,0"
"VN";"86,3"
"AM";"51,8"
"AZ";"48,2"
"BH";"20,7"
"CY";"66,2"
"GE";"58,6"
"IQ";"61,3"
"IL";"27,0"
"JO";"53,7"
"KW";"27,9"
"LB";"61,9"
"OM";"86,4"
"QA";"16,0"
"SA";"72,0"
"PS";"58,0"
"SY";"64,5"
"TR";"70,2"
"AE";"31,7"
"YE";"92,0"
"BY";"70,1"
"BG";"65,8"
"CZ";"42,0"
"HU";"45,0"
"PL";"54,9"
"MD";"78,4"
"RO";"67,8"
"RU";"49,1"
"SK";"67,6"
"UA";"56,2"
"DK";"28,8"
"EE";"44,8"
"FO";"80,4"
"FI";"48,4"
"IS";"21,8"
"IE";"55,4"
"IM";"45,5"
"LV";"49,3"
"LT";"63,7"
"NO";"49,9"
"SE";"29,4"
"GB";"21,4"
"AL";"71,4"
"AD";"47,5"
"BA";"82,7"
"HR";"72,4"
"GI";"0,0"
"GR";"45,2"
"VA";"0,0"
"IT";"42,1"
"MT";"9,8"
"ME";"83,2"
"PT";"66,3"
"SM";"52,8"
"RS";"73,8"
"SI";"74,5"
"ES";"44,8"
"MK";"69,4"
"AT";"35,6"
"BE";"7,8"
"FR";"40,3"
"DE";"29,6"
"LI";"79,6"
"LU";"31,1"
"MC";"0,0"
"NL";"41,3"
"CH";"30,1"
"AI";"0,0"
"AG";"63,1"
"AW";"49,2"
"BS";"42,5"
"BB";"63,4"
"VG";"88,1"
"KY";"0,0"
"CU";"42,2"
"CW";"26,5"
"DM";"63,1"
"DO";"71,9"
"GD";"70,2"
"GP";"47,7"
"HT";"85,5"
"JM";"69,3"
"MQ";"63,8"
"MS";"84,1"
"PR";"56,8"
"KN";"72,8"
"LC";"79,2"
"VC";"75,4"
"SX";"0,0"
"TT";"68,3"
"TC";"52,5"
"VI";"43,2"
"BZ";"45,6"
"CR";"66,0"
"SV";"62,2"
"GT";"70,8"
"HN";"78,9"
"MX";"51,7"
"NI";"61,8"
"PA";"60,4"
"AR";"28,7"
"BO";"64,1"
"BR";"56,9"
"CL";"34,9"
"CO";"58,0"
"EC";"67,9"
"FK";"49,3"
"GF";"39,5"
"GY";"71,3"
"PY";"64,7"
"PE";"55,0"
"SR";"52,9"
"UY";"20,4"
"VE";"42,6"
"BM";"0,0"
"CA";"32,7"
"GL";"44,3"
"PM";"15,3"
"US";"31,7"
"AU";"19,8"
"NZ";"25,6"
"FJ";"72,0"
"NC";"66,8"
"PG";"97,1"
"SB";"94,9"
"VU";"90,1"
"FM";"65,2"
"GU";"52,6"
"KI";"85,5"
"MH";"68,4"
"FM";"78,4"
"NR";"0,0"
"MP";"52,6"
"PW";"44,1"
"AS";"35,1"
"CK";"56,1"
"PF";"60,5"
"NU";"78,5"
"WS";"81,3"
"TK";"100,0"
"TO";"83,5"
"TV";"85,7"
"WF";"100,0"
