;populacao_5
"BI";"85,6"
"KM";"70,1"
"DJ";"21,6"
"ER";"57,4"
"ET";"77,3"
"KE";"71,0"
"MG";"60,1"
"MW";"82,0"
"MU";"59,2"
"YT";"54,5"
"MZ";"61,8"
"RE";"0,3"
"RW";"82,3"
"SC";"41,6"
"SO";"52,7"
"SS";"79,2"
"UG";"73,8"
"TZ";"63,3"
"ZM";"54,2"
"ZW";"67,6"
"AO";"31,9"
"CM";"41,3"
"CF";"56,9"
"TD";"75,9"
"CG";"31,3"
"CD";"53,2"
"GQ";"26,0"
"GA";"9,3"
"ST";"24,2"
"DZ";"25,2"
"EG";"57,0"
"LY";"18,7"
"MA";"35,4"
"SD";"64,0"
"TN";"29,8"
"EH";"13,0"
"BW";"27,8"
"LS";"70,1"
"NA";"46,0"
"ZA";"31,7"
"SZ";"75,4"
"BJ";"50,5"
"BF";"68,1"
"CV";"32,5"
"CI";"47,3"
"GM";"36,2"
"GH";"41,4"
"GN";"62,3"
"GW";"55,0"
"LR";"46,9"
"ML";"54,6"
"MR";"43,1"
"NE";"83,1"
"NG";"46,5"
"SH";"59,6"
"SN";"50,9"
"SL";"56,2"
"TG";"56,1"
"CN";"36,4"
"HK";"0,0"
"MO";"0,0"
"TW";"20,3"
"KP";"37,1"
"JP";"8,0"
"MN";"31,1"
"KR";"18,6"
"KZ";"42,0"
"KG";"62,5"
"TJ";"72,0"
"TM";"46,5"
"UZ";"49,5"
"AF";"73,4"
"BD";"60,3"
"BT";"56,3"
"IN";"64,1"
"IR";"23,2"
"MV";"58,5"
"NP";"78,6"
"PK";"62,3"
"LK";"81,0"
"BN";"21,2"
"KH";"74,9"
"ID";"42,1"
"LA";"62,4"
"MY";"21,8"
"MM";"68,2"
"PH";"52,0"
"SG";"0,0"
"TH";"47,1"
"TL";"67,9"
"VN";"61,2"
"AM";"36,4"
"AZ";"42,8"
"BH";"10,3"
"CY";"33,1"
"GE";"39,7"
"IQ";"28,7"
"IL";"7,2"
"JO";"8,2"
"KW";"0,0"
"LB";"10,7"
"OM";"12,3"
"QA";"0,7"
"SA";"15,3"
"PS";"22,7"
"SY";"43,2"
"TR";"23,0"
"AE";"12,5"
"YE";"60,8"
"BY";"19,7"
"BG";"23,6"
"CZ";"25,6"
"HU";"27,5"
"PL";"39,9"
"MD";"56,8"
"RO";"45,5"
"RU";"24,9"
"SK";"46,1"
"UA";"30,1"
"DK";"11,6"
"EE";"30,4"
"FO";"57,2"
"FI";"14,3"
"IS";"6,0"
"IE";"35,8"
"IM";"46,7"
"LV";"31,5"
"LT";"31,5"
"NO";"16,3"
"SE";"11,5"
"GB";"15,6"
"AL";"36,2"
"AD";"12,2"
"BA";"50,2"
"HR";"41,8"
"GI";"0,0"
"GR";"19,6"
"VA";"0,0"
"IT";"28,3"
"MT";"5,1"
"ME";"31,8"
"PT";"32,6"
"SM";"2,3"
"RS";"43,1"
"SI";"44,3"
"ES";"18,7"
"MK";"40,9"
"AT";"40,7"
"BE";"1,8"
"FR";"18,5"
"DE";"22,4"
"LI";"85,5"
"LU";"8,1"
"MC";"0,0"
"NL";"7,1"
"CH";"25,9"
"AI";"0,0"
"AG";"75,7"
"AW";"56,0"
"BS";"16,5"
"BB";"68,7"
"VG";"50,7"
"KY";"0,0"
"CU";"22,6"
"CW";"11,0"
"DM";"28,3"
"DO";"16,2"
"GD";"63,1"
"GP";"1,5"
"HT";"41,2"
"JM";"43,0"
"MQ";"10,7"
"MS";"90,8"
"PR";"6,4"
"KN";"69,0"
"LC";"81,0"
"VC";"46,1"
"SX";"0,0"
"TT";"46,7"
"TC";"6,0"
"VI";"3,9"
"BZ";"53,6"
"CR";"18,0"
"SV";"25,2"
"GT";"47,3"
"HN";"40,4"
"MX";"18,7"
"NI";"40,4"
"PA";"30,9"
"AR";"7,7"
"BO";"29,2"
"BR";"12,4"
"CL";"12,1"
"CO";"18,0"
"EC";"35,4"
"FK";"20,7"
"GF";"13,7"
"GY";"73,0"
"PY";"37,2"
"PE";"21,3"
"SR";"33,7"
"UY";"4,3"
"VE";"11,6"
"BM";"0,0"
"CA";"18,3"
"GL";"12,3"
"PM";"10,0"
"US";"16,9"
"AU";"13,5"
"NZ";"13,1"
"FJ";"41,8"
"NC";"27,7"
"PG";"86,4"
"SB";"74,4"
"VU";"74,2"
"FM";"30,3"
"GU";"4,9"
"KI";"42,9"
"MH";"21,5"
"FM";"76,8"
"NR";"0,0"
"MP";"8,0"
"PW";"18,0"
"AS";"12,8"
"CK";"24,1"
"PF";"37,8"
"NU";"52,4"
"WS";"82,4"
"TK";"100,0"
"TO";"76,9"
"TV";"34,5"
"WF";"100,0"
