;populacao_5
"BI";"85,2"
"KM";"69,9"
"DJ";"21,5"
"ER";"56,7"
"ET";"76,8"
"KE";"70,5"
"MG";"59,4"
"MW";"81,7"
"MU";"59,1"
"YT";"54,6"
"MZ";"61,3"
"RE";"0,3"
"RW";"82,1"
"SC";"41,2"
"SO";"52,1"
"SS";"78,8"
"UG";"73,2"
"TZ";"62,6"
"ZM";"53,7"
"ZW";"67,5"
"AO";"31,3"
"CM";"40,7"
"CF";"56,4"
"TD";"75,6"
"CG";"30,8"
"CD";"52,6"
"GQ";"25,6"
"GA";"9,0"
"ST";"23,6"
"DZ";"24,7"
"EG";"56,9"
"LY";"18,4"
"MA";"34,9"
"SD";"63,7"
"TN";"29,5"
"EH";"12,9"
"BW";"27,1"
"LS";"69,6"
"NA";"45,1"
"ZA";"31,2"
"SZ";"75,2"
"BJ";"49,9"
"BF";"67,5"
"CV";"32,0"
"CI";"46,9"
"GM";"35,5"
"GH";"40,8"
"GN";"61,9"
"GW";"54,5"
"LR";"46,4"
"ML";"53,8"
"MR";"42,3"
"NE";"83,0"
"NG";"45,7"
"SH";"59,4"
"SN";"50,4"
"SL";"55,7"
"TG";"55,5"
"CN";"35,4"
"HK";"0,0"
"MO";"0,0"
"TW";"19,9"
"KP";"36,8"
"JP";"8,0"
"MN";"30,9"
"KR";"18,5"
"KZ";"41,8"
"KG";"62,2"
"TJ";"71,8"
"TM";"46,0"
"UZ";"49,5"
"AF";"73,1"
"BD";"59,5"
"BT";"55,7"
"IN";"63,6"
"IR";"22,7"
"MV";"58,0"
"NP";"78,1"
"PK";"62,0"
"LK";"80,8"
"BN";"20,9"
"KH";"74,4"
"ID";"41,4"
"LA";"61,8"
"MY";"21,3"
"MM";"67,9"
"PH";"51,7"
"SG";"0,0"
"TH";"46,4"
"TL";"67,5"
"VN";"60,5"
"AM";"36,3"
"AZ";"42,4"
"BH";"10,1"
"CY";"33,0"
"GE";"39,3"
"IQ";"28,4"
"IL";"7,2"
"JO";"8,0"
"KW";"0,0"
"LB";"10,6"
"OM";"11,6"
"QA";"0,7"
"SA";"15,1"
"PS";"22,4"
"SY";"42,6"
"TR";"22,5"
"AE";"12,2"
"YE";"60,2"
"BY";"19,3"
"BG";"23,3"
"CZ";"25,5"
"HU";"27,1"
"PL";"39,8"
"MD";"56,6"
"RO";"45,3"
"RU";"24,7"
"SK";"46,0"
"UA";"29,9"
"DK";"11,5"
"EE";"30,2"
"FO";"57,0"
"FI";"14,2"
"IS";"6,0"
"IE";"35,5"
"IM";"46,5"
"LV";"31,3"
"LT";"31,3"
"NO";"16,0"
"SE";"11,3"
"GB";"15,4"
"AL";"35,4"
"AD";"12,2"
"BA";"49,7"
"HR";"41,4"
"GI";"0,0"
"GR";"19,3"
"VA";"0,0"
"IT";"28,0"
"MT";"5,1"
"ME";"31,5"
"PT";"32,1"
"SM";"2,2"
"RS";"42,9"
"SI";"43,9"
"ES";"18,5"
"MK";"40,5"
"AT";"40,5"
"BE";"1,8"
"FR";"18,2"
"DE";"22,2"
"LI";"85,4"
"LU";"7,9"
"MC";"0,0"
"NL";"6,8"
"CH";"25,8"
"AI";"0,0"
"AG";"75,7"
"AW";"55,8"
"BS";"16,4"
"BB";"68,6"
"VG";"50,3"
"KY";"0,0"
"CU";"22,5"
"CW";"11,0"
"DM";"28,0"
"DO";"15,6"
"GD";"62,9"
"GP";"1,5"
"HT";"40,3"
"JM";"42,6"
"MQ";"10,7"
"MS";"90,8"
"PR";"6,4"
"KN";"68,9"
"LC";"80,8"
"VC";"45,7"
"SX";"0,0"
"TT";"46,6"
"TC";"5,8"
"VI";"3,8"
"BZ";"53,4"
"CR";"17,4"
"SV";"24,6"
"GT";"46,9"
"HN";"39,8"
"MX";"18,4"
"NI";"40,2"
"PA";"30,5"
"AR";"7,5"
"BO";"28,8"
"BR";"12,2"
"CL";"12,0"
"CO";"17,7"
"EC";"35,2"
"FK";"20,3"
"GF";"13,5"
"GY";"72,8"
"PY";"36,9"
"PE";"21,1"
"SR";"33,6"
"UY";"4,2"
"VE";"11,6"
"BM";"0,0"
"CA";"18,1"
"GL";"12,1"
"PM";"9,9"
"US";"16,7"
"AU";"13,4"
"NZ";"13,0"
"FJ";"41,3"
"NC";"27,3"
"PG";"86,3"
"SB";"74,0"
"VU";"74,0"
"FM";"30,1"
"GU";"4,8"
"KI";"42,2"
"MH";"21,1"
"FM";"76,6"
"NR";"0,0"
"MP";"7,9"
"PW";"17,6"
"AS";"12,8"
"CK";"23,8"
"PF";"37,7"
"NU";"51,8"
"WS";"82,5"
"TK";"100,0"
"TO";"76,8"
"TV";"33,8"
"WF";"100,0"
