;populacao_7
"AF";"042"
"AL";"119"
"DZ";"1135"
"AO";"061"
"AG";"007"
"AR";"9717"
"AM";"403"
"AW";"004"
"AU";"6068"
"AT";"1628"
"AZ";"133"
"BS";"035"
"BH";"007"
"BD";"18657"
"BB";"018"
"BY";"562"
"BE";"2382"
"BZ";"001"
"BJ";"047"
"BT";"069"
"BO";"980"
"BA";"311"
"BW";"007"
"BR";"31011"
"BN";"005"
"BG";"248"
"BF";"001"
"BI";"033"
"CV";"004"
"KH";"054"
"CM";"091"
"CA";"11415"
"CF";"017"
"TD";"030"
"CL";"6563"
"CN";"89030"
"HK";"3947"
"MO";"094"
"TW";"4690"
"CO";"4552"
"KM";"001"
"CG";"028"
"CR";"727"
"CI";"011"
"HR";"690"
"CU";"5222"
"CW";"054"
"CY";"110"
"CZ";"736"
"KP";"335"
"CD";"202"
"DK";"1506"
"DJ";"004"
"DO";"4290"
"EC";"1366"
"EG";"1057"
"SV";"435"
"GQ";"004"
"ER";"047"
"EE";"201"
"ET";"508"
"FJ";"010"
"FI";"1272"
"FR";"24900"
"GF";"014"
"PF";"011"
"GA";"022"
"GM";"000"
"GE";"122"
"DE";"15543"
"GH";"034"
"GR";"2904"
"GD";"007"
"GP";"348"
"GU";"012"
"GT";"409"
"GN";"004"
"GW";"000"
"GY";"004"
"HT";"323"
"HN";"597"
"HU";"1084"
"IS";"064"
"IN";"44557"
"ID";"936"
"IR";"874"
"IQ";"174"
"IE";"674"
"IL";"1656"
"IT";"21859"
"JM";"628"
"JP";"95478"
"JO";"038"
"KZ";"219"
"KE";"219"
"KI";"000"
"KW";"001"
"KG";"031"
"LA";"021"
"LV";"177"
"LB";"221"
"LS";"012"
"LR";"001"
"LY";"038"
"LT";"318"
"LU";"070"
"MG";"143"
"MW";"018"
"MY";"243"
"MV";"012"
"ML";"007"
"MT";"055"
"MQ";"262"
"MR";"003"
"MU";"147"
"YT";"021"
"MX";"18579"
"FM";"016"
"FM";"001"
"MN";"028"
"ME";"020"
"MA";"022"
"MZ";"091"
"MM";"275"
"NA";"009"
"NP";"114"
"NL";"3426"
"NC";"010"
"NZ";"782"
"NI";"1033"
"NE";"005"
"NG";"032"
"NO";"1271"
"OM";"227"
"PK";"964"
"PA";"949"
"PG";"148"
"PY";"472"
"PE";"3461"
"PH";"533"
"PL";"4434"
"PT";"2523"
"PR";"2228"
"QA";"018"
"KR";"5736"
"MD";"096"
"RE";"260"
"RO";"1523"
"RU";"7604"
"RW";"085"
"LC";"082"
"VC";"016"
"WS";"011"
"ST";"001"
"SA";"357"
"SN";"009"
"RS";"381"
"SC";"009"
"SL";"000"
"SG";"1028"
"SK";"336"
"SI";"275"
"SB";"001"
"SO";"042"
"ZA";"1187"
"SS";"036"
"ES";"15399"
"LK";"1563"
"PS";"014"
"SD";"314"
"SR";"026"
"SZ";"004"
"SE";"2618"
"CH";"1878"
"SY";"183"
"TJ";"280"
"MK";"021"
"TH";"9355"
"TL";"002"
"TG";"000"
"TO";"007"
"TT";"115"
"TN";"305"
"TR";"1204"
"TM";"073"
"UG";"118"
"UA";"2397"
"AE";"034"
"GB";"19927"
"TZ";"229"
"US";"86993"
"VI";"013"
"UY";"1798"
"UZ";"1605"
"VU";"001"
"VE";"5826"
"VN";"34153"
"EH";"001"
"YE";"072"
"ZM";"060"
"ZW";"113"
