;populacao_7
"AF";"43288"
"AL";"19351"
"DZ";"67392"
"AO";"23796"
"AG";"404"
"AR";"264866"
"AM";"25462"
"AW";"297"
"AU";"195098"
"AT";"182405"
"AZ";"41990"
"BS";"825"
"BH";"684"
"BD";"215382"
"BB";"3203"
"BY";"145649"
"BE";"225949"
"BZ";"876"
"BJ";"20471"
"BT";"970"
"BO";"31229"
"BA";"21402"
"BW";"4173"
"BR";"488783"
"BN";"724"
"BG";"125442"
"BF";"18382"
"BI";"14812"
"CV";"1660"
"KH";"26568"
"CM";"36529"
"CA";"309451"
"CF";"11371"
"TD";"20406"
"CL";"80034"
"CN";"4133620"
"HK";"18369"
"MO";"1758"
"TW";"54945"
"CO";"110508"
"KM";"1054"
"CG";"7756"
"CR";"9196"
"CI";"17394"
"HR";"57820"
"CU";"75754"
"CW";"1113"
"CY";"10072"
"CZ";"187413"
"KP";"71132"
"CD";"83903"
"DK";"107457"
"DJ";"480"
"DO";"17876"
"EC";"46372"
"EG";"233916"
"SV";"18787"
"GQ";"2304"
"ER";"7285"
"EE";"28237"
"ET";"110127"
"FJ";"1765"
"FI";"67623"
"FR";"1159123"
"GF";"439"
"PF";"492"
"GA";"6456"
"GM";"1172"
"GE";"71369"
"DE";"1820221"
"GH";"29751"
"GR";"132355"
"GD";"877"
"GP";"2595"
"GU";"222"
"GT";"23688"
"GN";"18594"
"GW";"2922"
"GY";"3671"
"HT";"22897"
"HN";"14035"
"HU";"192529"
"IS";"3313"
"IN";"2629809"
"ID";"618500"
"IR";"159760"
"IQ";"45970"
"IE";"61773"
"IL";"25267"
"IT";"1043416"
"JM";"18625"
"JP";"1130465"
"JO";"8781"
"KZ";"123545"
"KE";"60969"
"KI";"354"
"KW";"1632"
"KG";"32491"
"LA";"10947"
"LV";"49303"
"LB";"22134"
"LS";"7069"
"LR";"4228"
"LY";"10875"
"LT";"51222"
"LU";"6999"
"MG";"31440"
"MW";"17477"
"MY";"54863"
"MV";"409"
"ML";"16293"
"MT";"5206"
"MQ";"3109"
"MR";"3269"
"MU";"3144"
"YT";"322"
"MX";"291462"
"FM";"1201"
"FM";"326"
"MN";"9178"
"ME";"6387"
"MA";"72645"
"MZ";"36978"
"MM";"141373"
"NA";"4330"
"NP";"46647"
"NL";"232371"
"NC";"561"
"NZ";"41635"
"NI";"9391"
"NE";"6170"
"NG";"216372"
"NO";"86933"
"OM";"3109"
"PK";"369959"
"PA";"9135"
"PG";"8607"
"PY";"13291"
"PE";"70803"
"PH";"165481"
"PL";"382887"
"PT";"148941"
"PR";"29719"
"QA";"319"
"KR";"191486"
"MD";"37586"
"RE";"2546"
"RO";"279025"
"RU";"1612558"
"RW";"17318"
"LC";"834"
"VC";"610"
"WS";"425"
"ST";"464"
"SA";"30773"
"SN";"14059"
"RS";"97766"
"SC";"523"
"SL";"9893"
"SG";"8399"
"SK";"60548"
"SI";"25399"
"SB";"630"
"SO";"15522"
"ZA";"133834"
"SS";"13497"
"ES";"555798"
"LK";"72651"
"PS";"7300"
"SD";"50285"
"SR";"2378"
"SZ";"1866"
"SE";"197746"
"CH";"118254"
"SY";"36964"
"TJ";"22729"
"MK";"12737"
"TH";"188884"
"TL";"2140"
"TG";"8780"
"TO";"382"
"TT";"4825"
"TN";"27318"
"TR";"187611"
"TM";"17398"
"UG";"35647"
"UA";"720969"
"AE";"625"
"GB";"1293829"
"TZ";"48366"
"US";"3852451"
"VI";"506"
"UY";"43379"
"UZ";"106096"
"VU";"345"
"VE";"41265"
"VN";"342290"
"EH";"234"
"YE";"30755"
"ZM";"14928"
"ZW";"26824"
