;populacao_4
"BI";"2,0"
"KM";"11,1"
"DJ";"48,2"
"ER";"9,2"
"ET";"6,0"
"KE";"7,0"
"MG";"10,0"
"MW";"4,2"
"MU";"33,7"
"YT";"14,4"
"MZ";"6,6"
"RE";"30,8"
"RW";"2,5"
"SC";"27,5"
"SO";"16,3"
"SS";"8,8"
"UG";"4,0"
"TZ";"5,0"
"ZM";"16,6"
"ZW";"12,2"
"AO";"9,8"
"CM";"12,9"
"CF";"18,8"
"TD";"6,2"
"CG";"30,2"
"CD";"21,6"
"GQ";"23,4"
"GA";"16,0"
"ST";"15,5"
"DZ";"28,7"
"EG";"36,6"
"LY";"25,6"
"MA";"28,7"
"SD";"9,8"
"TN";"36,6"
"EH";"31,2"
"BW";"3,0"
"LS";"2,8"
"NA";"16,9"
"ZA";"45,7"
"SZ";"3,2"
"BJ";"8,2"
"BF";"4,5"
"CV";"16,2"
"CI";"15,4"
"GM";"11,7"
"GH";"21,6"
"GN";"9,6"
"GW";"12,8"
"LR";"17,4"
"ML";"10,5"
"MR";"5,9"
"NE";"5,6"
"NG";"14,0"
"SH";"49,6"
"SN";"21,7"
"SL";"16,3"
"TG";"8,6"
"CN";"15,2"
"HK";"85,2"
"MO";"95,7"
"TW";"30,5"
"KP";"38,3"
"JP";"61,4"
"MN";"31,8"
"KR";"26,4"
"KZ";"42,9"
"KG";"33,2"
"TJ";"32,4"
"TM";"46,1"
"UZ";"33,3"
"AF";"7,9"
"BD";"5,0"
"BT";"3,2"
"IN";"17,8"
"IR";"32,4"
"MV";"11,1"
"NP";"3,3"
"PK";"21,1"
"LK";"16,1"
"BN";"39,8"
"KH";"10,3"
"ID";"14,1"
"LA";"7,8"
"MY";"25,3"
"MM";"18,6"
"PH";"29,7"
"SG";"100,0"
"TH";"19,0"
"TL";"10,1"
"VN";"14,0"
"AM";"49,4"
"AZ";"52,6"
"BH";"81,0"
"CY";"34,4"
"GE";"42,0"
"IQ";"39,9"
"IL";"74,4"
"JO";"47,8"
"KW";"73,0"
"LB";"39,0"
"OM";"14,5"
"QA";"84,4"
"SA";"29,1"
"PS";"42,7"
"SY";"36,0"
"TR";"30,3"
"AE";"70,1"
"YE";"8,3"
"BY";"30,5"
"BG";"35,1"
"CZ";"58,5"
"HU";"55,3"
"PL";"46,0"
"MD";"22,0"
"RO";"32,9"
"RU";"51,9"
"SK";"32,8"
"UA";"45,0"
"DK";"72,1"
"EE";"56,0"
"FO";"20,2"
"FI";"52,8"
"IS";"78,9"
"IE";"44,8"
"IM";"54,7"
"LV";"51,4"
"LT";"37,4"
"NO";"50,0"
"SE";"71,2"
"GB";"78,6"
"AL";"29,3"
"AD";"54,5"
"BA";"17,9"
"HR";"28,5"
"GI";"100,0"
"GR";"55,2"
"VA";"100,0"
"IT";"58,4"
"MT";"90,3"
"ME";"17,4"
"PT";"34,2"
"SM";"47,8"
"RS";"27,1"
"SI";"26,4"
"ES";"55,6"
"MK";"31,7"
"AT";"64,5"
"BE";"92,3"
"FR";"60,4"
"DE";"70,7"
"LI";"20,4"
"LU";"69,1"
"MC";"100,0"
"NL";"59,1"
"CH";"70,2"
"AI";"100,0"
"AG";"38,0"
"AW";"50,8"
"BS";"58,2"
"BB";"36,6"
"VG";"12,0"
"KY";"100,0"
"CU";"58,0"
"CW";"73,9"
"DM";"37,3"
"DO";"28,8"
"GD";"30,0"
"GP";"54,7"
"HT";"14,9"
"JM";"31,8"
"MQ";"37,5"
"MS";"15,9"
"PR";"43,6"
"KN";"27,3"
"LC";"21,0"
"VC";"25,1"
"SX";"100,0"
"TT";"32,5"
"TC";"47,5"
"VI";"56,5"
"BZ";"54,3"
"CR";"34,1"
"SV";"38,0"
"GT";"29,9"
"HN";"21,6"
"MX";"49,1"
"NI";"38,7"
"PA";"40,1"
"AR";"72,1"
"BO";"36,2"
"BR";"44,1"
"CL";"66,0"
"CO";"43,4"
"EC";"32,7"
"FK";"50,6"
"GF";"61,5"
"GY";"28,8"
"PY";"35,4"
"PE";"45,6"
"SR";"47,2"
"UY";"79,8"
"VE";"58,8"
"BM";"100,0"
"CA";"67,9"
"GL";"56,7"
"PM";"85,3"
"US";"68,9"
"AU";"80,7"
"NZ";"75,0"
"FJ";"28,6"
"NC";"34,6"
"PG";"3,2"
"SB";"5,3"
"VU";"10,1"
"FM";"35,4"
"GU";"48,3"
"KI";"15,1"
"MH";"32,9"
"FM";"21,8"
"NR";"100,0"
"MP";"48,2"
"PW";"56,2"
"AS";"65,3"
"CK";"44,8"
"PF";"40,4"
"NU";"21,5"
"WS";"18,8"
"TK";"0,0"
"TO";"16,8"
"TV";"14,8"
"WF";"0,0"
