;populacao_4
"BI";"1,8"
"KM";"7,1"
"DJ";"40,8"
"ER";"7,3"
"ET";"4,8"
"KE";"5,8"
"MG";"8,1"
"MW";"3,6"
"MU";"29,5"
"YT";"9,1"
"MZ";"5,6"
"RE";"24,3"
"RW";"2,2"
"SC";"27,4"
"SO";"13,1"
"SS";"8,9"
"UG";"3,0"
"TZ";"3,7"
"ZM";"12,1"
"ZW";"10,8"
"AO";"7,8"
"CM";"9,7"
"CF";"14,9"
"TD";"4,7"
"CG";"25,6"
"CD";"19,4"
"GQ";"16,8"
"GA";"11,9"
"ST";"13,7"
"DZ";"23,0"
"EG";"32,5"
"LY";"20,2"
"MA";"26,5"
"SD";"7,2"
"TN";"32,9"
"EH";"31,0"
"BW";"2,8"
"LS";"1,8"
"NA";"13,8"
"ZA";"42,7"
"SZ";"2,3"
"BJ";"5,3"
"BF";"3,9"
"CV";"14,4"
"CI";"10,5"
"GM";"10,4"
"GH";"16,1"
"GN";"7,0"
"GW";"10,3"
"LR";"13,5"
"ML";"8,7"
"MR";"3,4"
"NE";"4,9"
"NG";"9,8"
"SH";"51,1"
"SN";"17,8"
"SL";"13,0"
"TG";"4,8"
"CN";"12,2"
"HK";"85,2"
"MO";"96,8"
"TW";"27,3"
"KP";"31,9"
"JP";"54,4"
"MN";"21,2"
"KR";"21,9"
"KZ";"37,2"
"KG";"27,3"
"TJ";"29,7"
"TM";"45,1"
"UZ";"29,4"
"AF";"6,2"
"BD";"4,4"
"BT";"2,2"
"IN";"17,3"
"IR";"28,1"
"MV";"10,7"
"NP";"2,8"
"PK";"17,9"
"LK";"15,3"
"BN";"28,2"
"KH";"10,2"
"ID";"12,6"
"LA";"7,3"
"MY";"21,0"
"MM";"16,4"
"PH";"27,4"
"SG";"99,9"
"TH";"16,8"
"TL";"9,9"
"VN";"11,9"
"AM";"41,5"
"AZ";"46,6"
"BH";"66,8"
"CY";"29,2"
"GE";"37,5"
"IQ";"35,6"
"IL";"71,0"
"JO";"37,9"
"KW";"63,1"
"LB";"32,8"
"OM";"9,2"
"QA";"81,0"
"SA";"22,2"
"PS";"38,0"
"SY";"33,1"
"TR";"25,5"
"AE";"56,6"
"YE";"6,1"
"BY";"26,7"
"BG";"28,5"
"CZ";"54,7"
"HU";"53,3"
"PL";"39,5"
"MD";"18,9"
"RO";"26,6"
"RU";"45,1"
"SK";"30,4"
"UA";"36,7"
"DK";"68,3"
"EE";"50,5"
"FO";"17,7"
"FI";"44,2"
"IS";"73,6"
"IE";"40,7"
"IM";"53,2"
"LV";"47,0"
"LT";"29,8"
"NO";"50,5"
"SE";"66,6"
"GB";"78,9"
"AL";"21,5"
"AD";"40,7"
"BA";"14,1"
"HR";"23,0"
"GI";"100,0"
"GR";"52,6"
"VA";"100,0"
"IT";"54,8"
"MT";"89,1"
"ME";"13,2"
"PT";"31,4"
"SM";"43,8"
"RS";"21,1"
"SI";"20,7"
"ES";"52,3"
"MK";"24,4"
"AT";"63,7"
"BE";"91,6"
"FR";"55,8"
"DE";"68,3"
"LI";"19,9"
"LU";"67,5"
"MC";"100,0"
"NL";"56,6"
"CH";"67,7"
"AI";"100,0"
"AG";"31,0"
"AW";"50,9"
"BS";"52,9"
"BB";"36,1"
"VG";"11,3"
"KY";"100,0"
"CU";"56,7"
"CW";"71,0"
"DM";"35,0"
"DO";"24,3"
"GD";"28,7"
"GP";"38,1"
"HT";"12,5"
"JM";"25,0"
"MQ";"32,8"
"MS";"15,8"
"PR";"41,0"
"KN";"26,6"
"LC";"19,4"
"VC";"22,1"
"SX";"100,0"
"TT";"27,0"
"TC";"47,2"
"VI";"58,1"
"BZ";"55,2"
"CR";"33,6"
"SV";"36,7"
"GT";"25,6"
"HN";"18,1"
"MX";"43,5"
"NI";"35,6"
"PA";"36,3"
"AR";"66,2"
"BO";"34,1"
"BR";"37,1"
"CL";"59,4"
"CO";"33,9"
"EC";"28,8"
"FK";"51,0"
"GF";"54,7"
"GY";"28,1"
"PY";"34,7"
"PE";"41,6"
"SR";"46,9"
"UY";"78,2"
"VE";"48,8"
"BM";"100,0"
"CA";"61,7"
"GL";"50,0"
"PM";"80,7"
"US";"64,8"
"AU";"77,5"
"NZ";"72,8"
"FJ";"24,9"
"NC";"25,7"
"PG";"1,8"
"SB";"4,0"
"VU";"8,9"
"FM";"31,2"
"GU";"42,2"
"KI";"11,5"
"MH";"24,4"
"FM";"20,2"
"NR";"100,0"
"MP";"42,8"
"PW";"54,2"
"AS";"62,2"
"CK";"38,9"
"PF";"34,2"
"NU";"21,5"
"WS";"13,7"
"TK";"0,0"
"TO";"13,4"
"TV";"11,6"
"WF";"0,0"
