;populacao_4
"BI";"7,6"
"KM";"28,2"
"DJ";"76,4"
"ER";"24,1"
"ET";"14,2"
"KE";"18,9"
"MG";"26,3"
"MW";"14,0"
"MU";"43,0"
"YT";"43,9"
"MZ";"28,5"
"RE";"87,8"
"RW";"12,5"
"SC";"49,9"
"SO";"32,2"
"SS";"16,1"
"UG";"13,6"
"TZ";"21,2"
"ZM";"36,2"
"ZW";"32,5"
"AO";"46,5"
"CM";"43,8"
"CF";"37,4"
"TD";"21,5"
"CG";"57,3"
"CD";"33,7"
"GQ";"43,9"
"GA";"76,5"
"ST";"50,6"
"DZ";"57,5"
"EG";"42,7"
"LY";"76,1"
"MA";"52,4"
"SD";"32,3"
"TN";"62,3"
"EH";"85,6"
"BW";"50,7"
"LS";"18,1"
"NA";"30,8"
"ZA";"55,5"
"SZ";"23,1"
"BJ";"37,4"
"BF";"15,9"
"CV";"50,6"
"CI";"42,0"
"GM";"45,2"
"GH";"41,7"
"GN";"30,1"
"GW";"35,1"
"LR";"43,3"
"ML";"26,4"
"MR";"38,5"
"NE";"15,9"
"NG";"33,3"
"SH";"40,8"
"SN";"39,9"
"SL";"34,9"
"TG";"31,6"
"CN";"32,9"
"HK";"100,0"
"MO";"100,0"
"TW";"69,0"
"KP";"59,2"
"JP";"78,3"
"MN";"56,7"
"KR";"78,9"
"KZ";"56,0"
"KG";"35,8"
"TJ";"27,8"
"TM";"45,2"
"UZ";"44,7"
"AF";"21,8"
"BD";"22,4"
"BT";"22,4"
"IN";"27,0"
"IR";"61,9"
"MV";"26,4"
"NP";"11,8"
"PK";"32,4"
"LK";"18,4"
"BN";"69,7"
"KH";"18,1"
"ID";"38,4"
"LA";"19,1"
"MY";"58,2"
"MM";"26,5"
"PH";"46,4"
"SG";"100,0"
"TH";"30,6"
"TL";"23,2"
"VN";"23,0"
"AM";"65,5"
"AZ";"51,6"
"BH";"88,4"
"CY";"68,3"
"GE";"53,4"
"IQ";"68,4"
"IL";"91,0"
"JO";"78,2"
"KW";"98,5"
"LB";"85,5"
"OM";"71,6"
"QA";"95,7"
"SA";"79,2"
"PS";"71,2"
"SY";"50,8"
"TR";"63,2"
"AE";"78,9"
"YE";"24,7"
"BY";"68,7"
"BG";"68,2"
"CZ";"74,4"
"HU";"65,0"
"PL";"61,6"
"MD";"45,8"
"RO";"53,5"
"RU";"73,4"
"SK";"56,4"
"UA";"67,0"
"DK";"85,0"
"EE";"69,9"
"FO";"35,4"
"FI";"81,5"
"IS";"92,0"
"IE";"58,4"
"IM";"51,8"
"LV";"68,6"
"LT";"67,2"
"NO";"74,5"
"SE";"83,9"
"GB";"78,5"
"AL";"40,0"
"AD";"93,2"
"BA";"41,4"
"HR";"52,7"
"GI";"100,0"
"GR";"72,4"
"VA";"100,0"
"IT";"67,0"
"MT";"91,5"
"ME";"55,5"
"PT";"52,4"
"SM";"92,4"
"RS";"52,1"
"SI";"50,7"
"ES";"76,0"
"MK";"59,2"
"AT";"61,0"
"BE";"96,9"
"FR";"75,3"
"DE";"74,3"
"LI";"16,0"
"LU";"82,8"
"MC";"100,0"
"NL";"74,5"
"CH";"73,6"
"AI";"100,0"
"AG";"33,2"
"AW";"48,0"
"BS";"81,4"
"BB";"34,9"
"VG";"41,0"
"KY";"100,0"
"CU";"74,6"
"CW";"89,0"
"DM";"65,0"
"DO";"59,3"
"GD";"35,0"
"GP";"98,1"
"HT";"33,8"
"JM";"51,1"
"MQ";"89,2"
"MS";"12,5"
"PR";"94,0"
"KN";"33,3"
"LC";"28,4"
"VC";"44,1"
"SX";"100,0"
"TT";"55,4"
"TC";"81,9"
"VI";"91,4"
"BZ";"46,0"
"CR";"56,4"
"SV";"56,5"
"GT";"44,3"
"HN";"43,9"
"MX";"73,9"
"NI";"54,7"
"PA";"59,8"
"AR";"88,6"
"BO";"60,2"
"BR";"79,1"
"CL";"85,2"
"CO";"72,7"
"EC";"58,8"
"FK";"64,9"
"GF";"77,8"
"GY";"29,0"
"PY";"53,4"
"PE";"71,8"
"SR";"66,2"
"UY";"91,2"
"VE";"86,7"
"BM";"100,0"
"CA";"78,3"
"GL";"81,2"
"PM";"88,9"
"US";"78,0"
"AU";"84,6"
"NZ";"85,8"
"FJ";"46,7"
"NC";"60,8"
"PG";"13,7"
"SB";"15,1"
"VU";"20,8"
"FM";"64,4"
"GU";"92,5"
"KI";"38,8"
"MH";"67,4"
"FM";"23,9"
"NR";"100,0"
"MP";"89,8"
"PW";"71,1"
"AS";"86,8"
"CK";"59,8"
"PF";"56,3"
"NU";"32,0"
"WS";"21,7"
"TK";"0,0"
"TO";"22,9"
"TV";"44,8"
"WF";"0,0"
