;populacao_4
"BI";"4,2"
"KM";"22,8"
"DJ";"71,1"
"ER";"14,2"
"ET";"10,2"
"KE";"15,4"
"MG";"18,1"
"MW";"8,8"
"MU";"42,6"
"YT";"29,6"
"MZ";"12,7"
"RE";"51,7"
"RW";"4,7"
"SC";"49,4"
"SO";"26,5"
"SS";"8,5"
"UG";"7,4"
"TZ";"14,1"
"ZM";"38,8"
"ZW";"21,9"
"AO";"23,2"
"CM";"31,1"
"CF";"33,6"
"TD";"18,6"
"CG";"46,9"
"CD";"26,8"
"GQ";"27,8"
"GA";"52,3"
"ST";"33,1"
"DZ";"42,7"
"EG";"43,8"
"LY";"68,7"
"MA";"40,5"
"SD";"19,8"
"TN";"50,0"
"EH";"72,8"
"BW";"15,5"
"LS";"11,4"
"NA";"24,8"
"ZA";"48,4"
"SZ";"16,1"
"BJ";"26,7"
"BF";"8,2"
"CV";"23,0"
"CI";"36,6"
"GM";"27,6"
"GH";"30,9"
"GN";"22,8"
"GW";"16,8"
"LR";"34,2"
"ML";"18,0"
"MR";"26,0"
"NE";"13,2"
"NG";"21,5"
"SH";"43,8"
"SN";"35,4"
"SL";"29,4"
"TG";"24,3"
"CN";"18,6"
"HK";"91,1"
"MO";"98,4"
"TW";"46,9"
"KP";"56,9"
"JP";"76,1"
"MN";"51,5"
"KR";"55,0"
"KZ";"53,7"
"KG";"38,7"
"TJ";"34,5"
"TM";"47,3"
"UZ";"40,8"
"AF";"15,4"
"BD";"13,7"
"BT";"9,6"
"IN";"22,7"
"IR";"49,0"
"MV";"21,6"
"NP";"5,8"
"PK";"27,7"
"LK";"18,5"
"BN";"64,8"
"KH";"6,0"
"ID";"21,5"
"LA";"12,1"
"MY";"41,2"
"MM";"24,0"
"PH";"37,0"
"SG";"100,0"
"TH";"26,2"
"TL";"16,1"
"VN";"19,2"
"AM";"65,8"
"AZ";"52,7"
"BH";"85,9"
"CY";"56,4"
"GE";"52,2"
"IQ";"64,9"
"IL";"88,2"
"JO";"59,0"
"KW";"93,9"
"LB";"72,4"
"OM";"45,7"
"QA";"89,2"
"SA";"64,4"
"PS";"61,8"
"SY";"46,4"
"TR";"43,4"
"AE";"80,5"
"YE";"16,2"
"BY";"55,4"
"BG";"61,2"
"CZ";"74,2"
"HU";"63,9"
"PL";"57,7"
"MD";"39,6"
"RO";"45,4"
"RU";"69,3"
"SK";"50,6"
"UA";"61,1"
"DK";"83,5"
"EE";"69,5"
"FO";"31,3"
"FI";"71,0"
"IS";"88,0"
"IE";"55,0"
"IM";"51,8"
"LV";"66,7"
"LT";"60,4"
"NO";"70,1"
"SE";"83,0"
"GB";"78,3"
"AL";"33,5"
"AD";"91,3"
"BA";"34,7"
"HR";"46,6"
"GI";"100,0"
"GR";"68,9"
"VA";"100,0"
"IT";"66,4"
"MT";"89,8"
"ME";"35,7"
"PT";"42,4"
"SM";"79,5"
"RS";"45,5"
"SI";"46,9"
"ES";"72,2"
"MK";"52,9"
"AT";"65,4"
"BE";"95,2"
"FR";"73,2"
"DE";"72,8"
"LI";"18,3"
"LU";"79,5"
"MC";"100,0"
"NL";"64,4"
"CH";"74,4"
"AI";"100,0"
"AG";"34,5"
"AW";"50,5"
"BS";"72,5"
"BB";"39,9"
"VG";"22,0"
"KY";"100,0"
"CU";"67,4"
"CW";"81,5"
"DM";"45,9"
"DO";"50,2"
"GD";"32,8"
"GP";"90,2"
"HT";"20,5"
"JM";"46,2"
"MQ";"78,1"
"MS";"12,4"
"PR";"66,2"
"KN";"35,7"
"LC";"26,3"
"VC";"35,3"
"SX";"100,0"
"TT";"51,5"
"TC";"54,6"
"VI";"79,2"
"BZ";"49,5"
"CR";"42,8"
"SV";"43,6"
"GT";"38,4"
"HN";"34,3"
"MX";"65,7"
"NI";"50,0"
"PA";"50,2"
"AR";"82,5"
"BO";"44,4"
"BR";"64,6"
"CL";"80,7"
"CO";"63,1"
"EC";"46,0"
"FK";"58,2"
"GF";"70,4"
"GY";"30,4"
"PY";"41,1"
"PE";"64,0"
"SR";"62,8"
"UY";"85,0"
"VE";"78,5"
"BM";"100,0"
"CA";"75,6"
"GL";"75,7"
"PM";"89,4"
"US";"73,7"
"AU";"85,4"
"NZ";"83,3"
"FJ";"37,6"
"NC";"57,0"
"PG";"12,8"
"SB";"10,2"
"VU";"14,4"
"FM";"60,1"
"GU";"92,7"
"KI";"32,0"
"MH";"58,8"
"FM";"26,3"
"NR";"100,0"
"MP";"85,9"
"PW";"62,3"
"AS";"73,9"
"CK";"53,9"
"PF";"59,1"
"NU";"26,3"
"WS";"21,2"
"TK";"0,0"
"TO";"20,9"
"TV";"29,0"
"WF";"0,0"
