;populacao_4
"BI";"12,4"
"KM";"28,6"
"DJ";"77,5"
"ER";"38,8"
"ET";"19,9"
"KE";"26,1"
"MG";"35,9"
"MW";"16,5"
"MU";"40,9"
"YT";"46,7"
"MZ";"34,9"
"RE";"99,4"
"RW";"17,1"
"SC";"55,8"
"SO";"43,8"
"SS";"19,1"
"UG";"22,6"
"TZ";"32,3"
"ZM";"42,4"
"ZW";"32,3"
"AO";"64,2"
"CM";"55,2"
"CF";"40,6"
"TD";"22,7"
"CG";"66,0"
"CD";"43,3"
"GQ";"71,1"
"GA";"88,6"
"ST";"71,1"
"DZ";"71,5"
"EG";"42,7"
"LY";"79,5"
"MA";"61,4"
"SD";"34,1"
"TN";"68,4"
"EH";"86,6"
"BW";"67,9"
"LS";"27,3"
"NA";"48,0"
"ZA";"65,3"
"SZ";"23,5"
"BJ";"46,2"
"BF";"28,1"
"CV";"64,8"
"CI";"49,9"
"GM";"59,9"
"GH";"54,8"
"GN";"35,5"
"GW";"42,5"
"LR";"50,3"
"ML";"40,8"
"MR";"52,0"
"NE";"16,3"
"NG";"48,7"
"SH";"39,6"
"SN";"46,3"
"SL";"41,2"
"TG";"40,6"
"CN";"56,7"
"HK";"100,0"
"MO";"100,0"
"TW";"77,3"
"KP";"61,5"
"JP";"91,5"
"MN";"68,3"
"KR";"81,6"
"KZ";"57,3"
"KG";"35,9"
"TJ";"26,9"
"TM";"50,7"
"UZ";"50,7"
"AF";"25,0"
"BD";"35,1"
"BT";"39,4"
"IN";"33,2"
"IR";"73,9"
"MV";"39,0"
"NP";"18,9"
"PK";"36,2"
"LK";"18,3"
"BN";"77,0"
"KH";"22,6"
"ID";"54,0"
"LA";"33,7"
"MY";"74,8"
"MM";"30,1"
"PH";"46,5"
"SG";"100,0"
"TH";"48,5"
"TL";"29,9"
"VN";"34,5"
"AM";"63,1"
"AZ";"55,0"
"BH";"89,1"
"CY";"66,9"
"GE";"57,8"
"IQ";"70,1"
"IL";"92,3"
"JO";"90,5"
"KW";"100,0"
"LB";"88,3"
"OM";"82,5"
"QA";"99,0"
"SA";"83,4"
"PS";"75,6"
"SY";"52,8"
"TR";"74,1"
"AE";"86,0"
"YE";"35,4"
"BY";"77,7"
"BG";"74,3"
"CZ";"73,6"
"HU";"70,8"
"PL";"60,2"
"MD";"42,5"
"RO";"53,9"
"RU";"74,2"
"SK";"53,8"
"UA";"69,2"
"DK";"87,6"
"EE";"68,6"
"FO";"41,8"
"FI";"85,3"
"IS";"93,7"
"IE";"62,7"
"IM";"52,3"
"LV";"68,0"
"LT";"67,4"
"NO";"81,5"
"SE";"86,9"
"GB";"82,9"
"AL";"58,4"
"AD";"88,3"
"BA";"47,5"
"HR";"56,4"
"GI";"100,0"
"GR";"78,4"
"VA";"100,0"
"IT";"69,9"
"MT";"94,5"
"ME";"66,1"
"PT";"64,1"
"SM";"96,9"
"RS";"55,8"
"SI";"54,0"
"ES";"79,8"
"MK";"57,6"
"AT";"57,9"
"BE";"97,9"
"FR";"79,9"
"DE";"77,2"
"LI";"14,3"
"LU";"90,5"
"MC";"100,0"
"NL";"90,6"
"CH";"73,7"
"AI";"100,0"
"AG";"24,9"
"AW";"43,2"
"BS";"82,8"
"BB";"31,2"
"VG";"47,0"
"KY";"100,0"
"CU";"76,9"
"CW";"89,3"
"DM";"69,9"
"DO";"79,4"
"GD";"36,1"
"GP";"98,5"
"HT";"53,4"
"JM";"55,1"
"MQ";"89,0"
"MS";"9,0"
"PR";"93,6"
"KN";"30,8"
"LC";"18,6"
"VC";"51,4"
"SX";"100,0"
"TT";"53,3"
"TC";"92,5"
"VI";"95,5"
"BZ";"45,5"
"CR";"77,7"
"SV";"70,5"
"GT";"50,3"
"HN";"55,8"
"MX";"79,6"
"NI";"58,1"
"PA";"67,0"
"AR";"91,6"
"BO";"68,7"
"BR";"86,0"
"CL";"87,4"
"CO";"80,1"
"EC";"63,5"
"FK";"76,7"
"GF";"84,8"
"GY";"26,5"
"PY";"61,0"
"PE";"77,5"
"SR";"66,0"
"UY";"95,1"
"VE";"88,2"
"BM";"100,0"
"CA";"81,3"
"GL";"86,3"
"PM";"89,9"
"US";"81,9"
"AU";"85,8"
"NZ";"86,4"
"FJ";"55,2"
"NC";"69,8"
"PG";"13,1"
"SB";"22,8"
"VU";"25,1"
"FM";"68,2"
"GU";"94,6"
"KI";"52,5"
"MH";"76,2"
"FM";"22,5"
"NR";"100,0"
"MP";"91,4"
"PW";"78,8"
"AS";"87,2"
"CK";"74,6"
"PF";"61,7"
"NU";"43,3"
"WS";"18,7"
"TK";"0,0"
"TO";"23,2"
"TV";"60,6"
"WF";"0,0"
