;populacao_4
"BI";"6,8"
"KM";"28,4"
"DJ";"76,2"
"ER";"21,0"
"ET";"13,4"
"KE";"17,6"
"MG";"25,3"
"MW";"12,6"
"MU";"43,5"
"YT";"39,0"
"MZ";"26,5"
"RE";"84,3"
"RW";"7,3"
"SC";"49,4"
"SO";"30,7"
"SS";"15,6"
"UG";"12,1"
"TZ";"19,9"
"ZM";"38,0"
"ZW";"30,9"
"AO";"41,5"
"CM";"41,4"
"CF";"37,1"
"TD";"21,4"
"CG";"55,6"
"CD";"32,0"
"GQ";"37,8"
"GA";"73,0"
"ST";"46,7"
"DZ";"54,4"
"EG";"43,1"
"LY";"75,9"
"MA";"50,6"
"SD";"32,1"
"TN";"60,4"
"EH";"85,1"
"BW";"47,3"
"LS";"15,7"
"NA";"28,8"
"ZA";"53,5"
"SZ";"21,4"
"BJ";"36,1"
"BF";"14,6"
"CV";"46,9"
"CI";"40,5"
"GM";"41,6"
"GH";"38,6"
"GN";"28,9"
"GW";"33,6"
"LR";"52,0"
"ML";"24,6"
"MR";"39,0"
"NE";"15,6"
"NG";"31,2"
"SH";"41,8"
"SN";"39,3"
"SL";"34,0"
"TG";"29,9"
"CN";"29,1"
"HK";"100,0"
"MO";"99,9"
"TW";"67,8"
"KP";"58,8"
"JP";"77,8"
"MN";"56,9"
"KR";"76,6"
"KZ";"56,0"
"KG";"36,9"
"TJ";"30,0"
"TM";"44,8"
"UZ";"42,8"
"AF";"21,4"
"BD";"21,0"
"BT";"18,8"
"IN";"26,2"
"IR";"58,5"
"MV";"25,7"
"NP";"10,0"
"PK";"31,3"
"LK";"18,5"
"BN";"67,6"
"KH";"16,6"
"ID";"33,8"
"LA";"16,5"
"MY";"53,1"
"MM";"25,8"
"PH";"46,7"
"SG";"100,0"
"TH";"29,9"
"TL";"21,9"
"VN";"21,4"
"AM";"66,6"
"AZ";"52,8"
"BH";"88,4"
"CY";"67,8"
"GE";"54,3"
"IQ";"69,2"
"IL";"90,7"
"JO";"76,7"
"KW";"98,0"
"LB";"84,2"
"OM";"71,0"
"QA";"94,2"
"SA";"78,2"
"PS";"69,2"
"SY";"49,6"
"TR";"61,1"
"AE";"78,6"
"YE";"22,6"
"BY";"67,2"
"BG";"67,3"
"CZ";"74,9"
"HU";"65,5"
"PL";"61,4"
"MD";"46,5"
"RO";"54,1"
"RU";"73,4"
"SK";"56,7"
"UA";"66,9"
"DK";"84,9"
"EE";"70,7"
"FO";"32,6"
"FI";"80,4"
"IS";"91,3"
"IE";"57,5"
"IM";"51,8"
"LV";"68,8"
"LT";"67,4"
"NO";"73,1"
"SE";"83,5"
"GB";"78,2"
"AL";"37,8"
"AD";"94,1"
"BA";"40,2"
"HR";"51,8"
"GI";"100,0"
"GR";"71,9"
"VA";"100,0"
"IT";"66,8"
"MT";"90,7"
"ME";"51,3"
"PT";"49,8"
"SM";"90,8"
"RS";"51,2"
"SI";"50,6"
"ES";"75,7"
"MK";"59,3"
"AT";"62,1"
"BE";"96,6"
"FR";"74,6"
"DE";"73,5"
"LI";"16,7"
"LU";"81,9"
"MC";"100,0"
"NL";"71,1"
"CH";"73,8"
"AI";"100,0"
"AG";"34,7"
"AW";"49,6"
"BS";"80,5"
"BB";"36,3"
"VG";"39,9"
"KY";"100,0"
"CU";"74,0"
"CW";"86,2"
"DM";"64,7"
"DO";"56,0"
"GD";"34,0"
"GP";"97,3"
"HT";"31,4"
"JM";"50,1"
"MQ";"87,6"
"MS";"12,5"
"PR";"93,4"
"KN";"34,1"
"LC";"29,2"
"VC";"42,7"
"SX";"100,0"
"TT";"54,7"
"TC";"77,8"
"VI";"89,4"
"BZ";"46,9"
"CR";"52,7"
"SV";"51,4"
"GT";"43,0"
"HN";"41,9"
"MX";"72,6"
"NI";"53,9"
"PA";"56,5"
"AR";"87,8"
"BO";"58,1"
"BR";"76,2"
"CL";"83,9"
"CO";"70,9"
"EC";"56,7"
"FK";"71,0"
"GF";"76,1"
"GY";"29,3"
"PY";"50,8"
"PE";"70,1"
"SR";"65,9"
"UY";"89,9"
"VE";"85,4"
"BM";"100,0"
"CA";"77,2"
"GL";"80,5"
"PM";"88,9"
"US";"76,5"
"AU";"85,2"
"NZ";"85,3"
"FJ";"43,9"
"NC";"60,0"
"PG";"14,4"
"SB";"14,3"
"VU";"19,6"
"FM";"63,1"
"GU";"91,6"
"KI";"35,8"
"MH";"66,1"
"FM";"25,6"
"NR";"100,0"
"MP";"89,6"
"PW";"70,7"
"AS";"83,7"
"CK";"58,6"
"PF";"57,1"
"NU";"30,9"
"WS";"21,4"
"TK";"0,0"
"TO";"22,8"
"TV";"43,2"
"WF";"0,0"
