;populacao_4
"BI";"15,2"
"KM";"30,4"
"DJ";"78,7"
"ER";"43,9"
"ET";"23,7"
"KE";"30,1"
"MG";"41,2"
"MW";"18,6"
"MU";"40,9"
"YT";"45,4"
"MZ";"39,3"
"RE";"99,8"
"RW";"18,1"
"SC";"59,2"
"SO";"48,5"
"SS";"21,6"
"UG";"27,4"
"TZ";"38,1"
"ZM";"46,9"
"ZW";"32,7"
"AO";"69,3"
"CM";"59,9"
"CF";"44,1"
"TD";"24,7"
"CG";"69,6"
"CD";"48,1"
"GQ";"74,9"
"GA";"91,3"
"ST";"77,0"
"DZ";"75,8"
"EG";"43,3"
"LY";"81,9"
"MA";"65,6"
"SD";"36,8"
"TN";"70,9"
"EH";"87,2"
"BW";"73,5"
"LS";"30,9"
"NA";"55,8"
"ZA";"69,3"
"SZ";"25,0"
"BJ";"50,7"
"BF";"33,2"
"CV";"68,4"
"CI";"53,6"
"GM";"65,1"
"GH";"59,9"
"GN";"38,5"
"GW";"45,9"
"LR";"54,1"
"ML";"46,9"
"MR";"58,5"
"NE";"17,2"
"NG";"55,0"
"SH";"40,9"
"SN";"50,1"
"SL";"44,8"
"TG";"45,1"
"CN";"65,5"
"HK";"100,0"
"MO";"100,0"
"TW";"80,4"
"KP";"63,5"
"JP";"92,1"
"MN";"69,3"
"KR";"81,5"
"KZ";"58,4"
"KG";"38,2"
"TJ";"28,5"
"TM";"54,5"
"UZ";"50,6"
"AF";"27,3"
"BD";"41,2"
"BT";"45,0"
"IN";"36,9"
"IR";"77,7"
"MV";"42,4"
"NP";"22,4"
"PK";"38,4"
"LK";"19,4"
"BN";"79,4"
"KH";"26,0"
"ID";"59,2"
"LA";"38,9"
"MY";"79,2"
"MM";"32,5"
"PH";"48,6"
"SG";"100,0"
"TH";"54,3"
"TL";"32,8"
"VN";"40,2"
"AM";"63,9"
"AZ";"58,0"
"BH";"90,0"
"CY";"67,1"
"GE";"61,2"
"IQ";"71,9"
"IL";"93,0"
"JO";"92,2"
"KW";"100,0"
"LB";"89,6"
"OM";"89,0"
"QA";"99,4"
"SA";"85,2"
"PS";"77,9"
"SY";"58,0"
"TR";"77,9"
"AE";"88,0"
"YE";"40,5"
"BY";"81,1"
"BG";"77,0"
"CZ";"74,7"
"HU";"73,2"
"PL";"60,3"
"MD";"43,6"
"RO";"54,9"
"RU";"75,6"
"SK";"54,2"
"UA";"70,3"
"DK";"88,6"
"EE";"70,0"
"FO";"43,2"
"FI";"85,9"
"IS";"94,1"
"IE";"64,8"
"IM";"53,7"
"LV";"68,8"
"LT";"68,9"
"NO";"84,3"
"SE";"89,0"
"GB";"84,9"
"AL";"65,4"
"AD";"87,8"
"BA";"50,7"
"HR";"58,9"
"GI";"100,0"
"GR";"81,0"
"VA";"100,0"
"IT";"72,3"
"MT";"95,0"
"ME";"68,8"
"PT";"68,4"
"SM";"97,9"
"RS";"57,4"
"SI";"56,4"
"ES";"81,8"
"MK";"59,9"
"AT";"59,8"
"BE";"98,2"
"FR";"82,0"
"DE";"77,9"
"LI";"14,7"
"LU";"92,3"
"MC";"100,0"
"NL";"93,5"
"CH";"74,3"
"AI";"100,0"
"AG";"24,3"
"AW";"44,5"
"BS";"83,8"
"BB";"31,6"
"VG";"50,2"
"KY";"100,0"
"CU";"77,7"
"CW";"89,0"
"DM";"72,3"
"DO";"85,0"
"GD";"37,3"
"GP";"98,6"
"HT";"60,5"
"JM";"57,8"
"MQ";"89,4"
"MS";"9,3"
"PR";"93,7"
"KN";"31,2"
"LC";"19,3"
"VC";"54,7"
"SX";"100,0"
"TT";"53,6"
"TC";"94,4"
"VI";"96,3"
"BZ";"46,8"
"CR";"83,2"
"SV";"76,0"
"GT";"53,5"
"HN";"60,8"
"MX";"81,9"
"NI";"60,2"
"PA";"69,9"
"AR";"92,6"
"BO";"71,5"
"BR";"88,0"
"CL";"88,1"
"CO";"82,7"
"EC";"65,0"
"FK";"80,1"
"GF";"86,8"
"GY";"27,3"
"PY";"63,5"
"PE";"79,1"
"SR";"66,5"
"UY";"95,9"
"VE";"88,5"
"BM";"100,0"
"CA";"82,0"
"GL";"88,2"
"PM";"90,1"
"US";"83,5"
"AU";"86,8"
"NZ";"87,1"
"FJ";"59,2"
"NC";"73,1"
"PG";"13,9"
"SB";"26,5"
"VU";"26,2"
"FM";"70,2"
"GU";"95,2"
"KI";"58,5"
"MH";"79,2"
"FM";"23,6"
"NR";"100,0"
"MP";"92,2"
"PW";"82,8"
"AS";"87,3"
"CK";"76,4"
"PF";"62,4"
"NU";"48,9"
"WS";"17,4"
"TK";"0,0"
"TO";"23,2"
"TV";"66,9"
"WF";"0,0"
