;populacao_7
"AF";"011"
"AL";"018"
"DZ";"019"
"AO";"006"
"AG";"001"
"AR";"766"
"AM";"241"
"AW";"000"
"AU";"927"
"AT";"227"
"AZ";"092"
"BS";"004"
"BH";"000"
"BD";"016"
"BB";"004"
"BY";"662"
"BE";"465"
"BZ";"004"
"BJ";"012"
"BT";"002"
"BO";"001"
"BA";"067"
"BW";"002"
"BR";"270"
"BN";"000"
"BG";"161"
"BF";"000"
"BI";"007"
"CV";"001"
"KH";"007"
"CM";"024"
"CA";"2767"
"CF";"006"
"TD";"008"
"CL";"480"
"CN";"4123"
"HK";"051"
"MO";"002"
"TW";"147"
"CO";"662"
"KM";"000"
"CG";"007"
"CR";"045"
"CI";"015"
"HR";"081"
"CU";"682"
"CW";"010"
"CY";"017"
"CZ";"104"
"KP";"039"
"CD";"043"
"DK";"379"
"DJ";"000"
"DO";"103"
"EC";"160"
"EG";"246"
"SV";"020"
"GQ";"001"
"ER";"003"
"EE";"048"
"ET";"045"
"FJ";"000"
"FI";"143"
"FR";"3856"
"GF";"000"
"PF";"000"
"GA";"006"
"GM";"000"
"GE";"174"
"DE";"2789"
"GH";"002"
"GR";"494"
"GD";"000"
"GP";"030"
"GU";"000"
"GT";"026"
"GN";"000"
"GW";"000"
"GY";"002"
"HT";"035"
"HN";"050"
"HU";"170"
"IS";"022"
"IN";"5120"
"ID";"179"
"IR";"169"
"IQ";"034"
"IE";"126"
"IL";"129"
"IT";"2594"
"JM";"064"
"JP";"3003"
"JO";"007"
"KZ";"1090"
"KE";"061"
"KI";"000"
"KW";"001"
"KG";"419"
"LA";"004"
"LV";"134"
"LB";"017"
"LS";"004"
"LR";"000"
"LY";"004"
"LT";"472"
"LU";"017"
"MG";"015"
"MW";"001"
"MY";"024"
"MV";"000"
"ML";"000"
"MT";"000"
"MQ";"011"
"MR";"000"
"MU";"009"
"YT";"001"
"MX";"3699"
"FM";"000"
"FM";"000"
"MN";"002"
"ME";"023"
"MA";"021"
"MZ";"011"
"MM";"078"
"NA";"002"
"NP";"017"
"NL";"836"
"NC";"000"
"NZ";"198"
"NI";"039"
"NE";"000"
"NG";"008"
"NO";"298"
"OM";"002"
"PK";"655"
"PA";"065"
"PG";"032"
"PY";"035"
"PE";"133"
"PH";"094"
"PL";"636"
"PT";"313"
"PR";"396"
"QA";"013"
"KR";"513"
"MD";"055"
"RE";"023"
"RO";"197"
"RU";"5913"
"RW";"009"
"LC";"010"
"VC";"000"
"WS";"001"
"ST";"001"
"SA";"019"
"SN";"001"
"RS";"107"
"SC";"003"
"SL";"000"
"SG";"032"
"SK";"055"
"SI";"021"
"SB";"000"
"SO";"006"
"ZA";"239"
"SS";"002"
"ES";"1835"
"LK";"201"
"PS";"003"
"SD";"051"
"SR";"005"
"SZ";"001"
"SE";"612"
"CH";"356"
"SY";"026"
"TJ";"247"
"MK";"012"
"TH";"1280"
"TL";"000"
"TG";"001"
"TO";"001"
"TT";"020"
"TN";"031"
"TR";"228"
"TM";"043"
"UG";"021"
"UA";"2092"
"AE";"001"
"GB";"4527"
"TZ";"030"
"US";"34166"
"VI";"000"
"UY";"320"
"UZ";"1183"
"VU";"000"
"VE";"447"
"VN";"2512"
"EH";"000"
"YE";"015"
"ZM";"011"
"ZW";"030"
