;populacao_7
"AF";"3653"
"AL";"8363"
"DZ";"160328"
"AO";"5556"
"AG";"241"
"AR";"164171"
"AM";"9491"
"AW";"154"
"AU";"122773"
"AT";"26672"
"AZ";"8101"
"BS";"1482"
"BH";"2624"
"BD";"1611593"
"BB";"564"
"BY";"15803"
"BE";"31363"
"BZ";"230"
"BJ";"830"
"BT";"5570"
"BO";"23727"
"BA";"10458"
"BW";"1290"
"BR";"1334106"
"BN";"1414"
"BG";"5653"
"BF";"570"
"BI";"1529"
"CV";"755"
"KH";"14669"
"CM";"10226"
"CA";"154098"
"CF";"1049"
"TD";"715"
"CL";"147903"
"CN";"4408666"
"HK";"126113"
"MO";"13241"
"TW";"168306"
"CO";"156100"
"KM";"043"
"CG";"3662"
"CR";"36102"
"CI";"542"
"HR";"12708"
"CU";"75086"
"CW";"787"
"CY";"6672"
"CZ";"28561"
"KP";"35241"
"CD";"25178"
"DK";"18337"
"DJ";"131"
"DO";"56406"
"EC";"71114"
"EG";"80046"
"SV";"18612"
"GQ";"745"
"ER";"5913"
"EE";"4764"
"ET";"71143"
"FJ";"623"
"FI";"18858"
"FR";"325080"
"GF";"2191"
"PF";"1078"
"GA";"1848"
"GM";"037"
"GE";"3768"
"DE";"218676"
"GH";"2216"
"GR";"45790"
"GD";"153"
"GP";"3080"
"GU";"927"
"GT";"45525"
"GN";"1730"
"GW";"077"
"GY";"052"
"HT";"4616"
"HN";"25440"
"HU";"16139"
"IS";"1192"
"IN";"1137596"
"ID";"78355"
"IR";"278252"
"IQ";"13710"
"IE";"12622"
"IL";"52412"
"IT";"253616"
"JM";"7603"
"JP";"871022"
"JO";"9402"
"KZ";"16857"
"KE";"46697"
"KI";"019"
"KW";"1626"
"KG";"3576"
"LA";"3096"
"LV";"2856"
"LB";"36621"
"LS";"515"
"LR";"965"
"LY";"5329"
"LT";"4272"
"LU";"1085"
"MG";"12951"
"MW";"4643"
"MY";"79071"
"MV";"3966"
"ML";"522"
"MT";"2530"
"MQ";"3134"
"MR";"126"
"MU";"3212"
"YT";"2143"
"MX";"666829"
"FM";"1243"
"FM";"013"
"MN";"3329"
"ME";"1615"
"MA";"103760"
"MZ";"11945"
"MM";"5604"
"NA";"1241"
"NP";"33570"
"NL";"46732"
"NC";"1156"
"NZ";"10605"
"NI";"44822"
"NE";"1021"
"NG";"4527"
"NO";"15525"
"OM";"35197"
"PK";"22080"
"PA";"26849"
"PG";"1818"
"PY";"9376"
"PE";"150886"
"PH";"43763"
"PL";"125181"
"PT";"31734"
"PR";"23799"
"QA";"10669"
"KR";"472765"
"MD";"3931"
"RE";"6670"
"RO";"34120"
"RU";"161198"
"RW";"10845"
"LC";"951"
"VC";"139"
"WS";"588"
"ST";"041"
"SA";"59137"
"SN";"4900"
"RS";"12859"
"SC";"180"
"SL";"062"
"SG";"70751"
"SK";"13729"
"SI";"6375"
"SB";"476"
"SO";"578"
"ZA";"67789"
"SS";"802"
"ES";"151787"
"LK";"56443"
"PS";"6074"
"SD";"4267"
"SR";"528"
"SZ";"430"
"SE";"30044"
"CH";"28839"
"SY";"40785"
"TJ";"15044"
"MK";"2592"
"TH";"250282"
"TL";"451"
"TG";"082"
"TO";"141"
"TT";"1185"
"TN";"32245"
"TR";"256669"
"TM";"1815"
"UG";"14026"
"UA";"49459"
"AE";"27798"
"GB";"258838"
"TZ";"41932"
"US";"759056"
"VI";"371"
"UY";"13685"
"UZ";"39159"
"VU";"354"
"VE";"143906"
"VN";"751406"
"EH";"520"
"YE";"2936"
"ZM";"9788"
"ZW";"10493"
