;populacao_2
"AF";"6639627"
"AL";"1295169"
"DZ";"8909279"
"AS";"15528"
"AD";"17714"
"AO";"3969749"
"AI";"3206"
"AG";"35185"
"AR";"13346694"
"AM";"1434124"
"AW";"29377"
"AU";"7081070"
"AT";"3606104"
"AZ";"2869764"
"BS";"97055"
"BH";"173641"
"BD";"38221715"
"BB";"118695"
"BY";"4377509"
"BE";"4799151"
"BZ";"68664"
"BJ";"1656030"
"BM";"27157"
"BT";"192379"
"BO";"2613924"
"BA";"2003392"
"BW";"432256"
"BR";"56151163"
"VG";"5457"
"BN";"91301"
"BG";"4391207"
"BF";"3149803"
"BI";"1852545"
"CV";"128714"
"KH";"3493869"
"CM";"3902440"
"CA";"11859831"
"KY";"6767"
"CF";"1036770"
"TD";"2094434"
"CL";"5297869"
"CN";"488509909"
"HK";"2304529"
"MO";"121490"
"TW";"8713680"
"CO";"12896471"
"KM";"137707"
"CG";"839597"
"CK";"9895"
"CR";"1117749"
"CI";"3772227"
"HR";"2198556"
"CU";"4881243"
"CW";"73177"
"CY";"333508"
"CZ";"4941540"
"KP";"8043120"
"CD";"11843332"
"DK";"2521919"
"DJ";"139090"
"DM";"36192"
"DO";"2729095"
"EC";"3706859"
"EG";"20734350"
"SV";"2143210"
"GQ";"122094"
"ER";"1094024"
"EE";"666413"
"ET";"16739865"
"FO";"22021"
"FK";"933"
"FJ";"302520"
"FI";"2294936"
"FR";"26396167"
"GF";"30570"
"PF";"71923"
"GA";"327730"
"GM";"275933"
"GE";"2314692"
"DE";"37431733"
"GH";"5181100"
"GI";"14408"
"GR";"4570139"
"GL";"27078"
"GD";"43255"
"GP";"160273"
"GU";"51717"
"GT";"3409782"
"GN";"2167764"
"GW";"385681"
"GY";"383718"
"HT";"2625815"
"VA";"358"
"HN";"1666603"
"HU";"5154577"
"IS";"112212"
"IN";"337029099"
"ID";"68564713"
"IR";"17921394"
"IQ";"6365782"
"IE";"1653819"
"IM";"29016"
"IL";"1757568"
"IT";"27187373"
"JM";"1022357"
"JP";"56691562"
"JO";"1128812"
"KZ";"6975181"
"KE";"7235161"
"KI";"28026"
"KW";"643019"
"KG";"1657264"
"LA";"1554495"
"LV";"1148637"
"LB";"1307052"
"LS";"561484"
"LR";"858032"
"LY";"1492313"
"LI";"12115"
"LT";"1579747"
"LU";"175973"
"MG";"4016838"
"MW";"2749360"
"MY";"6465465"
"MV";"76074"
"ML";"3348645"
"MT";"158518"
"MH";"14014"
"MQ";"157869"
"MR";"700947"
"MU";"454206"
"YT";"25272"
"MX";"32096118"
"FM";"145682"
"MC";"11871"
"MN";"770151"
"ME";"277235"
"MS";"5936"
"MA";"9254266"
"MZ";"5351922"
"MM";"15197450"
"NA";"466257"
"NR";"3612"
"NP";"6956486"
"NL";"6915436"
"NC";"71379"
"NZ";"1555360"
"NI";"1490359"
"NE";"2691560"
"NG";"33715097"
"NU";"1860"
"MP";"8021"
"NO";"2007126"
"OM";"502210"
"PK";"37236565"
"PW";"6271"
"PA";"932364"
"PG";"1552503"
"PY";"1476515"
"PE";"8047553"
"PH";"22089629"
"PL";"16817276"
"PT";"4547957"
"PR";"1481143"
"QA";"117993"
"KR";"18285721"
"MD";"1842280"
"RE";"239522"
"RO";"10883173"
"RU";"62215048"
"RW";"2283325"
"SH";"2615"
"KN";"20972"
"LC";"54879"
"PM";"2975"
"VC";"46853"
"WS";"77880"
"SM";"10197"
"ST";"43340"
"SA";"4334992"
"SN";"2613133"
"RS";"4284374"
"SC";"31621"
"SL";"1537059"
"SG";"1181837"
"SX";"5262"
"SK";"2387010"
"SI";"858514"
"SB";"107721"
"SO";"2425056"
"ZA";"13754098"
"SS";"2155634"
"ES";"18017533"
"LK";"7292489"
"PS";"706368"
"SD";"6526762"
"SR";"181511"
"SZ";"261423"
"SE";"4095484"
"CH";"3088461"
"SY";"4073357"
"TJ";"1765440"
"MK";"939086"
"TH";"22259598"
"TL";"322770"
"TG";"1243665"
"TK";"729"
"TO";"46163"
"TT";"516136"
"TN";"2974828"
"TR";"20417740"
"TM";"1304702"
"TC";"3318"
"TV";"3815"
"UG";"5705375"
"UA";"22571489"
"AE";"525592"
"GB";"27373630"
"TZ";"8390935"
"US";"109676809"
"VI";"45067"
"UY";"1409916"
"UZ";"7194229"
"VU";"56240"
"VE";"7149854"
"VN";"24998258"
"WF";"4921"
"EH";"54328"
"YE";"3542230"
"ZM";"2642445"
"ZW";"3233149"
