;populacao_2
"AF";"6493971"
"AL";"1432752"
"DZ";"10373303"
"AS";"17663"
"AD";"20986"
"AO";"4683658"
"AI";"3189"
"AG";"35365"
"AR";"14270343"
"AM";"1556872"
"AW";"29886"
"AU";"7506220"
"AT";"3603273"
"AZ";"3114937"
"BS";"109450"
"BH";"224031"
"BD";"43907598"
"BB";"120567"
"BY";"4549066"
"BE";"4833013"
"BZ";"76447"
"BJ";"1898839"
"BM";"28026"
"BT";"222727"
"BO";"2919564"
"BA";"2111160"
"BW";"525387"
"BR";"63098242"
"VG";"5958"
"BN";"109566"
"BG";"4441552"
"BF";"3502957"
"BI";"2099814"
"CV";"138006"
"KH";"3254801"
"CM";"4537163"
"CA";"12453295"
"KY";"8560"
"CF";"1188507"
"TD";"2330000"
"CL";"5720096"
"CN";"524575652"
"HK";"2660565"
"MO";"128057"
"TW";"9551225"
"CO";"14448453"
"KM";"163428"
"CG";"972280"
"CK";"8998"
"CR";"1274038"
"CI";"4714409"
"HR";"2248790"
"CU";"5014718"
"CW";"72437"
"CY";"348851"
"CZ";"5028145"
"KP";"8672582"
"CD";"13598706"
"DK";"2527742"
"DJ";"194469"
"DM";"37497"
"DO";"3063219"
"EC";"4219646"
"EG";"23365598"
"SV";"2324584"
"GQ";"143913"
"ER";"1260884"
"EE";"692105"
"ET";"18483548"
"FO";"23117"
"FK";"909"
"FJ";"338362"
"FI";"2338706"
"FR";"26864398"
"GF";"38587"
"PF";"83941"
"GA";"372336"
"GM";"321413"
"GE";"2392302"
"DE";"37178362"
"GH";"5836987"
"GI";"14648"
"GR";"4857881"
"GL";"27796"
"GD";"45142"
"GP";"166182"
"GU";"56836"
"GT";"3838554"
"GN";"2313367"
"GW";"404048"
"GY";"393291"
"HT";"2929182"
"VA";"357"
"HN";"1942709"
"HU";"5183377"
"IS";"117466"
"IN";"377918014"
"ID";"77185436"
"IR";"21511083"
"IQ";"7346666"
"IE";"1758438"
"IM";"29911"
"IL";"1938936"
"IT";"27590525"
"JM";"1108371"
"JP";"59049179"
"JO";"1343330"
"KZ";"7362344"
"KE";"8744385"
"KI";"30068"
"KW";"863053"
"KG";"1828040"
"LA";"1691485"
"LV";"1170837"
"LB";"1301588"
"LS";"645959"
"LR";"1012379"
"LY";"1836007"
"LI";"13114"
"LT";"1641812"
"LU";"177725"
"MG";"4625888"
"MW";"3180758"
"MY";"7311672"
"MV";"88761"
"ML";"3677536"
"MT";"165994"
"MH";"17078"
"MQ";"159642"
"MR";"809743"
"MU";"488722"
"YT";"31462"
"MX";"36187187"
"FM";"165214"
"MC";"12910"
"MN";"876821"
"ME";"292460"
"MS";"5866"
"MA";"10461978"
"MZ";"6069199"
"MM";"17057857"
"NA";"512467"
"NR";"3854"
"NP";"7808409"
"NL";"7087570"
"NC";"76920"
"NZ";"1582944"
"NI";"1717268"
"NE";"3116996"
"NG";"38950649"
"NU";"1596"
"MP";"10952"
"NO";"2035318"
"OM";"687930"
"PK";"43556934"
"PW";"6539"
"PA";"1050516"
"PG";"1782488"
"PY";"1700090"
"PE";"9118597"
"PH";"25320590"
"PL";"17633938"
"PT";"4782350"
"PR";"1594158"
"QA";"179214"
"KR";"19627390"
"MD";"1937529"
"RE";"257312"
"RO";"11266954"
"RU";"64741274"
"RW";"2700019"
"SH";"2712"
"KN";"20643"
"LC";"59351"
"PM";"3007"
"VC";"49729"
"WS";"81025"
"SM";"10989"
"ST";"48702"
"SA";"5984615"
"SN";"2958733"
"RS";"4477892"
"SC";"34424"
"SL";"1733510"
"SG";"1284506"
"SX";"7379"
"SK";"2490055"
"SI";"909297"
"SB";"127252"
"SO";"3422189"
"ZA";"15569340"
"SS";"2491566"
"ES";"18802582"
"LK";"7893184"
"PS";"808429"
"SD";"7797711"
"SR";"184459"
"SZ";"302954"
"SE";"4119542"
"CH";"3085584"
"SY";"4841669"
"TJ";"2046073"
"MK";"989566"
"TH";"24639898"
"TL";"306457"
"TG";"1440474"
"TK";"777"
"TO";"47539"
"TT";"556959"
"TN";"3382228"
"TR";"22801857"
"TM";"1477969"
"TC";"4051"
"TV";"4055"
"UG";"6629153"
"UA";"23181589"
"AE";"804804"
"GB";"27377673"
"TZ";"9825591"
"US";"114789535"
"VI";"49579"
"UY";"1445223"
"UZ";"8267136"
"VU";"63793"
"VE";"8174704"
"VN";"27983746"
"WF";"6228"
"EH";"89922"
"YE";"4301482"
"ZM";"3132542"
"ZW";"3832759"
