;populacao_2
"AF";"14054877"
"AL";"1498574"
"DZ";"17605577"
"AS";"28935"
"AD";"43827"
"AO";"10640264"
"AI";"6617"
"AG";"44378"
"AR";"19752163"
"AM";"1363146"
"AW";"48251"
"AU";"10668761"
"AT";"4058468"
"AZ";"4361968"
"BS";"170376"
"BH";"689914"
"BD";"75454665"
"BB";"133099"
"BY";"4424284"
"BE";"5292388"
"BZ";"153419"
"BJ";"4315619"
"BM";"31259"
"BT";"370726"
"BO";"4811870"
"BA";"1848798"
"BW";"961881"
"BR";"95117174"
"VG";"13011"
"BN";"195174"
"BG";"3656048"
"BF";"7269411"
"BI";"4034473"
"CV";"243061"
"KH";"6751205"
"CM";"9449398"
"CA";"16569664"
"KY";"25918"
"CF";"2143407"
"TD";"5564685"
"CL";"8244469"
"CN";"691705193"
"HK";"3283219"
"MO";"245860"
"TW";"11585981"
"CO";"22153561"
"KM";"331157"
"CG";"2057799"
"CK";"9809"
"CR";"2219729"
"CI";"9966972"
"HR";"2096369"
"CU";"5669772"
"CW";"64618"
"CY";"542858"
"CZ";"5101626"
"KP";"11887525"
"CD";"30033110"
"DK";"2725681"
"DJ";"413471"
"DM";"35509"
"DO";"4813769"
"EC";"7231184"
"EG";"40851001"
"SV";"2901921"
"GQ";"467242"
"ER";"2117676"
"EE";"622980"
"ET";"41507506"
"FO";"25139"
"FK";"1418"
"FJ";"430542"
"FI";"2608018"
"FR";"30584326"
"GF";"110584"
"PF";"134771"
"GA";"778554"
"GM";"787069"
"GE";"2056097"
"DE";"39720389"
"GH";"11558584"
"GI";"16031"
"GR";"5637583"
"GL";"30183"
"GD";"51828"
"GP";"211966"
"GU";"80933"
"GT";"6874883"
"GN";"5162999"
"GW";"724617"
"GY";"373500"
"HT";"4796579"
"VA";"374"
"HN";"3921116"
"HU";"4739507"
"IS";"156441"
"IN";"620838678"
"ID";"118916172"
"IR";"37011517"
"IQ";"14713748"
"IE";"2240462"
"IM";"38451"
"IL";"3503133"
"IT";"28924198"
"JM";"1383023"
"JP";"62920671"
"JO";"3324982"
"KZ";"7724903"
"KE";"19456843"
"KI";"48468"
"KW";"1546490"
"KG";"2602907"
"LA";"3006121"
"LV";"994698"
"LB";"2100573"
"LS";"968214"
"LR";"1839975"
"LY";"3103737"
"LI";"17549"
"LT";"1484288"
"LU";"240155"
"MG";"9958740"
"MW";"7050873"
"MY";"13942891"
"MV";"186172"
"ML";"7054635"
"MT";"205002"
"MH";"26394"
"MQ";"184145"
"MR";"1709220"
"MU";"614267"
"YT";"96039"
"MX";"56556591"
"FM";"252702"
"MC";"17468"
"MN";"1305232"
"ME";"305661"
"MS";"2427"
"MA";"15576278"
"MZ";"11072215"
"MM";"24154228"
"NA";"1020635"
"NR";"4924"
"NP";"13003915"
"NL";"8223323"
"NC";"123276"
"NZ";"2098414"
"NI";"2757742"
"NE";"7602210"
"NG";"75993598"
"NU";"831"
"MP";"27793"
"NO";"2377202"
"OM";"1612721"
"PK";"84212985"
"PW";"10948"
"PA";"1767698"
"PG";"3451167"
"PY";"3065698"
"PE";"14310864"
"PH";"45739978"
"PL";"18538455"
"PT";"5125189"
"PR";"1794367"
"QA";"1026768"
"KR";"24674181"
"MD";"1973878"
"RE";"397374"
"RO";"10123622"
"RU";"66406919"
"RW";"4750059"
"SH";"2141"
"KN";"24858"
"LC";"82953"
"PM";"3102"
"VC";"55137"
"WS";"94775"
"SM";"14991"
"ST";"83031"
"SA";"14527031"
"SN";"5976255"
"RS";"4448898"
"SC";"46414"
"SL";"3042818"
"SG";"2397672"
"SX";"15538"
"SK";"2617478"
"SI";"996158"
"SB";"256724"
"SO";"5682387"
"ZA";"24748922"
"SS";"4626882"
"ES";"22744548"
"LK";"9755271"
"PS";"1953725"
"SD";"16468131"
"SR";"259214"
"SZ";"561787"
"SE";"4592647"
"CH";"3755045"
"SY";"10300024"
"TJ";"3684197"
"MK";"1032784"
"TH";"32658236"
"TL";"547099"
"TG";"3065141"
"TK";"545"
"TO";"51557"
"TT";"651409"
"TN";"5168731"
"TR";"34646917"
"TM";"2427688"
"TC";"14848"
"TV";"5043"
"UG";"15706011"
"UA";"21350922"
"AE";"5074500"
"GB";"30456800"
"TZ";"21343892"
"US";"149786296"
"VI";"51318"
"UY";"1615999"
"UZ";"13777001"
"VU";"114606"
"VE";"14063086"
"VN";"42763471"
"WF";"6942"
"EH";"247005"
"YE";"11295770"
"ZM";"6481069"
"ZW";"6605353"
