;populacao_2
"AF";"6642671"
"AL";"1406298"
"DZ";"10052656"
"AS";"17004"
"AD";"20199"
"AO";"4518244"
"AI";"3225"
"AG";"35684"
"AR";"14059044"
"AM";"1533512"
"AW";"29517"
"AU";"7404922"
"AT";"3601195"
"AZ";"3065467"
"BS";"107026"
"BH";"218279"
"BD";"42714090"
"BB";"120075"
"BY";"4514587"
"BE";"4828507"
"BZ";"74489"
"BJ";"1845823"
"BM";"27855"
"BT";"217359"
"BO";"2856776"
"BA";"2089333"
"BW";"506429"
"BR";"61659968"
"VG";"5760"
"BN";"106485"
"BG";"4432427"
"BF";"3421194"
"BI";"2046954"
"CV";"135082"
"KH";"3167370"
"CM";"4399130"
"CA";"12337288"
"KY";"8270"
"CF";"1153077"
"TD";"2276686"
"CL";"5632224"
"CN";"517294286"
"HK";"2620211"
"MO";"124459"
"TW";"9401475"
"CO";"14127058"
"KM";"158706"
"CG";"943947"
"CK";"9018"
"CR";"1240669"
"CI";"4515253"
"HR";"2237854"
"CU";"4998228"
"CW";"72218"
"CY";"347357"
"CZ";"5027197"
"KP";"8528728"
"CD";"13254947"
"DK";"2529992"
"DJ";"189252"
"DM";"37600"
"DO";"2995471"
"EC";"4114288"
"EG";"22803173"
"SV";"2292883"
"GQ";"133677"
"ER";"1225390"
"EE";"687498"
"ET";"17979014"
"FO";"22886"
"FK";"911"
"FJ";"329614"
"FI";"2325861"
"FR";"26754550"
"GF";"36720"
"PF";"81376"
"GA";"362565"
"GM";"309965"
"GE";"2373880"
"DE";"37250980"
"GH";"5649592"
"GI";"14622"
"GR";"4817566"
"GL";"27482"
"GD";"43846"
"GP";"163787"
"GU";"55487"
"GT";"3747740"
"GN";"2263226"
"GW";"395087"
"GY";"393526"
"HT";"2861535"
"VA";"354"
"HN";"1884360"
"HU";"5202816"
"IS";"116210"
"IN";"369286266"
"ID";"75426006"
"IR";"20696279"
"IQ";"7162303"
"IE";"1743458"
"IM";"30097"
"IL";"1904564"
"IT";"27515088"
"JM";"1087861"
"JP";"58620797"
"JO";"1288908"
"KZ";"7276754"
"KE";"8416524"
"KI";"29650"
"KW";"826123"
"KG";"1791188"
"LA";"1651710"
"LV";"1166429"
"LB";"1294383"
"LS";"629436"
"LR";"975398"
"LY";"1758832"
"LI";"12998"
"LT";"1629586"
"LU";"177810"
"MG";"4496332"
"MW";"3101192"
"MY";"7143496"
"MV";"85668"
"ML";"3601919"
"MT";"164088"
"MH";"16331"
"MQ";"158513"
"MR";"786682"
"MU";"482759"
"YT";"29826"
"MX";"35396643"
"FM";"159975"
"MC";"12651"
"MN";"854905"
"ME";"288536"
"MS";"5917"
"MA";"10206803"
"MZ";"5933908"
"MM";"16674409"
"NA";"502610"
"NR";"3791"
"NP";"7628027"
"NL";"7057390"
"NC";"75966"
"NZ";"1572074"
"NI";"1672100"
"NE";"3030661"
"NG";"37952173"
"NU";"1670"
"MP";"9781"
"NO";"2030141"
"OM";"647311"
"PK";"42167862"
"PW";"6381"
"PA";"1026287"
"PG";"1734019"
"PY";"1651075"
"PE";"8904120"
"PH";"24639572"
"PL";"17461517"
"PT";"4755855"
"PR";"1573519"
"QA";"157939"
"KR";"19342680"
"MD";"1916279"
"RE";"252659"
"RO";"11216380"
"RU";"64223069"
"RW";"2613779"
"SH";"2686"
"KN";"20710"
"LC";"58545"
"PM";"3003"
"VC";"49214"
"WS";"80251"
"SM";"10854"
"ST";"47830"
"SA";"5589719"
"SN";"2876355"
"RS";"4441665"
"SC";"33964"
"SL";"1693086"
"SG";"1255109"
"SX";"6881"
"SK";"2473676"
"SI";"896705"
"SB";"123196"
"SO";"3369443"
"ZA";"15176797"
"SS";"2413440"
"ES";"18683280"
"LK";"7782078"
"PS";"784666"
"SD";"7528758"
"SR";"183803"
"SZ";"294748"
"SE";"4120752"
"CH";"3072357"
"SY";"4670741"
"TJ";"1984884"
"MK";"983294"
"TH";"24192029"
"TL";"299641"
"TG";"1389275"
"TK";"757"
"TO";"47513"
"TT";"547960"
"TN";"3288637"
"TR";"22303770"
"TM";"1443129"
"TC";"3836"
"TV";"3994"
"UG";"6433117"
"UA";"23067277"
"AE";"770481"
"GB";"27372881"
"TZ";"9518722"
"US";"113701130"
"VI";"48712"
"UY";"1437558"
"UZ";"8049500"
"VU";"62459"
"VE";"7963661"
"VN";"27337440"
"WF";"5945"
"EH";"86379"
"YE";"4133136"
"ZM";"3028061"
"ZW";"3688371"
