;populacao_2
"AF";"14797692"
"AL";"1475395"
"DZ";"18230400"
"AS";"28136"
"AD";"43915"
"AO";"11433112"
"AI";"6822"
"AG";"45367"
"AR";"20163796"
"AM";"1346350"
"AW";"48465"
"AU";"11061412"
"AT";"4098642"
"AZ";"4475090"
"BS";"176387"
"BH";"774053"
"BD";"76941073"
"BB";"134147"
"BY";"4403462"
"BE";"5371961"
"BZ";"160868"
"BJ";"4568834"
"BM";"30843"
"BT";"385614"
"BO";"4970472"
"BA";"1828007"
"BW";"996189"
"BR";"96931916"
"VG";"13807"
"BN";"200662"
"BG";"3605148"
"BF";"7737619"
"BI";"4304969"
"CV";"249595"
"KH";"6970352"
"CM";"9985480"
"CA";"16952293"
"KY";"27185"
"CF";"2194630"
"TD";"5945019"
"CL";"8410312"
"CN";"699882239"
"HK";"3296188"
"MO";"257686"
"TW";"11631403"
"CO";"22640901"
"KM";"347627"
"CG";"2193991"
"CK";"9457"
"CR";"2276833"
"CI";"10408967"
"HR";"2084697"
"CU";"5677985"
"CW";"67741"
"CY";"555578"
"CZ";"5171406"
"KP";"12016471"
"CD";"32121415"
"DK";"2756283"
"DJ";"427561"
"DM";"35708"
"DO";"4940721"
"EC";"7472290"
"EG";"42465970"
"SV";"2918538"
"GQ";"516479"
"ER";"2197503"
"EE";"620356"
"ET";"43768157"
"FO";"25172"
"FK";"1404"
"FJ";"438922"
"FI";"2633331"
"FR";"30933311"
"GF";"117030"
"PF";"136993"
"GA";"836931"
"GM";"838031"
"GE";"2010118"
"DE";"39656447"
"GH";"12133842"
"GI";"16286"
"GR";"5642095"
"GL";"30023"
"GD";"52296"
"GP";"210242"
"GU";"81023"
"GT";"7186236"
"GN";"5399923"
"GW";"762680"
"GY";"373463"
"HT";"4943177"
"VA";"370"
"HN";"4082934"
"HU";"4710604"
"IS";"161382"
"IN";"638471937"
"ID";"122278344"
"IR";"37716501"
"IQ";"15549002"
"IE";"2305264"
"IM";"39292"
"IL";"3668088"
"IT";"29016922"
"JM";"1398927"
"JP";"62879304"
"JO";"3662927"
"KZ";"7927069"
"KE";"20553888"
"KI";"50529"
"KW";"1733582"
"KG";"2679705"
"LA";"3107387"
"LV";"970263"
"LB";"2211690"
"LS";"988404"
"LR";"1985387"
"LY";"3149563"
"LI";"17812"
"LT";"1437952"
"LU";"252297"
"MG";"10536295"
"MW";"7498804"
"MY";"14487868"
"MV";"199635"
"ML";"7530904"
"MT";"207165"
"MH";"26448"
"MQ";"182361"
"MR";"1812440"
"MU";"618578"
"YT";"102033"
"MX";"58388317"
"FM";"253593"
"MC";"18108"
"MN";"1345895"
"ME";"307613"
"MS";"2454"
"MA";"15972814"
"MZ";"11761394"
"MM";"24477977"
"NA";"1052446"
"NR";"4970"
"NP";"13181560"
"NL";"8284404"
"NC";"127335"
"NZ";"2145763"
"NI";"2826852"
"NE";"8209607"
"NG";"80204204"
"NU";"825"
"MP";"26637"
"NO";"2442442"
"OM";"1834557"
"PK";"87686774"
"PW";"11085"
"PA";"1830166"
"PG";"3615000"
"PY";"3150390"
"PE";"14675720"
"PH";"47309832"
"PL";"18529195"
"PT";"5100019"
"PR";"1786149"
"QA";"1349480"
"KR";"24828498"
"MD";"1963731"
"RE";"402132"
"RO";"9924158"
"RU";"66388824"
"RW";"5017009"
"SH";"2128"
"KN";"25466"
"LC";"84684"
"PM";"3109"
"VC";"55198"
"WS";"96051"
"SM";"15355"
"ST";"86964"
"SA";"15400643"
"SN";"6323796"
"RS";"4416196"
"SC";"47139"
"SL";"3189798"
"SG";"2503787"
"SX";"15826"
"SK";"2621333"
"SI";"1011590"
"SB";"268171"
"SO";"6017235"
"ZA";"25329199"
"SS";"5032251"
"ES";"23132789"
"LK";"9828887"
"PS";"2062524"
"SD";"17153255"
"SR";"264557"
"SZ";"583309"
"SE";"4677170"
"CH";"3856024"
"SY";"10609286"
"TJ";"3851349"
"MK";"1034490"
"TH";"32937515"
"TL";"563431"
"TG";"3237086"
"TK";"541"
"TO";"52153"
"TT";"657278"
"TN";"5276099"
"TR";"35564195"
"TM";"2502513"
"TC";"15597"
"TV";"5140"
"UG";"16840539"
"UA";"21136606"
"AE";"6161489"
"GB";"31099747"
"TZ";"22749591"
"US";"152447660"
"VI";"50800"
"UY";"1627196"
"UZ";"14228018"
"VU";"119970"
"VE";"14490428"
"VN";"43683064"
"WF";"6637"
"EH";"252879"
"YE";"11928388"
"ZM";"6864296"
"ZW";"6859210"
