;populacao_2
"AF";"17864420"
"AL";"1477663"
"DZ";"20505902"
"AS";"27889"
"AD";"39281"
"AO";"14125411"
"AI";"7330"
"AG";"48455"
"AR";"21457908"
"AM";"1375250"
"AW";"49797"
"AU";"12020350"
"AT";"4268477"
"AZ";"4842333"
"BS";"191536"
"BH";"885455"
"BD";"82198899"
"BB";"136497"
"BY";"4411152"
"BE";"5590812"
"BZ";"182815"
"BJ";"5420684"
"BM";"29716"
"BT";"423744"
"BO";"5451582"
"BA";"1726227"
"BW";"1112052"
"BR";"102083111"
"VG";"15444"
"BN";"217896"
"BG";"3467137"
"BF";"9292563"
"BI";"5177066"
"CV";"268758"
"KH";"7689442"
"CM";"11728503"
"CA";"18002959"
"KY";"29739"
"CF";"2266182"
"TD";"7233681"
"CL";"8870615"
"CN";"723170138"
"HK";"3366669"
"MO";"293698"
"TW";"11768706"
"CO";"23945025"
"KM";"401277"
"CG";"2564079"
"CK";"8833"
"CR";"2429773"
"CI";"12014989"
"HR";"2030462"
"CU";"5741374"
"CW";"72962"
"CY";"585994"
"CZ";"5214703"
"KP";"12407156"
"CD";"39272895"
"DK";"2840806"
"DJ";"472987"
"DM";"36804"
"DO";"5304274"
"EC";"8190176"
"EG";"48379866"
"SV";"2982220"
"GQ";"675141"
"ER";"2482161"
"EE";"614399"
"ET";"51127476"
"FO";"25401"
"FK";"1432"
"FJ";"456612"
"FI";"2710012"
"FR";"31811651"
"GF";"137823"
"PF";"142768"
"GA";"1017341"
"GM";"1009066"
"GE";"1874084"
"DE";"40313093"
"GH";"14046403"
"GI";"16972"
"GR";"5505712"
"GL";"29713"
"GD";"53868"
"GP";"208726"
"GU";"82512"
"GT";"8159446"
"GN";"6213687"
"GW";"892965"
"GY";"389953"
"HT";"5364484"
"VA";"370"
"HN";"4543367"
"HU";"4637688"
"IS";"166783"
"IN";"686291909"
"ID";"131487282"
"IR";"40384163"
"IQ";"18829507"
"IE";"2343574"
"IM";"41363"
"IL";"4065867"
"IT";"28943646"
"JM";"1433816"
"JP";"62400685"
"JO";"4789197"
"KZ";"8711469"
"KE";"24085547"
"KI";"56395"
"KW";"2327351"
"KG";"2953385"
"LA";"3369884"
"LV";"904740"
"LB";"3014069"
"LS";"1069381"
"LR";"2326850"
"LY";"3174286"
"LI";"18681"
"LT";"1339619"
"LU";"289216"
"MG";"12412978"
"MW";"8960600"
"MY";"16110865"
"MV";"242718"
"ML";"9001950"
"MT";"215543"
"MH";"26764"
"MQ";"175433"
"MR";"2166900"
"MU";"624750"
"YT";"121133"
"MX";"63501510"
"FM";"263627"
"MC";"18788"
"MN";"1498287"
"ME";"310090"
"MS";"2534"
"MA";"17464680"
"MZ";"14070256"
"MM";"25830064"
"NA";"1205772"
"NR";"5614"
"NP";"14063302"
"NL";"8448045"
"NC";"137488"
"NZ";"2291895"
"NI";"3031765"
"NE";"10361399"
"NG";"94226760"
"NU";"812"
"MP";"26954"
"NO";"2648481"
"OM";"2893543"
"PK";"99244840"
"PW";"11623"
"PA";"2022074"
"PG";"4112926"
"PY";"3412217"
"PE";"15870546"
"PH";"52020123"
"PL";"18461722"
"PT";"4909706"
"PR";"1762993"
"QA";"1933361"
"KR";"25419451"
"MD";"1949209"
"RE";"421308"
"RO";"9583676"
"RU";"66898669"
"RW";"5843243"
"SH";"2047"
"KN";"27195"
"LC";"87171"
"PM";"3118"
"VC";"55307"
"WS";"100675"
"SM";"16339"
"ST";"99542"
"SA";"18356535"
"SN";"7568133"
"RS";"4310113"
"SC";"46506"
"SL";"3661625"
"SG";"2777597"
"SX";"18980"
"SK";"2646519"
"SI";"1031282"
"SB";"304726"
"SO";"7132383"
"ZA";"27499172"
"SS";"6126467"
"ES";"22729177"
"LK";"10006514"
"PS";"2429594"
"SD";"19775706"
"SR";"280294"
"SZ";"650624"
"SE";"4920082"
"CH";"4160443"
"SY";"9319586"
"TJ";"4388876"
"MK";"1040486"
"TH";"33602746"
"TL";"644253"
"TG";"3790922"
"TK";"611"
"TO";"53723"
"TT";"672977"
"TN";"5633365"
"TR";"39134031"
"TM";"2788174"
"TC";"17514"
"TV";"5425"
"UG";"20633654"
"UA";"20541311"
"AE";"6744663"
"GB";"32443195"
"TZ";"27472684"
"US";"159425362"
"VI";"50024"
"UY";"1663035"
"UZ";"15672430"
"VU";"136884"
"VE";"15709156"
"VN";"46788870"
"WF";"5794"
"EH";"282620"
"YE";"13936713"
"ZM";"8232504"
"ZW";"7862274"
