;populacao_2
"AF";"22651941"
"AL";"1479669"
"DZ";"23914000"
"AS";"28096"
"AD";"39261"
"AO";"20076660"
"AI";"7813"
"AG";"53849"
"AR";"23639747"
"AM";"1377656"
"AW";"51429"
"AU";"13650870"
"AT";"4391924"
"AZ";"5259691"
"BS";"211259"
"BH";"1229680"
"BD";"91138587"
"BB";"138151"
"BY";"4303963"
"BE";"5910883"
"BZ";"223344"
"BJ";"7265905"
"BM";"28790"
"BT";"469663"
"BO";"6337507"
"BA";"1691172"
"BW";"1331993"
"BR";"109070088"
"VG";"17257"
"BN";"244874"
"BG";"3205434"
"BF";"12691105"
"BI";"7199241"
"CV";"307599"
"KH";"8901513"
"CM";"15409655"
"CA";"19767821"
"KY";"33659"
"CF";"2831216"
"TD";"9930143"
"CL";"9591911"
"CN";"742184258"
"HK";"3568411"
"MO";"346446"
"TW";"11924208"
"CO";"25698352"
"KM";"505899"
"CG";"3395474"
"CK";"9005"
"CR";"2656272"
"CI";"15609345"
"HR";"1914707"
"CU";"5752328"
"CW";"78641"
"CY";"631094"
"CZ";"5212421"
"KP";"12970355"
"CD";"55221609"
"DK";"2962689"
"DJ";"548497"
"DM";"38597"
"DO";"5869694"
"EC";"9441574"
"EG";"57983183"
"SV";"3131966"
"GQ";"957519"
"ER";"3169446"
"EE";"600848"
"ET";"65693384"
"FO";"26374"
"FK";"1443"
"FJ";"483160"
"FI";"2823973"
"FR";"33142352"
"GF";"178031"
"PF";"152385"
"GA";"1257053"
"GM";"1375412"
"GE";"1811699"
"DE";"40732794"
"GH";"17648174"
"GI";"17707"
"GR";"5360590"
"GL";"29517"
"GD";"56226"
"GP";"206261"
"GU";"89737"
"GT";"9974624"
"GN";"8236422"
"GW";"1155725"
"GY";"415433"
"HT";"6029808"
"VA";"368"
"HN";"5355142"
"HU";"4471612"
"IS";"180964"
"IN";"763637452"
"ID";"145083130"
"IR";"43983695"
"IQ";"25132094"
"IE";"2546943"
"IM";"44306"
"IL";"4800799"
"IT";"28630507"
"JM";"1458419"
"JP";"60044249"
"JO";"5485637"
"KZ";"9622457"
"KE";"31209004"
"KI";"67013"
"KW";"2682279"
"KG";"3367893"
"LA";"3902172"
"LV";"824851"
"LB";"2761891"
"LS";"1233682"
"LR";"3063201"
"LY";"3595490"
"LI";"19939"
"LT";"1277237"
"LU";"330003"
"MG";"16527740"
"MW";"12201177"
"MY";"18305803"
"MV";"284860"
"ML";"12481917"
"MT";"221499"
"MH";"27239"
"MQ";"173284"
"MR";"2866641"
"MU";"630848"
"YT";"158626"
"MX";"71601629"
"FM";"288515"
"MC";"19853"
"MN";"1706493"
"ME";"309667"
"MS";"2625"
"MA";"19772696"
"MZ";"19251659"
"MM";"28213050"
"NA";"1505683"
"NR";"5604"
"NP";"15795010"
"NL";"8732376"
"NC";"155750"
"NZ";"2511713"
"NI";"3383890"
"NE";"15769440"
"NG";"124569993"
"NU";"821"
"MP";"27354"
"NO";"2951501"
"OM";"3745980"
"PK";"120030215"
"PW";"12890"
"PA";"2356119"
"PG";"5065348"
"PY";"3855331"
"PE";"17873857"
"PH";"60501663"
"PL";"17895200"
"PT";"4746004"
"PR";"1739921"
"QA";"2279722"
"KR";"26186731"
"MD";"1859810"
"RE";"454940"
"RO";"9079912"
"RU";"65826879"
"RW";"7430436"
"SH";"2126"
"KN";"29546"
"LC";"90409"
"PM";"3331"
"VC";"56165"
"WS";"107546"
"SM";"16876"
"ST";"125807"
"SA";"21719584"
"SN";"10147109"
"RS";"4136892"
"SC";"47807"
"SL";"4570991"
"SG";"3080317"
"SX";"21445"
"SK";"2634674"
"SI";"1032115"
"SB";"372881"
"SO";"9850980"
"ZA";"30792716"
"SS";"8098238"
"ES";"22662678"
"LK";"10208521"
"PS";"3197439"
"SD";"25665692"
"SR";"303087"
"SZ";"773553"
"SE";"5303006"
"CH";"4502537"
"SY";"12485244"
"TJ";"5353709"
"MK";"1041076"
"TH";"33779014"
"TL";"813323"
"TG";"4911686"
"TK";"691"
"TO";"59230"
"TT";"672448"
"TN";"6233204"
"TR";"42799424"
"TM";"3230895"
"TC";"20019"
"TV";"6024"
"UG";"29133114"
"UA";"19418102"
"AE";"7418485"
"GB";"34548825"
"TZ";"38180155"
"US";"172548835"
"VI";"49025"
"UY";"1732825"
"UZ";"17851414"
"VU";"169234"
"VE";"17701543"
"VN";"51574007"
"WF";"5407"
"EH";"361612"
"YE";"17590014"
"ZM";"11342236"
"ZW";"9958721"
