;populacao_2
"AF";"32101725"
"AL";"1327451"
"DZ";"29330933"
"AS";"27638"
"AD";"37314"
"AO";"39153058"
"AI";"7671"
"AG";"60663"
"AR";"27434874"
"AM";"1268448"
"AW";"50887"
"AU";"16724023"
"AT";"4382553"
"AZ";"5480884"
"BS";"234293"
"BH";"1444924"
"BD";"101031721"
"BB";"132678"
"BY";"4015313"
"BE";"6242586"
"BZ";"294777"
"BJ";"12416457"
"BM";"25647"
"BT";"513786"
"BO";"8019597"
"BA";"1496088"
"BW";"1714594"
"BR";"113633267"
"VG";"18354"
"BN";"273655"
"BG";"2625873"
"BF";"22590111"
"BI";"13298545"
"CV";"369214"
"KH";"10868708"
"CM";"25778933"
"CA";"22545830"
"KY";"40230"
"CF";"4492477"
"TD";"17447939"
"CL";"10361575"
"CN";"695266195"
"HK";"3748918"
"MO";"424521"
"TW";"11048049"
"CO";"26629484"
"KM";"754020"
"CG";"5974715"
"CK";"9038"
"CR";"2888374"
"CI";"26583466"
"HR";"1674867"
"CU";"5368752"
"CW";"87309"
"CY";"698600"
"CZ";"4974825"
"KP";"12992088"
"CD";"102600849"
"DK";"3164501"
"DJ";"653799"
"DM";"37989"
"DO";"6575944"
"EC";"11583340"
"EG";"78591886"
"SV";"3284024"
"GQ";"1575743"
"ER";"4959996"
"EE";"548887"
"ET";"97356368"
"FO";"28043"
"FK";"1410"
"FJ";"496033"
"FI";"2940236"
"FR";"34875905"
"GF";"279303"
"PF";"163629"
"GA";"1817295"
"GM";"2332910"
"GE";"1613424"
"DE";"39204727"
"GH";"26400650"
"GI";"18598"
"GR";"4888836"
"GL";"26234"
"GD";"54606"
"GP";"194207"
"GU";"97332"
"GT";"13596111"
"GN";"13956632"
"GW";"1837871"
"GY";"414890"
"HT";"6906820"
"VA";"386"
"HN";"6669143"
"HU";"3973890"
"IS";"197384"
"IN";"851151791"
"ID";"159833073"
"IR";"46720215"
"IQ";"42782751"
"IE";"2912959"
"IM";"48834"
"IL";"6478816"
"IT";"26902745"
"JM";"1318629"
"JP";"52364052"
"JO";"7329683"
"KZ";"11223618"
"KE";"48868004"
"KI";"89144"
"KW";"3129507"
"KG";"4042033"
"LA";"4598003"
"LV";"709596"
"LB";"2700958"
"LS";"1613667"
"LR";"5144890"
"LY";"4024866"
"LI";"21281"
"LT";"1122084"
"LU";"405209"
"MG";"27794758"
"MW";"21635452"
"MY";"21297371"
"MV";"328039"
"ML";"23054021"
"MT";"211975"
"MH";"33251"
"MQ";"156574"
"MR";"4662425"
"MU";"587200"
"YT";"252465"
"MX";"82327644"
"FM";"330401"
"MC";"22658"
"MN";"2003083"
"ME";"290053"
"MS";"2611"
"MA";"22866757"
"MZ";"34936079"
"MM";"30268348"
"NA";"2194793"
"NR";"5507"
"NP";"17803591"
"NL";"8757538"
"NC";"190699"
"NZ";"2838049"
"NI";"3923110"
"NE";"36678132"
"NG";"216427354"
"NU";"883"
"MP";"24904"
"NO";"3518928"
"OM";"4246740"
"PK";"159202504"
"PW";"14324"
"PA";"2945352"
"PG";"7174092"
"PY";"4490555"
"PE";"20906163"
"PH";"75959870"
"PL";"15496537"
"PT";"4292686"
"PR";"1577670"
"QA";"2639936"
"KR";"24622700"
"MD";"1526854"
"RE";"489726"
"RO";"7884058"
"RU";"61859665"
"RW";"11004027"
"SH";"2012"
"KN";"31128"
"LC";"87858"
"PM";"3624"
"VC";"53566"
"WS";"127260"
"SM";"16722"
"ST";"193886"
"SA";"24755272"
"SN";"17509037"
"RS";"3617484"
"SC";"46365"
"SL";"6577288"
"SG";"3221800"
"SX";"25469"
"SK";"2400487"
"SI";"960136"
"SB";"535579"
"SO";"18665303"
"ZA";"35906747"
"SS";"13159801"
"ES";"21315002"
"LK";"9702712"
"PS";"5061542"
"SD";"41488035"
"SR";"320158"
"SZ";"1027527"
"SE";"5914868"
"CH";"4923266"
"SY";"17333599"
"TJ";"7377172"
"MK";"953746"
"TH";"31171182"
"TL";"1263127"
"TG";"7860446"
"TK";"772"
"TO";"71400"
"TT";"613331"
"TN";"6916333"
"TR";"47284690"
"TM";"3887959"
"TC";"23623"
"TV";"7181"
"UG";"55029393"
"UA";"16868124"
"AE";"8566677"
"GB";"37911200"
"TZ";"71848962"
"US";"196215133"
"VI";"42471"
"UY";"1798385"
"UZ";"20424635"
"VU";"243458"
"VE";"20603876"
"VN";"56597045"
"WF";"5242"
"EH";"510650"
"YE";"24658810"
"ZM";"21330567"
"ZW";"14983131"
