;populacao_2
"AF";"33637280"
"AL";"1276967"
"DZ";"30226372"
"AS";"27119"
"AD";"35936"
"AO";"44607923"
"AI";"7505"
"AG";"61321"
"AR";"28049786"
"AM";"1228631"
"AW";"50655"
"AU";"17392581"
"AT";"4335279"
"AZ";"5430966"
"BS";"236972"
"BH";"1464576"
"BD";"101192212"
"BB";"131195"
"BY";"3966651"
"BE";"6275503"
"BZ";"307021"
"BJ";"13750819"
"BM";"24824"
"BT";"512608"
"BO";"8309402"
"BA";"1446478"
"BW";"1771656"
"BR";"112786671"
"VG";"18329"
"BN";"274320"
"BG";"2504062"
"BF";"25163066"
"BI";"14997208"
"CV";"376163"
"KH";"11132300"
"CM";"28484608"
"CA";"23067943"
"KY";"41514"
"CF";"4892620"
"TD";"19372664"
"CL";"10368687"
"CN";"673051326"
"HK";"3787049"
"MO";"441033"
"TW";"10663720"
"CO";"26358784"
"KM";"809649"
"CG";"6683450"
"CK";"9023"
"CR";"2887148"
"CI";"29643356"
"HR";"1616436"
"CU";"5185018"
"CW";"89040"
"CY";"705016"
"CZ";"4899440"
"KP";"12876522"
"CD";"114982057"
"DK";"3207628"
"DJ";"663293"
"DM";"37238"
"DO";"6623041"
"EC";"11917167"
"EG";"82588753"
"SV";"3270914"
"GQ";"1719444"
"ER";"5367235"
"EE";"533271"
"ET";"103614419"
"FO";"28210"
"FK";"1390"
"FJ";"491460"
"FI";"2967642"
"FR";"35100364"
"GF";"302735"
"PF";"163587"
"GA";"1937926"
"GM";"2551739"
"GE";"1561945"
"DE";"38555081"
"GH";"28388966"
"GI";"18693"
"GR";"4696496"
"GL";"25576"
"GD";"52899"
"GP";"189266"
"GU";"97564"
"GT";"14286003"
"GN";"15420965"
"GW";"2002952"
"GY";"405802"
"HT";"6955615"
"VA";"388"
"HN";"6848446"
"HU";"3857183"
"IS";"198808"
"IN";"854722836"
"ID";"160482785"
"IR";"46189555"
"IQ";"47424438"
"IE";"2961214"
"IM";"49538"
"IL";"6845897"
"IT";"26220219"
"JM";"1259258"
"JP";"50562995"
"JO";"7676512"
"KZ";"11529618"
"KE";"52849516"
"KI";"94121"
"KW";"3172882"
"KG";"4149751"
"LA";"4642269"
"LV";"685731"
"LB";"2678159"
"LS";"1692258"
"LR";"5681471"
"LY";"4022955"
"LI";"21450"
"LT";"1093648"
"LU";"420142"
"MG";"30708350"
"MW";"24061889"
"MY";"21711552"
"MV";"330607"
"ML";"25798982"
"MT";"208940"
"MH";"33805"
"MQ";"151438"
"MR";"5105312"
"MU";"571443"
"YT";"273111"
"MX";"83318201"
"FM";"336054"
"MC";"23479"
"MN";"2054175"
"ME";"283594"
"MS";"2573"
"MA";"23246699"
"MZ";"39197255"
"MM";"30111966"
"NA";"2341722"
"NR";"5389"
"NP";"17926072"
"NL";"8691201"
"NC";"197331"
"NZ";"2888691"
"NI";"3975624"
"NE";"43426629"
"NG";"241196082"
"NU";"890"
"MP";"24209"
"NO";"3629245"
"OM";"4301343"
"PK";"165574963"
"PW";"14489"
"PA";"3042060"
"PG";"7613230"
"PY";"4560594"
"PE";"21270862"
"PH";"78622172"
"PL";"14830453"
"PT";"4134036"
"PR";"1514057"
"QA";"2679074"
"KR";"23781816"
"MD";"1437940"
"RE";"488883"
"RO";"7587950"
"RU";"61354015"
"RW";"11699671"
"SH";"1987"
"KN";"30912"
"LC";"85691"
"PM";"3634"
"VC";"51999"
"WS";"130456"
"SM";"16545"
"ST";"209741"
"SA";"24892066"
"SN";"19446043"
"RS";"3498537"
"SC";"45478"
"SL";"6972898"
"SG";"3180471"
"SX";"26333"
"SK";"2334907"
"SI";"935452"
"SB";"571199"
"SO";"21212825"
"ZA";"36657188"
"SS";"14418618"
"ES";"20637630"
"LK";"9417017"
"PS";"5496685"
"SD";"45413640"
"SR";"319116"
"SZ";"1075410"
"SE";"6050162"
"CH";"4974994"
"SY";"18040797"
"TJ";"7777198"
"MK";"926934"
"TH";"30112391"
"TL";"1373228"
"TG";"8571277"
"TK";"784"
"TO";"73445"
"TT";"592539"
"TN";"6991520"
"TR";"47520810"
"TM";"3967045"
"TC";"24081"
"TV";"7451"
"UG";"62089250"
"UA";"16337676"
"AE";"8709294"
"GB";"38455607"
"TZ";"81453384"
"US";"201115551"
"VI";"40637"
"UY";"1795347"
"UZ";"20564982"
"VU";"259900"
"VE";"20966893"
"VN";"56938257"
"WF";"5216"
"EH";"538322"
"YE";"25739594"
"ZM";"24253870"
"ZW";"16035329"
