;populacao_2
"AF";"10346992"
"AL";"1577626"
"DZ";"15803151"
"AS";"29382"
"AD";"33933"
"AO";"8033544"
"AI";"5457"
"AG";"39390"
"AR";"18131323"
"AM";"1440919"
"AW";"43847"
"AU";"9511525"
"AT";"3916404"
"AZ";"3971455"
"BS";"145096"
"BH";"381224"
"BD";"67144696"
"BB";"129632"
"BY";"4662623"
"BE";"5034820"
"BZ";"124516"
"BJ";"3382858"
"BM";"31086"
"BT";"292710"
"BO";"4181464"
"BA";"1849595"
"BW";"851999"
"BR";"86623241"
"VG";"10618"
"BN";"168754"
"BG";"3897665"
"BF";"5701662"
"BI";"3140702"
"CV";"209880"
"KH";"5906074"
"CM";"7613610"
"CA";"15225062"
"KY";"20352"
"CF";"1847763"
"TD";"4155472"
"CL";"7546045"
"CN";"659000998"
"HK";"3274389"
"MO";"205004"
"TW";"11140873"
"CO";"19980925"
"KM";"272853"
"CG";"1610582"
"CK";"9323"
"CR";"1970393"
"CI";"8609932"
"HR";"2131746"
"CU";"5594314"
"CW";"62025"
"CY";"475425"
"CZ";"5005561"
"KP";"11177728"
"CD";"23344549"
"DK";"2642895"
"DJ";"360759"
"DM";"34808"
"DO";"4291265"
"EC";"6331205"
"EG";"35164257"
"SV";"2827449"
"GQ";"318062"
"ER";"1696287"
"EE";"652559"
"ET";"33176663"
"FO";"24436"
"FK";"1418"
"FJ";"412022"
"FI";"2532578"
"FR";"29223775"
"GF";"84222"
"PF";"122144"
"GA";"610669"
"GM";"611944"
"GE";"2238494"
"DE";"39680441"
"GH";"9564981"
"GI";"15152"
"GR";"5539395"
"GL";"30011"
"GD";"50245"
"GP";"204526"
"GU";"79427"
"GT";"5716737"
"GN";"4386304"
"GW";"608282"
"GY";"374513"
"HT";"4221290"
"VA";"379"
"HN";"3243899"
"HU";"4862654"
"IS";"140339"
"IN";"545513564"
"ID";"105868348"
"IR";"33530876"
"IQ";"11889712"
"IE";"1914257"
"IM";"35151"
"IL";"2963544"
"IT";"27797900"
"JM";"1320061"
"JP";"62629568"
"JO";"2645207"
"KZ";"7243434"
"KE";"15619136"
"KI";"41595"
"KW";"1198508"
"KG";"2432994"
"LA";"2656944"
"LV";"1095569"
"LB";"1605151"
"LS";"899303"
"LR";"1441421"
"LY";"2780260"
"LI";"16392"
"LT";"1638982"
"LU";"214787"
"MG";"7850485"
"MW";"5610354"
"MY";"11812507"
"MV";"141957"
"ML";"5440204"
"MT";"197661"
"MH";"26708"
"MQ";"181786"
"MR";"1354129"
"MU";"587693"
"YT";"76060"
"MX";"50506620"
"FM";"249315"
"MC";"15579"
"MN";"1195613"
"ME";"303053"
"MS";"2460"
"MA";"14293982"
"MZ";"8666202"
"MM";"22519793"
"NA";"928512"
"NR";"4990"
"NP";"11806324"
"NL";"7888740"
"NC";"107803"
"NZ";"1893983"
"NI";"2487083"
"NE";"5634643"
"NG";"61684870"
"NU";"970"
"MP";"31764"
"NO";"2229011"
"OM";"1273251"
"PK";"71471143"
"PW";"10452"
"PA";"1527025"
"PG";"2831171"
"PY";"2683484"
"PE";"12950839"
"PH";"39280391"
"PL";"18715307"
"PT";"4996842"
"PR";"1827540"
"QA";"386343"
"KR";"23775808"
"MD";"2010771"
"RE";"359525"
"RO";"10825158"
"RU";"68509481"
"RW";"3914961"
"SH";"2538"
"KN";"22794"
"LC";"76859"
"PM";"3112"
"VC";"54332"
"WS";"90932"
"SM";"13601"
"ST";"68812"
"SA";"11309223"
"SN";"4864490"
"RS";"4656013"
"SC";"40421"
"SL";"2253353"
"SG";"1955302"
"SX";"15486"
"SK";"2621672"
"SI";"970768"
"SB";"212085"
"SO";"4516202"
"ZA";"22440371"
"SS";"3337668"
"ES";"20077282"
"LK";"9368070"
"PS";"1633971"
"SD";"13664865"
"SR";"238329"
"SZ";"510820"
"SE";"4392262"
"CH";"3501521"
"SY";"8301810"
"TJ";"3113661"
"MK";"1019342"
"TH";"31095801"
"TL";"442013"
"TG";"2464924"
"TK";"768"
"TO";"49886"
"TT";"630611"
"TN";"4865994"
"TR";"31144014"
"TM";"2222831"
"TC";"9554"
"TV";"4565"
"UG";"11884262"
"UA";"22734167"
"AE";"2129351"
"GB";"28722317"
"TZ";"16914319"
"US";"138883472"
"VI";"52501"
"UY";"1607436"
"UZ";"12356996"
"VU";"94639"
"VE";"12294127"
"VN";"39551406"
"WF";"7250"
"EH";"164434"
"YE";"9040678"
"ZM";"5208135"
"ZW";"6006798"
