;populacao_2
"AF";"36129925"
"AL";"1072884"
"DZ";"31579915"
"AS";"24441"
"AD";"32368"
"AO";"63976425"
"AI";"6897"
"AG";"62554"
"AR";"29011244"
"AM";"1074304"
"AW";"50401"
"AU";"19283793"
"AT";"4190889"
"AZ";"5140116"
"BS";"239410"
"BH";"1465566"
"BD";"97067316"
"BB";"128208"
"BY";"3818423"
"BE";"6383303"
"BZ";"331196"
"BJ";"18063493"
"BM";"22818"
"BT";"478497"
"BO";"8897025"
"BA";"1271544"
"BW";"1861369"
"BR";"105206756"
"VG";"17906"
"BN";"263787"
"BG";"2169350"
"BF";"33475767"
"BI";"20894186"
"CV";"376453"
"KH";"11462807"
"CM";"37341248"
"CA";"24652563"
"KY";"46153"
"CF";"6068232"
"TD";"25439130"
"CL";"10054315"
"CN";"597619790"
"HK";"3925070"
"MO";"481388"
"TW";"9331468"
"CO";"24691675"
"KM";"965944"
"CG";"9186951"
"CK";"8661"
"CR";"2759685"
"CI";"40212023"
"HR";"1423175"
"CU";"4591847"
"CW";"93723"
"CY";"700625"
"CZ";"4578736"
"KP";"12382628"
"CD";"154479233"
"DK";"3350834"
"DJ";"654455"
"DM";"33199"
"DO";"6524832"
"EC";"12456709"
"EG";"93380145"
"SV";"3068026"
"GQ";"2116633"
"ER";"6556233"
"EE";"477748"
"ET";"118254404"
"FO";"28833"
"FK";"1338"
"FJ";"463757"
"FI";"3044485"
"FR";"35982743"
"GF";"376902"
"PF";"158707"
"GA";"2264523"
"GM";"3157190"
"GE";"1407859"
"DE";"36951871"
"GH";"34100864"
"GI";"18770"
"GR";"4107956"
"GL";"23659"
"GD";"44759"
"GP";"180055"
"GU";"95846"
"GT";"15797765"
"GN";"20038293"
"GW";"2499292"
"GY";"357322"
"HT";"6718255"
"VA";"393"
"HN";"7048037"
"HU";"3489476"
"IS";"199176"
"IN";"827647298"
"ID";"158196597"
"IR";"41674428"
"IQ";"63112455"
"IE";"3087623"
"IM";"51379"
"IL";"7888488"
"IT";"24600119"
"JM";"1013795"
"JP";"44935298"
"JO";"8497312"
"KZ";"12290701"
"KE";"63764672"
"KI";"107841"
"KW";"3302247"
"KG";"4363476"
"LA";"4493005"
"LV";"616224"
"LB";"2470359"
"LS";"1863573"
"LR";"7420634"
"LY";"3893883"
"LI";"22217"
"LT";"1004683"
"LU";"465398"
"MG";"40131020"
"MW";"31596414"
"MY";"21905799"
"MV";"306844"
"ML";"34493949"
"MT";"192963"
"MH";"37537"
"MQ";"143467"
"MR";"6493636"
"MU";"519150"
"YT";"331902"
"MX";"82217190"
"FM";"345946"
"MC";"26767"
"MN";"2158561"
"ME";"257520"
"MS";"2438"
"MA";"23368640"
"MZ";"53456352"
"MM";"28516894"
"NA";"2704076"
"NR";"4990"
"NP";"17228594"
"NL";"8540232"
"NC";"213656"
"NZ";"3023728"
"NI";"3901251"
"NE";"68701938"
"NG";"323249721"
"NU";"891"
"MP";"22805"
"NO";"3935714"
"OM";"4158442"
"PK";"177311232"
"PW";"14611"
"PA";"3236494"
"PG";"8766507"
"PY";"4548281"
"PE";"21501649"
"PH";"84171194"
"PL";"12368427"
"PT";"3672599"
"PR";"1268620"
"QA";"2694802"
"KR";"21134200"
"MD";"1144176"
"RE";"483291"
"RO";"6725671"
"RU";"60183799"
"RW";"13344076"
"SH";"1885"
"KN";"29418"
"LC";"75696"
"PM";"3604"
"VC";"45620"
"WS";"139812"
"SM";"15988"
"ST";"258153"
"SA";"24315376"
"SN";"25924085"
"RS";"3105820"
"SC";"42817"
"SL";"7871445"
"SG";"2981557"
"SX";"29062"
"SK";"2082765"
"SI";"858913"
"SB";"674463"
"SO";"30059879"
"ZA";"37837793"
"SS";"18230801"
"ES";"18592609"
"LK";"8418160"
"PS";"6751137"
"SD";"57812115"
"SR";"307085"
"SZ";"1172593"
"SE";"6432098"
"CH";"5105583"
"SY";"19377034"
"TJ";"8851279"
"MK";"826443"
"TH";"26836910"
"TL";"1706793"
"TG";"10735262"
"TK";"791"
"TO";"79248"
"TT";"528187"
"TN";"6975640"
"TR";"46069466"
"TM";"4085759"
"TC";"25480"
"TV";"8088"
"UG";"85535272"
"UA";"14802419"
"AE";"8959564"
"GB";"39868995"
"TZ";"115574470"
"US";"215490999"
"VI";"35327"
"UY";"1730714"
"UZ";"20154799"
"VU";"306577"
"VE";"21392697"
"VN";"55562954"
"WF";"5129"
"EH";"605661"
"YE";"27196479"
"ZM";"34909194"
"ZW";"18692290"
