;populacao_2
"AF";"15784300"
"AL";"1468988"
"DZ";"18961440"
"AS";"27848"
"AD";"42533"
"AO";"12286368"
"AI";"7008"
"AG";"46386"
"AR";"20592908"
"AM";"1349907"
"AW";"48878"
"AU";"11399752"
"AT";"4158248"
"AZ";"4599420"
"BS";"181974"
"BH";"806676"
"BD";"78645071"
"BB";"135049"
"BY";"4402767"
"BE";"5442232"
"BZ";"168166"
"BJ";"4838309"
"BM";"30433"
"BT";"399771"
"BO";"5129857"
"BA";"1791138"
"BW";"1032812"
"BR";"98721348"
"VG";"14428"
"BN";"206423"
"BG";"3557993"
"BF";"8231709"
"BI";"4577643"
"CV";"255863"
"KH";"7203827"
"CM";"10544141"
"CA";"17314102"
"KY";"28169"
"CF";"2215201"
"TD";"6356432"
"CL";"8568890"
"CN";"708136923"
"HK";"3311936"
"MO";"270112"
"TW";"11678332"
"CO";"23101711"
"KM";"364948"
"CG";"2317628"
"CK";"9170"
"CR";"2330280"
"CI";"10905050"
"HR";"2069599"
"CU";"5699486"
"CW";"69990"
"CY";"566744"
"CZ";"5201666"
"KP";"12148880"
"CD";"34364129"
"DK";"2786696"
"DJ";"442545"
"DM";"36026"
"DO";"5065341"
"EC";"7712363"
"EG";"44363445"
"SV";"2937188"
"GQ";"568264"
"ER";"2283382"
"EE";"618006"
"ET";"46141648"
"FO";"25220"
"FK";"1408"
"FJ";"445365"
"FI";"2659316"
"FR";"31246321"
"GF";"123816"
"PF";"138807"
"GA";"900385"
"GM";"892280"
"GE";"1955847"
"DE";"39793723"
"GH";"12753123"
"GI";"16532"
"GR";"5604566"
"GL";"29889"
"GD";"52793"
"GP";"209504"
"GU";"81195"
"GT";"7505811"
"GN";"5647202"
"GW";"804047"
"GY";"377484"
"HT";"5087695"
"VA";"372"
"HN";"4238967"
"HU";"4685591"
"IS";"163789"
"IN";"655027695"
"ID";"125492046"
"IR";"38562957"
"IQ";"16573281"
"IE";"2326007"
"IM";"40043"
"IL";"3808428"
"IT";"29028219"
"JM";"1412410"
"JP";"62786243"
"JO";"4061969"
"KZ";"8187349"
"KE";"21695275"
"KI";"52504"
"KW";"1955099"
"KG";"2767377"
"LA";"3194423"
"LV";"946871"
"LB";"2490681"
"LS";"1012781"
"LR";"2104942"
"LY";"3149258"
"LI";"18106"
"LT";"1397050"
"LU";"265656"
"MG";"11135020"
"MW";"7964177"
"MY";"15059566"
"MV";"214727"
"ML";"8000630"
"MT";"210082"
"MH";"26557"
"MQ";"179742"
"MR";"1925593"
"MU";"621240"
"YT";"108245"
"MX";"60145500"
"FM";"255989"
"MC";"18459"
"MN";"1395091"
"ME";"308849"
"MS";"2481"
"MA";"16448955"
"MZ";"12490946"
"MM";"24888188"
"NA";"1097478"
"NR";"5190"
"NP";"13436587"
"NL";"8340282"
"NC";"130901"
"NZ";"2195433"
"NI";"2895595"
"NE";"8870996"
"NG";"84665809"
"NU";"817"
"MP";"26394"
"NO";"2513253"
"OM";"2161555"
"PK";"91419832"
"PW";"11234"
"PA";"1893878"
"PG";"3779579"
"PY";"3237468"
"PE";"15067034"
"PH";"48882267"
"PL";"18518508"
"PT";"5041574"
"PR";"1777226"
"QA";"1604078"
"KR";"25017578"
"MD";"1959154"
"RE";"408123"
"RO";"9783972"
"RU";"66538788"
"RW";"5285515"
"SH";"2096"
"KN";"26066"
"LC";"85772"
"PM";"3110"
"VC";"55194"
"WS";"97566"
"SM";"15734"
"ST";"91032"
"SA";"16385809"
"SN";"6714192"
"RS";"4379926"
"SC";"47044"
"SL";"3344351"
"SG";"2600599"
"SX";"16804"
"SK";"2629711"
"SI";"1021392"
"SB";"280167"
"SO";"6365394"
"ZA";"26026950"
"SS";"5411719"
"ES";"23105950"
"LK";"9893391"
"PS";"2178237"
"SD";"17953940"
"SR";"269927"
"SZ";"605226"
"SE";"4759424"
"CH";"3963489"
"SY";"10306705"
"TJ";"4026162"
"MK";"1036419"
"TH";"33200426"
"TL";"587493"
"TG";"3416173"
"TK";"554"
"TO";"52590"
"TT";"663289"
"TN";"5389230"
"TR";"36662268"
"TM";"2592264"
"TC";"16305"
"TV";"5242"
"UG";"18041164"
"UA";"20931064"
"AE";"6612595"
"GB";"31605261"
"TZ";"24234425"
"US";"154856883"
"VI";"50414"
"UY";"1638288"
"UZ";"14703260"
"VU";"125492"
"VE";"14906152"
"VN";"44699598"
"WF";"6314"
"EH";"260777"
"YE";"12587629"
"ZM";"7289195"
"ZW";"7159554"
