;populacao_2
"AF";"10803961"
"AL";"1579954"
"DZ";"16006517"
"AS";"29708"
"AD";"34973"
"AO";"8298798"
"AI";"5608"
"AG";"40103"
"AR";"18331824"
"AM";"1431977"
"AW";"44643"
"AU";"9614651"
"AT";"3932288"
"AZ";"4012629"
"BS";"147542"
"BH";"402692"
"BD";"68424899"
"BB";"130016"
"BY";"4631251"
"BE";"5054456"
"BZ";"128354"
"BJ";"3490950"
"BM";"31237"
"BT";"302358"
"BO";"4260055"
"BA";"1852348"
"BW";"865242"
"BR";"87813754"
"VG";"10838"
"BN";"172014"
"BG";"3862823"
"BF";"5871499"
"BI";"3220366"
"CV";"214465"
"KH";"6025738"
"CM";"7814742"
"CA";"15370676"
"KY";"21138"
"CF";"1886442"
"TD";"4316791"
"CL";"7637059"
"CN";"663093853"
"HK";"3288371"
"MO";"209343"
"TW";"11204969"
"CO";"20264385"
"KM";"279726"
"CG";"1655861"
"CK";"9416"
"CR";"2005633"
"CI";"8782630"
"HR";"2121445"
"CU";"5610955"
"CW";"61146"
"CY";"484573"
"CZ";"4996886"
"KP";"11278572"
"CD";"24007832"
"DK";"2651808"
"DJ";"368329"
"DM";"34822"
"DO";"4356818"
"EC";"6442043"
"EG";"35838834"
"SV";"2840833"
"GQ";"332737"
"ER";"1748563"
"EE";"649228"
"ET";"34154188"
"FO";"24585"
"FK";"1439"
"FJ";"413758"
"FI";"2539989"
"FR";"29376649"
"GF";"87360"
"PF";"124063"
"GA";"627060"
"GM";"630688"
"GE";"2213025"
"DE";"39734149"
"GH";"9794110"
"GI";"15259"
"GR";"5557570"
"GL";"30088"
"GD";"50390"
"GP";"206560"
"GU";"79845"
"GT";"5848515"
"GN";"4471200"
"GW";"619921"
"GY";"374789"
"HT";"4292720"
"VA";"380"
"HN";"3328514"
"HU";"4846567"
"IS";"141570"
"IN";"555120316"
"ID";"107401341"
"IR";"34069272"
"IQ";"12240124"
"IE";"1946062"
"IM";"35518"
"IL";"3020821"
"IT";"27913332"
"JM";"1329571"
"JP";"62695114"
"JO";"2689333"
"KZ";"7231646"
"KE";"16051545"
"KI";"42296"
"KW";"1235945"
"KG";"2455185"
"LA";"2696807"
"LV";"1083454"
"LB";"1674026"
"LS";"907277"
"LR";"1495708"
"LY";"2820287"
"LI";"16593"
"LT";"1623470"
"LU";"216878"
"MG";"8096108"
"MW";"5767765"
"MY";"12084280"
"MV";"146161"
"ML";"5605344"
"MT";"198942"
"MH";"26696"
"MQ";"182782"
"MR";"1395504"
"MU";"591742"
"YT";"78458"
"MX";"51188839"
"FM";"250499"
"MC";"15722"
"MN";"1206949"
"ME";"302472"
"MS";"2238"
"MA";"14448499"
"MZ";"8928754"
"MM";"22775368"
"NA";"944582"
"NR";"4996"
"NP";"12002493"
"NL";"7935343"
"NC";"109686"
"NZ";"1916651"
"NI";"2522708"
"NE";"5849181"
"NG";"63273290"
"NU";"940"
"MP";"31843"
"NO";"2241139"
"OM";"1280753"
"PK";"73047158"
"PW";"10590"
"PA";"1556555"
"PG";"2904549"
"PY";"2736358"
"PE";"13123734"
"PH";"40099513"
"PL";"18692697"
"PT";"5021704"
"PR";"1827901"
"QA";"400741"
"KR";"23939015"
"MD";"2003586"
"RE";"365817"
"RO";"10746169"
"RU";"68169625"
"RW";"4066081"
"SH";"2479"
"KN";"23062"
"LC";"77577"
"PM";"3110"
"VC";"54420"
"WS";"91366"
"SM";"13761"
"ST";"70322"
"SA";"11628651"
"SN";"4982096"
"RS";"4615312"
"SC";"41085"
"SL";"2339205"
"SG";"2004762"
"SX";"15531"
"SK";"2621035"
"SI";"970892"
"SB";"217693"
"SO";"4655349"
"ZA";"22762224"
"SS";"3475062"
"ES";"20335273"
"LK";"9414542"
"PS";"1677584"
"SD";"14015336"
"SR";"240873"
"SZ";"516812"
"SE";"4401899"
"CH";"3519418"
"SY";"8497456"
"TJ";"3172345"
"MK";"1022897"
"TH";"31352392"
"TL";"452702"
"TG";"2536085"
"TK";"747"
"TO";"50056"
"TT";"632445"
"TN";"4902774"
"TR";"31608021"
"TM";"2246152"
"TC";"10211"
"TV";"4613"
"UG";"12288992"
"UA";"22517878"
"AE";"2253660"
"GB";"28843309"
"TZ";"17369951"
"US";"140359207"
"VI";"52491"
"UY";"1609553"
"UZ";"12523252"
"VU";"96761"
"VE";"12518025"
"VN";"39966572"
"WF";"7284"
"EH";"176578"
"YE";"9297026"
"ZM";"5353714"
"ZW";"6069272"
