;populacao_2
"AF";"35020620"
"AL";"852592"
"DZ";"31783042"
"AS";"20044"
"AD";"30959"
"AO";"83589973"
"AI";"6339"
"AG";"60948"
"AR";"28687122"
"AM";"914087"
"AW";"48296"
"AU";"20795223"
"AT";"4094429"
"AZ";"4817435"
"BS";"234961"
"BH";"1323922"
"BD";"87439568"
"BB";"125005"
"BY";"3748397"
"BE";"6501644"
"BZ";"337850"
"BJ";"21736085"
"BM";"20599"
"BT";"432950"
"BO";"8986727"
"BA";"1120565"
"BW";"1856911"
"BR";"94576083"
"VG";"17239"
"BN";"247716"
"BG";"1972137"
"BF";"40433416"
"BI";"26549306"
"CV";"356879"
"KH";"11234997"
"CM";"45092758"
"CA";"25802681"
"KY";"49389"
"CF";"6851195"
"TD";"30178357"
"CL";"9443298"
"CN";"531475585"
"HK";"4110000"
"MO";"518627"
"TW";"8379421"
"CO";"22312424"
"KM";"1063846"
"CG";"11627664"
"CK";"7955"
"CR";"2527942"
"CI";"50489846"
"HR";"1264947"
"CU";"4127925"
"CW";"94221"
"CY";"672264"
"CZ";"4469340"
"KP";"11763515"
"CD";"186074316"
"DK";"3432190"
"DJ";"615286"
"DM";"28403"
"DO";"6065048"
"EC";"12222732"
"EG";"99999429"
"SV";"2641764"
"GQ";"2382174"
"ER";"7388441"
"EE";"440497"
"ET";"123639305"
"FO";"28566"
"FK";"1289"
"FJ";"423432"
"FI";"3081012"
"FR";"36748638"
"GF";"435762"
"PF";"147747"
"GA";"2473682"
"GM";"3489606"
"GE";"1267088"
"DE";"35622481"
"GH";"37990501"
"GI";"18803"
"GR";"3727046"
"GL";"21887"
"GD";"36145"
"GP";"164754"
"GU";"89318"
"GT";"16015752"
"GN";"23871902"
"GW";"2872276"
"GY";"296271"
"HT";"6182617"
"VA";"388"
"HN";"6753282"
"HU";"3207021"
"IS";"193783"
"IN";"769436979"
"ID";"151507634"
"IR";"36911892"
"IQ";"78013557"
"IE";"3211839"
"IM";"52608"
"IL";"8647113"
"IT";"23850622"
"JM";"741233"
"JP";"41648262"
"JO";"8791639"
"KZ";"12707153"
"KE";"70192461"
"KI";"118032"
"KW";"3357482"
"KG";"4415379"
"LA";"4092798"
"LV";"569455"
"LB";"2202513"
"LS";"1918055"
"LR";"8919865"
"LY";"3709383"
"LI";"22944"
"LT";"938511"
"LU";"503170"
"MG";"48479314"
"MW";"37425852"
"MY";"21179819"
"MV";"268007"
"ML";"41165274"
"MT";"179213"
"MH";"36583"
"MQ";"133948"
"MR";"7641377"
"MU";"463409"
"YT";"367810"
"MX";"76426468"
"FM";"336659"
"MC";"29803"
"MN";"2234432"
"ME";"227812"
"MS";"2281"
"MA";"22190222"
"MZ";"66289182"
"MM";"26263065"
"NA";"2874955"
"NR";"4544"
"NP";"15035066"
"NL";"8318558"
"NC";"219983"
"NZ";"3053969"
"NI";"3543758"
"NE";"95309456"
"NG";"394922571"
"NU";"865"
"MP";"18385"
"NO";"4144251"
"OM";"3694059"
"PK";"176826411"
"PW";"14522"
"PA";"3272300"
"PG";"9420449"
"PY";"4319678"
"PE";"20533653"
"PH";"85452627"
"PL";"10556691"
"PT";"3329573"
"PR";"1017904"
"QA";"2520335"
"KR";"19247107"
"MD";"964275"
"RE";"459832"
"RO";"6076317"
"RU";"60745315"
"RW";"13822312"
"SH";"1711"
"KN";"27600"
"LC";"63854"
"PM";"3474"
"VC";"38470"
"WS";"139287"
"SM";"15784"
"ST";"295423"
"SA";"23105154"
"SN";"31997703"
"RS";"2764818"
"SC";"40079"
"SL";"8061648"
"SG";"2719631"
"SX";"31236"
"SK";"1917652"
"SI";"829729"
"SB";"737843"
"SO";"38528928"
"ZA";"37361533"
"SS";"21093663"
"ES";"17700351"
"LK";"7237164"
"PS";"7633515"
"SD";"68117761"
"SR";"286335"
"SZ";"1190648"
"SE";"6766285"
"CH";"5210361"
"SY";"19026351"
"TJ";"9466311"
"MK";"745872"
"TH";"23708606"
"TL";"1933663"
"TG";"12315420"
"TK";"738"
"TO";"80363"
"TT";"478935"
"TN";"6758879"
"TR";"42664644"
"TM";"4036092"
"TC";"26176"
"TV";"8514"
"UG";"105927627"
"UA";"13939266"
"AE";"8723434"
"GB";"40820706"
"TZ";"149909579"
"US";"224650667"
"VI";"28738"
"UY";"1610342"
"UZ";"19132158"
"VU";"338634"
"VE";"20683232"
"VN";"53263715"
"WF";"4748"
"EH";"648182"
"YE";"26299070"
"ZM";"46455392"
"ZW";"19909539"
