;populacao_7
"AF";"077"
"AL";"390"
"DZ";"3446"
"AO";"143"
"AG";"010"
"AR";"17625"
"AM";"1045"
"AW";"010"
"AU";"11172"
"AT";"2961"
"AZ";"399"
"BS";"079"
"BH";"020"
"BD";"68860"
"BB";"036"
"BY";"1676"
"BE";"4991"
"BZ";"003"
"BJ";"069"
"BT";"218"
"BO";"2454"
"BA";"1154"
"BW";"017"
"BR";"97427"
"BN";"013"
"BG";"592"
"BF";"003"
"BI";"052"
"CV";"015"
"KH";"187"
"CM";"172"
"CA";"20274"
"CF";"031"
"TD";"046"
"CL";"13615"
"CN";"198190"
"HK";"10234"
"MO";"273"
"TW";"13612"
"CO";"9433"
"KM";"003"
"CG";"057"
"CR";"1871"
"CI";"023"
"HR";"2066"
"CU";"9949"
"CW";"112"
"CY";"276"
"CZ";"2016"
"KP";"1288"
"CD";"446"
"DK";"2234"
"DJ";"008"
"DO";"7955"
"EC";"2789"
"EG";"1982"
"SV";"1197"
"GQ";"007"
"ER";"121"
"EE";"606"
"ET";"1239"
"FJ";"024"
"FI";"2486"
"FR";"56038"
"GF";"036"
"PF";"035"
"GA";"041"
"GM";"001"
"GE";"255"
"DE";"32248"
"GH";"070"
"GR";"8272"
"GD";"008"
"GP";"744"
"GU";"037"
"GT";"1273"
"GN";"008"
"GW";"001"
"GY";"004"
"HT";"572"
"HN";"1258"
"HU";"2200"
"IS";"129"
"IN";"93101"
"ID";"1648"
"IR";"2202"
"IQ";"270"
"IE";"1094"
"IL";"3823"
"IT";"49316"
"JM";"953"
"JP";"218126"
"JO";"140"
"KZ";"457"
"KE";"499"
"KI";"000"
"KW";"003"
"KG";"059"
"LA";"036"
"LV";"448"
"LB";"1079"
"LS";"015"
"LR";"003"
"LY";"089"
"LT";"875"
"LU";"146"
"MG";"291"
"MW";"041"
"MY";"942"
"MV";"054"
"ML";"010"
"MT";"129"
"MQ";"535"
"MR";"004"
"MU";"327"
"YT";"049"
"MX";"40602"
"FM";"048"
"FM";"001"
"MN";"082"
"ME";"071"
"MA";"168"
"MZ";"206"
"MM";"400"
"NA";"018"
"NP";"299"
"NL";"6331"
"NC";"036"
"NZ";"1266"
"NI";"2385"
"NE";"014"
"NG";"060"
"NO";"1561"
"OM";"449"
"PK";"1536"
"PA";"1995"
"PG";"240"
"PY";"819"
"PE";"8517"
"PH";"1170"
"PL";"13163"
"PT";"5892"
"PR";"3549"
"QA";"037"
"KR";"24857"
"MD";"243"
"RE";"587"
"RO";"4421"
"RU";"20312"
"RW";"140"
"LC";"114"
"VC";"020"
"WS";"033"
"ST";"003"
"SA";"685"
"SN";"023"
"RS";"1149"
"SC";"015"
"SL";"002"
"SG";"3236"
"SK";"854"
"SI";"858"
"SB";"004"
"SO";"056"
"ZA";"2629"
"SS";"073"
"ES";"33208"
"LK";"3348"
"PS";"044"
"SD";"505"
"SR";"052"
"SZ";"006"
"SE";"3594"
"CH";"3307"
"SY";"575"
"TJ";"683"
"MK";"065"
"TH";"27270"
"TL";"007"
"TG";"001"
"TO";"013"
"TT";"171"
"TN";"869"
"TR";"5427"
"TM";"127"
"UG";"234"
"UA";"5196"
"AE";"102"
"GB";"35076"
"TZ";"558"
"US";"121245"
"VI";"036"
"UY";"3167"
"UZ";"2755"
"VU";"002"
"VE";"11542"
"VN";"62593"
"EH";"002"
"YE";"100"
"ZM";"120"
"ZW";"165"
