,economia_21
"AF","14.909"
"AO","74.994"
"AL","56.097"
"AE","29.815"
"AR","45.843"
"AM","49.003"
"AU","51.97"
"AT","44.99"
"AZ","53.179"
"BI","89.845"
"BE","38.738"
"BJ","57.366"
"BF","75.479"
"BD","23.357"
"BG","54.374"
"BH","29.514"
"BS","66.493"
"BA","40.62"
"BY","52.784"
"BZ","35.686"
"BO","56.174"
"BR","43.806"
"BB","61.393"
"BN","47.146"
"BT","50.901"
"BW","48.105"
"CF","64.379"
"CA","57.263"
"TD","64.87"
"CH","57.195"
"CL","33.848"
"CN","72.971"
"CI","48.426"
"CM","71.271"
"CD","71.771"
"CG","65.677"
"CO","30.976"
"KM","31.562"
"CV","42.417"
"CR","33.145"
"CU","34.692"
"CY","47.341"
"CZ","52.22"
"DE","47.814"
"DJ","46.104"
"DK","61.594"
"DO","44.301"
"DZ","11.581"
"EC","46.802"
"EG","21.409"
"ER","74.883"
"EH","23.125"
"ES","34.59"
"EE","54.367"
"ET","66.346"
"FI","56.324"
"FJ","39.844"
"FR","46.771"
"GA","36.208"
"GB","51.813"
"GE","59.31"
"GH","72.459"
"GN","62.873"
"GM","45.014"
"GW","65.064"
"GQ","49.554"
"GR","35.398"
"GT","39.083"
"GU","58.665"
"GY","38.718"
"HK","46.968"
"HN","43.876"
"HR","46.759"
"HT","57.71"
"HU","46.767"
"ID","48.422"
"IN","35.287"
"IE","36.662"
"IR","9.98"
"IQ","8.252"
"IS","68.731"
"IL","47.995"
"IT","34.079"
"JM","60.944"
"JO","11.305"
"JP","50.798"
"KZ","65.184"
"KE","70.206"
"KG","52.389"
"KH","77.177"
"KR","46.897"
"KW","40.454"
"LA","79.97"
"LB","19.368"
"LR","52.309"
"LY","21.134"
"LC","48.426"
"LK","38.05"
"LS","68.789"
"LT","54.213"
"LU","38.105"
"LV","52.907"
"MO","45.954"
"MA","24.167"
"MD","47.816"
"MG","84.166"
"MV","23.185"
"MX","34.877"
"MK","43.046"
"ML","35.373"
"MT","28.322"
"MM","60.968"
"ME","44.132"
"MN","52.477"
"MZ","86.897"
"MR","29.943"
"MU","38.71"
"MW","75.999"
"MY","45.236"
"NA","49.176"
"NC","59.783"
"NE","68.028"
"NG","47.448"
"NI","35.612"
"NL","45.11"
"NO","54.985"
"NP","80.892"
"NZ","53.397"
"OM","20.713"
"PK","13.822"
"PA","39.736"
"PE","44.584"
"PH","47.015"
"PG","70.171"
"PL","53.679"
"PR","31.569"
"KP","77.669"
"PT","48.694"
"PY","52.25"
"PS","10.221"
"PF","47.951"
"QA","40.997"
"RO","62.381"
"RU","58.709"
"RW","86.788"
"SA","14.217"
"SD","25.033"
"SN","33.353"
"SG","48.68"
"SB","61.97"
"SL","63.647"
"SV","40.981"
"SO","20.393"
"RS","48.248"
"SS","70.947"
"ST","36.048"
"SR","33.52"
"SK","57.602"
"SI","52.132"
"SE","61.109"
"SZ","37.532"
"SY","22.727"
"TG","80.737"
"TH","66.368"
"TJ","45.665"
"TM","50.471"
"TL","43.481"
"TO","40.663"
"TT","43.551"
"TN","22.533"
"TR","32.514"
"TW","44.74"
"TZ","82.023"
"UG","62.659"
"UA","54.137"
"UY","47.53"
"US","56.476"
"UZ","50.431"
"VC","45.621"
"VE","43.376"
"VI","59.935"
"VN","73.216"
"VU","61.405"
"WS","25.441"
"YE","16.761"
"ZA","42.143"
"ZM","73.712"
"ZW","67.654"
