,economia_21
"AF","15.533"
"AO","74.735"
"AL","49.759"
"AE","35.355"
"AR","49.205"
"AM","47.598"
"AU","56.053"
"AT","50.185"
"AZ","59.5"
"BI","82.886"
"BE","42.679"
"BJ","66.139"
"BF","64.746"
"BD","27.545"
"BG","44.952"
"BH","37.044"
"BS","69.674"
"BA","38.121"
"BY","54.555"
"BZ","43.63"
"BO","61.203"
"BR","53.873"
"BB","63.475"
"BN","56.198"
"BT","62.382"
"BW","52.419"
"CF","64.078"
"CA","61.142"
"TD","64.591"
"CH","59.554"
"CL","36.557"
"CN","68.423"
"CI","48.357"
"CM","70.426"
"CD","71.178"
"CG","66.387"
"CO","46.311"
"KM","32.873"
"CV","43.753"
"CR","41.628"
"CU","36.328"
"CY","53.847"
"CZ","51.048"
"DE","49.986"
"DJ","46.529"
"DK","59.612"
"DO","48.1"
"DZ","12.355"
"EC","54.865"
"EG","19.258"
"ER","73.824"
"EH","26.049"
"ES","43.365"
"EE","52.317"
"ET","76.286"
"FI","56.529"
"FJ","38.289"
"FR","49.81"
"GA","37.241"
"GB","53.908"
"GE","56.739"
"GH","72.918"
"GN","62.735"
"GM","47.803"
"GW","64.375"
"GQ","52.729"
"GR","41.266"
"GT","41.792"
"GU","56.731"
"GY","34.039"
"HK","51.357"
"HN","39.558"
"HR","44.621"
"HT","58.452"
"HU","42.118"
"ID","50.226"
"IN","35.624"
"IE","49.64"
"IR","16.957"
"IQ","12.696"
"IS","71.795"
"IL","54.01"
"IT","37.019"
"JM","55.413"
"JO","11.902"
"JP","48.487"
"KZ","64.676"
"KE","63.601"
"KG","54.35"
"KH","78.092"
"KR","49.067"
"KW","44.954"
"LA","78.376"
"LB","20.018"
"LR","52.769"
"LY","26.037"
"LC","55.235"
"LK","37.09"
"LS","65.703"
"LT","54.881"
"LU","42.525"
"LV","50.553"
"MO","54.227"
"MA","26.17"
"MD","48.365"
"MG","84.182"
"MV","45.018"
"MX","38.451"
"MK","42.468"
"ML","36.003"
"MT","30.207"
"MM","57.292"
"ME","42.845"
"MN","54.052"
"MZ","87.744"
"MR","30.165"
"MU","40.203"
"MW","74.8"
"MY","44.221"
"NA","50.854"
"NC","60.913"
"NE","67.798"
"NG","47.3"
"NI","41.817"
"NL","55.61"
"NO","61.012"
"NP","80.512"
"NZ","58.622"
"OM","24.438"
"PK","16.95"
"PA","46.873"
"PE","63.549"
"PH","47.136"
"PG","70.921"
"PL","48.218"
"PR","36.429"
"KP","75.741"
"PT","54.672"
"PY","54.608"
"PS","12.027"
"PF","47.334"
"QA","43.921"
"RO","48.518"
"RU","55"
"RW","85.258"
"SA","16.438"
"SD","25.302"
"SN","33.937"
"SG","51.46"
"SB","64.149"
"SL","63.908"
"SV","46.439"
"SO","17.572"
"RS","45.977"
"SS","70.669"
"ST","38.329"
"SR","37.818"
"SK","52.594"
"SI","50.276"
"SE","58.716"
"SZ","38.51"
"SY","19.146"
"TG","80.392"
"TH","65.465"
"TJ","47.302"
"TM","52.376"
"TL","34.969"
"TO","45.006"
"TT","49.611"
"TN","23.636"
"TR","26.213"
"TW","47.069"
"TZ","81.752"
"UG","64.59"
"UA","49.798"
"UY","52.305"
"US","58.458"
"UZ","52.086"
"VC","53.324"
"VE","47.24"
"VI","59.977"
"VN","72.65"
"VU","61.527"
"WS","24.805"
"YE","16.564"
"ZA","45.473"
"ZM","73.59"
"ZW","74.7"
