,economia_21
"AF","14.816"
"AO","74.76"
"AL","51.095"
"AE","34.068"
"AR","48.905"
"AM","47.891"
"AU","55.195"
"AT","48.779"
"AZ","57.888"
"BI","83.835"
"BE","41.723"
"BJ","64.69"
"BF","66.957"
"BD","26.979"
"BG","46.803"
"BH","35.492"
"BS","69.476"
"BA","38.472"
"BY","53.747"
"BZ","41.369"
"BO","59.884"
"BR","52.022"
"BB","63.275"
"BN","56.228"
"BT","57.943"
"BW","50.419"
"CF","64.186"
"CA","58.949"
"TD","64.518"
"CH","58.895"
"CL","35.444"
"CN","70.203"
"CI","48.388"
"CM","70.548"
"CD","71.189"
"CG","66.148"
"CO","43.244"
"KM","32.498"
"CV","43.49"
"CR","41.829"
"CU","35.751"
"CY","52.102"
"CZ","51.235"
"DE","49.363"
"DJ","46.369"
"DK","59.805"
"DO","47.769"
"DZ","12.007"
"EC","53.017"
"EG","20.081"
"ER","74.019"
"EH","25.177"
"ES","39.461"
"EE","51.999"
"ET","73.956"
"FI","56.533"
"FJ","38.4"
"FR","48.347"
"GA","36.769"
"GB","53.374"
"GE","57.579"
"GH","72.779"
"GN","62.705"
"GM","47.072"
"GW","64.406"
"GQ","52.064"
"GR","39.888"
"GT","41.289"
"GU","57.347"
"GY","34.912"
"HK","50.301"
"HN","42.731"
"HR","45.191"
"HT","57.842"
"HU","40.864"
"ID","50.464"
"IN","34.501"
"IE","48.016"
"IR","14.851"
"IQ","11.201"
"IS","72.617"
"IL","53.483"
"IT","36.017"
"JM","55.688"
"JO","12.298"
"JP","49.196"
"KZ","65.316"
"KE","66.939"
"KG","55.063"
"KH","81.581"
"KR","49.294"
"KW","44.312"
"LA","78.85"
"LB","20.25"
"LR","52.972"
"LY","24.776"
"LC","53.37"
"LK","37.204"
"LS","67.36"
"LT","53.148"
"LU","41.142"
"LV","49.821"
"MO","57.045"
"MA","25.383"
"MD","49.351"
"MG","84.203"
"MV","39.883"
"MX","38.18"
"MK","41.312"
"ML","35.867"
"MT","29.455"
"MM","58.405"
"ME","43.05"
"MN","54.42"
"MZ","87.704"
"MR","30.185"
"MU","41.013"
"MW","75.402"
"MY","44.541"
"NA","49.606"
"NC","61.077"
"NE","67.79"
"NG","47.227"
"NI","39.623"
"NL","54.196"
"NO","61.535"
"NP","81.088"
"NZ","57.647"
"OM","23.843"
"PK","15.953"
"PA","45.596"
"PE","60.205"
"PH","47.282"
"PG","70.677"
"PL","49.977"
"PR","35.481"
"KP","76.056"
"PT","53.4"
"PY","54.243"
"PS","10.571"
"PF","47.688"
"QA","42.005"
"RO","56.607"
"RU","54.276"
"RW","85.439"
"SA","15.827"
"SD","26.155"
"SN","33.752"
"SG","51.887"
"SB","64.005"
"SL","63.659"
"SV","45.187"
"SO","17.859"
"RS","46.634"
"SS","70.74"
"ST","37.849"
"SR","37.008"
"SK","52.855"
"SI","50.937"
"SE","58.479"
"SZ","38.223"
"SY","19.748"
"TG","80.35"
"TH","65.607"
"TJ","47.227"
"TM","52.203"
"TL","38.721"
"TO","44.43"
"TT","47"
"TN","23.488"
"TR","26.835"
"TW","46.067"
"TZ","81.704"
"UG","64.207"
"UA","50.074"
"UY","53.165"
"US","58.807"
"UZ","51.848"
"VC","51.424"
"VE","47.419"
"VI","59.719"
"VN","72.749"
"VU","61.086"
"WS","24.952"
"YE","19.028"
"ZA","44.98"
"ZM","73.508"
"ZW","69.523"
