,economia_21
"AF","19.78"
"AO","75.24"
"AL","46.236"
"AE","38.407"
"AR","46.641"
"AM","51.602"
"AU","58.862"
"AT","53.986"
"AZ","61.102"
"BI","79.596"
"BE","47.487"
"BJ","70.087"
"BF","56.519"
"BD","33.952"
"BG","47.185"
"BH","44.03"
"BS","69.265"
"BA","34.168"
"BY","55.97"
"BZ","56.614"
"BO","56.137"
"BR","52.131"
"BB","59.605"
"BN","58.91"
"BT","60.382"
"BW","67.462"
"CF","63.517"
"CA","59.474"
"TD","65.177"
"CH","62.036"
"CL","51.709"
"CN","57.018"
"CI","48.716"
"CM","71.55"
"CD","71.33"
"CG","66.858"
"CO","59.877"
"KM","37.071"
"CV","52.027"
"CR","46.736"
"CU","39.915"
"CY","57.392"
"CZ","50.671"
"DE","54.711"
"DJ","50.165"
"DK","58.209"
"DO","54.495"
"DZ","15.007"
"EC","52.507"
"EG","23.201"
"ER","75.443"
"EH","29.575"
"ES","50.292"
"EE","54.898"
"ET","78.903"
"FI","53.963"
"FJ","39.795"
"FR","50.033"
"GA","44.163"
"GB","56.471"
"GE","57.155"
"GH","75.589"
"GN","63.23"
"GM","52.185"
"GW","66.184"
"GQ","55.764"
"GR","43.563"
"GT","40.772"
"GU","51.498"
"GY","41.47"
"HK","51.181"
"HN","51.33"
"HR","44.663"
"HT","65.826"
"HU","48.019"
"ID","50.366"
"IN","25.496"
"IE","51.213"
"IR","14.574"
"IQ","20.308"
"IS","70.113"
"IL","59.428"
"IT","38.447"
"JM","58.229"
"JO","14.234"
"JP","50.202"
"KZ","61.786"
"KE","61.889"
"KG","45.493"
"KH","82.014"
"KR","50.961"
"KW","43.313"
"LA","76.943"
"LB","23.499"
"LR","54.108"
"LY","25.409"
"LC","62.069"
"LK","34.034"
"LS","59.043"
"LT","54.631"
"LU","52.512"
"LV","52.95"
"MO","63.224"
"MA","24.258"
"MD","35.446"
"MG","85.021"
"MV","45.256"
"MX","45.035"
"MK","42.673"
"ML","63.047"
"MT","41.851"
"MM","50.293"
"ME","41.03"
"MN","50.873"
"MZ","81.086"
"MR","31.289"
"MU","45.015"
"MW","72.254"
"MY","51.628"
"NA","61.436"
"NC","55.847"
"NE","67.376"
"NG","51.117"
"NI","51.658"
"NL","57.394"
"NO","60.249"
"NP","82.756"
"NZ","62.958"
"OM","28.874"
"PK","26.052"
"PA","52.801"
"PE","71.973"
"PH","50.503"
"PG","68.808"
"PL","46.818"
"PR","32.654"
"KP","73.254"
"PT","51.248"
"PY","58.579"
"PS","20.881"
"PF","46.79"
"QA","56.493"
"RO","41.58"
"RU","54.412"
"RW","85.803"
"SA","21.612"
"SD","22.848"
"SN","47.743"
"SG","58.894"
"SB","62.07"
"SL","56.142"
"SV","48.972"
"SO","18.81"
"RS","44.18"
"SS","71.308"
"ST","41.196"
"SR","42.423"
"SK","50.544"
"SI","48.735"
"SE","61.001"
"SZ","43.819"
"SY","10.801"
"TG","73.957"
"TH","58.708"
"TJ","44.227"
"TM","52.324"
"TL","23.201"
"TO","44.731"
"TT","50.049"
"TN","22.841"
"TR","31.162"
"TW","48.602"
"TZ","79.028"
"UG","67.545"
"UA","44.414"
"UY","57.147"
"US","53.933"
"UZ","52.879"
"VC","58.438"
"VE","50.964"
"VI","55.403"
"VN","71.99"
"VU","61.232"
"WS","23.025"
"YE","4.751"
"ZA","47.967"
"ZM","70.413"
"ZW","80.424"
