,economia_21
"AF","19.473"
"AO","75.324"
"AL","47.218"
"AE","40.907"
"AR","47.332"
"AM","51.435"
"AU","59.21"
"AT","54.951"
"AZ","62.908"
"BI","80.214"
"BE","47.808"
"BJ","68.693"
"BF","58.148"
"BD","33.037"
"BG","47.77"
"BH","44.036"
"BS","69.971"
"BA","35.161"
"BY","58.436"
"BZ","53.239"
"BO","55.147"
"BR","53.204"
"BB","62.247"
"BN","59.025"
"BT","58.034"
"BW","65.614"
"CF","63.34"
"CA","60.689"
"TD","64.773"
"CH","62.868"
"CL","50.582"
"CN","61.488"
"CI","48.107"
"CM","71.233"
"CD","71.369"
"CG","67.4"
"CO","58.805"
"KM","35.95"
"CV","49.546"
"CR","45.325"
"CU","41.46"
"CY","58.078"
"CZ","51.958"
"DE","55.027"
"DJ","49.465"
"DK","59.181"
"DO","54.375"
"DZ","15.232"
"EC","55.424"
"EG","22.183"
"ER","75.436"
"EH","28.773"
"ES","52.152"
"EE","56.363"
"ET","77.216"
"FI","54.807"
"FJ","40.77"
"FR","50.564"
"GA","42.855"
"GB","56.816"
"GE","57.866"
"GH","74.772"
"GN","63.016"
"GM","51.225"
"GW","65.563"
"GQ","55.665"
"GR","45.5"
"GT","40.631"
"GU","53.022"
"GY","40.712"
"HK","54.025"
"HN","50.885"
"HR","45.486"
"HT","63.828"
"HU","47.911"
"ID","50.736"
"IN","27.209"
"IE","52.976"
"IR","16.843"
"IQ","18.725"
"IS","72.833"
"IL","59.341"
"IT","39.53"
"JM","57.294"
"JO","13.959"
"JP","50.496"
"KZ","65.375"
"KE","62.44"
"KG","48.189"
"KH","80.94"
"KR","52.211"
"KW","47.401"
"LA","76.879"
"LB","23.158"
"LR","53.938"
"LY","25.814"
"LC","61.161"
"LK","35.054"
"LS","59.265"
"LT","55.906"
"LU","52.269"
"LV","55.209"
"MO","66.082"
"MA","24.964"
"MD","39.446"
"MG","83.606"
"MV","42.876"
"MX","44.123"
"MK","42.462"
"ML","60.758"
"MT","42.304"
"MM","51.269"
"ME","42.149"
"MN","52.731"
"MZ","82.534"
"MR","31.006"
"MU","45.131"
"MW","72.33"
"MY","50.794"
"NA","58.499"
"NC","57.448"
"NE","67.485"
"NG","50.432"
"NI","50.32"
"NL","57.966"
"NO","60.833"
"NP","82.726"
"NZ","63.859"
"OM","30.172"
"PK","24.927"
"PA","52.8"
"PE","68.989"
"PH","49.577"
"PG","68.984"
"PL","48.784"
"PR","33.196"
"KP","74.412"
"PT","53.312"
"PY","56.579"
"PS","19.521"
"PF","47.824"
"QA","58.087"
"RO","44.104"
"RU","56.64"
"RW","86.035"
"SA","22.252"
"SD","23.628"
"SN","45.525"
"SG","60.473"
"SB","62.465"
"SL","57.144"
"SV","46.968"
"SO","18.627"
"RS","45.85"
"SS","70.797"
"ST","41.306"
"SR","41.752"
"SK","52.453"
"SI","51.734"
"SE","60.757"
"SZ","42.657"
"SY","11.869"
"TG","75.819"
"TH","60.469"
"TJ","45.464"
"TM","53.374"
"TL","24.893"
"TO","45.149"
"TT","51.012"
"TN","24.262"
"TR","32.369"
"TW","50.396"
"TZ","79.46"
"UG","66.579"
"UA","46.937"
"UY","56.12"
"US","55.735"
"UZ","53.805"
"VC","58.636"
"VE","50.242"
"VI","57.132"
"VN","73.241"
"VU","61.526"
"WS","23.744"
"YE","5.998"
"ZA","47.848"
"ZM","70.132"
"ZW","78.542"
