;indicadoressociais_15
"AW";"97.54"
"AF";"38.07"
"AO";"38.16"
"AI";"96.92"
"AL";"97.68"
"AD";"100.00"
"AE";"99.98"
"AR";"94.84"
"AM";"91.50"
"AS";"62.23"
"AG";"87.50"
"AU";"100.00"
"AT";"99.98"
"AZ";"87.86"
"BI";"50.48"
"BE";"99.49"
"BJ";"13.65"
"BF";"21.67"
"BD";"45.55"
"BG";"85.97"
"BH";"100.00"
"BS";"92.01"
"BA";"94.77"
"BY";"94.30"
"BZ";"86.84"
"BM";"99.90"
"BO";"51.65"
"BR";"85.34"
"BB";"96.46"
"BN";"96.33"
"BT";"62.33"
"BW";"59.86"
"CF";"24.98"
"CA";"98.50"
"CH";"99.89"
"CL";"98.50"
"CL";"99.76"
"CN";"74.08"
"CI";"29.43"
"CM";"38.87"
"CD";"19.88"
"CG";"14.95"
"CK";"97.63"
"CO";"83.92"
"KM";"34.15"
"CV";"64.82"
"CR";"97.00"
"CU";"90.72"
"CW";"98.82"
"KY";"95.55"
"CY";"99.43"
"CZ";"99.14"
"DE";"99.22"
"DJ";"51.34"
"DM";"77.89"
"DK";"99.60"
"DO";"82.54"
"DZ";"87.33"
"EC";"85.16"
"EG";"93.12"
"ER";"11.16"
"ES";"99.90"
"EE";"99.57"
"ET";"6.80"
"FI";"99.45"
"FJ";"94.59"
"FK";"100.00"
"FR";"98.65"
"FO";"90.88"
"FM";"68.41"
"GA";"40.81"
"GB";"99.11"
"GE";"85.65"
"GH";"14.08"
"GN";"21.08"
"GP";"98.63"
"GM";"42.48"
"GW";"20.81"
"GQ";"74.52"
"GR";"98.59"
"GD";"88.30"
"GL";"99.36"
"GT";"66.84"
"GF";"90.51"
"GU";"90.35"
"GY";"85.64"
"HK";"96.35"
"HN";"78.69"
"HR";"97.44"
"HT";"30.36"
"HU";"97.99"
"ID";"66.45"
"IN";"42.67"
"IE";"91.94"
"IR";"88.22"
"IQ";"85.66"
"IS";"98.78"
"IL";"100.00"
"IT";"99.28"
"JM";"85.38"
"JO";"96.86"
"JP";"100.00"
"KZ";"97.74"
"KE";"29.91"
"KG";"96.26"
"KH";"46.35"
"KI";"39.75"
"KN";"99999999999998"
"KR";"99.92"
"KW";"100.00"
"LA";"69.81"
"LB";"93.80"
"LR";"16.63"
"LY";"99.70"
"LC";"90.91"
"LI";"99.95"
"LK";"94.18"
"LS";"41.41"
"LT";"93.03"
"LU";"97.62"
"LV";"92.41"
"MA";"82.61"
"MC";"100.00"
"MD";"77.95"
"MG";"9.33"
"MV";"95.92"
"MX";"88.43"
"MH";"86.82"
"MK";"90.90"
"ML";"30.48"
"MT";"99.96"
"MM";"65.01"
"ME";"95.62"
"MN";"58.92"
"MP";"78.84"
"MZ";"22.76"
"MR";"43.16"
"MS";"88.75"
"MQ";"99.14"
"MU";"93.15"
"MW";"42.93"
"MY";"99.57"
"YT";"76.88"
"NA";"33.50"
"NC";"100.00"
"NE";"12.42"
"NG";"32.80"
"NI";"75.29"
"NU";"96.77"
"NL";"97.74"
"NO";"98.06"
"NP";"44.39"
"NR";"65.60"
"NZ";"100.00"
"OM";"99.28"
"PK";"56.55"
"PA";"76.03"
"PE";"75.98"
"PH";"74.41"
"PW";"100.00"
"PG";"18.60"
"PL";"97.38"
"PR";"97.15"
"KP";"77.11"
"PT";"99.32"
"PY";"89.99"
"PS";"95.91"
"PF";"96.85"
"QA";"99.94"
"RE";"98.98"
"RO";"81.77"
"RU";"88.46"
"RW";"61.34"
"SA";"100.00"
"SD";"33.32"
"SN";"47.68"
"SG";"100.00"
"SH";"99.78"
"SB";"30.63"
"SL";"14.23"
"SV";"90.49"
"SM";"100.00"
"SO";"16.68"
"PM";"99.34"
"RS";"94.83"
"SS";"9.50"
"ST";"38.80"
"SR";"79.23"
"SK";"98.92"
"SI";"99.11"
"SE";"99.31"
"SZ";"57.43"
"SX";"98.72"
"SC";"100.00"
"SY";"92.92"
"TC";"87.99"
"TD";"9.54"
"TG";"13.73"
"TH";"95.01"
"TJ";"95.49"
"TK";"91.61"
"TM";"96.49"
"TL";"43.14"
"TO";"93.46"
"TT";"92.15"
"TN";"92.50"
"TR";"95.94"
"TV";"91.40"
"TZ";"22.30"
"UG";"18.91"
"UA";"95.93"
"UY";"95.56"
"US";"99.97"
"UZ";"100.00"
"VC";"87.18"
"VE";"94.92"
"VG";"96.86"
"VI";"97.60"
"VN";"76.68"
"VU";"53.43"
"WF";"98.63"
"WS";"96.81"
"YE";"58.36"
"ZA";"72.31"
"ZM";"30.79"
"ZW";"38.82"
