;populacao_4
"BI";"8.7"
"KM";"28.0"
"DJ";"76.6"
"ER";"28.3"
"ET";"15.1"
"KE";"20.6"
"MG";"27.7"
"MW";"14.8"
"MU";"42.5"
"YT";"50.3"
"MZ";"29.5"
"RE";"93.7"
"RW";"16.8"
"SC";"50.9"
"SO";"34.0"
"SS";"16.8"
"UG";"15.6"
"TZ";"23.0"
"ZM";"35.5"
"ZW";"34.6"
"AO";"52.5"
"CM";"46.7"
"CF";"37.8"
"TD";"21.7"
"CG";"59.6"
"CD";"36.1"
"GQ";"52.6"
"GA";"80.4"
"ST";"55.6"
"DZ";"61.5"
"EG";"42.9"
"LY";"76.6"
"MA";"54.0"
"SD";"32.6"
"TN";"64.2"
"EH";"85.9"
"BW";"54.6"
"LS";"20.6"
"NA";"33.8"
"ZA";"57.9"
"SZ";"22.4"
"BJ";"39.0"
"BF";"19.3"
"CV";"55.2"
"CI";"44.0"
"GM";"49.7"
"GH";"45.3"
"GN";"31.4"
"GW";"37.0"
"LR";"45.0"
"ML";"29.8"
"MR";"39.5"
"NE";"16.3"
"NG";"36.5"
"SH";"40.2"
"SN";"40.6"
"SL";"36.1"
"TG";"33.8"
"CN";"38.4"
"HK";"100.0"
"MO";"100.0"
"TW";"70.8"
"KP";"59.6"
"JP";"81.7"
"MN";"59.3"
"KR";"80.3"
"KZ";"56.2"
"KG";"35.3"
"TJ";"26.5"
"TM";"46.4"
"UZ";"47.1"
"AF";"22.3"
"BD";"24.8"
"BT";"27.6"
"IN";"28.2"
"IR";"65.5"
"MV";"30.0"
"NP";"14.2"
"PK";"33.4"
"LK";"18.4"
"BN";"72.1"
"KH";"18.8"
"ID";"43.6"
"LA";"24.0"
"MY";"63.9"
"MM";"27.4"
"PH";"46.0"
"SG";"100.0"
"TH";"33.7"
"TL";"25.0"
"VN";"25.5"
"AM";"64.2"
"AZ";"51.8"
"BH";"88.4"
"CY";"68.7"
"GE";"52.4"
"IQ";"68.6"
"IL";"91.3"
"JO";"78.3"
"KW";"100.0"
"LB";"86.2"
"OM";"71.5"
"QA";"96.7"
"SA";"80.3"
"PS";"72.4"
"SY";"52.7"
"TR";"66.0"
"AE";"81.1"
"YE";"27.3"
"BY";"70.9"
"BG";"69.5"
"CZ";"73.8"
"HU";"65.1"
"PL";"61.8"
"MD";"43.8"
"RO";"52.8"
"RU";"73.3"
"SK";"56.0"
"UA";"67.3"
"DK";"85.3"
"EE";"69.1"
"FO";"38.0"
"FI";"82.5"
"IS";"92.7"
"IE";"59.7"
"IM";"51.9"
"LV";"67.9"
"LT";"66.8"
"NO";"76.7"
"SE";"84.1"
"GB";"79.1"
"AL";"43.5"
"AD";"91.6"
"BA";"43.0"
"HR";"53.8"
"GI";"100.0"
"GR";"73.3"
"VA";"100.0"
"IT";"67.4"
"MT";"92.9"
"ME";"60.6"
"PT";"55.7"
"SM";"93.9"
"RS";"53.2"
"SI";"50.9"
"ES";"76.5"
"MK";"58.1"
"AT";"59.7"
"BE";"97.2"
"FR";"76.4"
"DE";"75.4"
"LI";"14.9"
"LU";"85.3"
"MC";"100.0"
"NL";"79.1"
"CH";"73.4"
"AI";"100.0"
"AG";"31.1"
"AW";"46.0"
"BS";"82.1"
"BB";"33.4"
"VG";"42.3"
"KY";"100.0"
"CU";"75.8"
"CW";"90.9"
"DM";"65.7"
"DO";"63.4"
"GD";"35.9"
"GP";"98.4"
"HT";"38.9"
"JM";"52.3"
"MQ";"89.6"
"MS";"9.5"
"PR";"94.3"
"KN";"32.5"
"LC";"26.3"
"VC";"45.9"
"SX";"100.0"
"TT";"55.5"
"TC";"86.0"
"VI";"93.0"
"BZ";"45.4"
"CR";"61.8"
"SV";"60.0"
"GT";"46.0"
"HN";"46.6"
"MX";"75.4"
"NI";"55.5"
"PA";"62.8"
"AR";"89.5"
"BO";"62.8"
"BR";"81.9"
"CL";"86.6"
"CO";"74.8"
"EC";"61.1"
"FK";"69.0"
"GF";"79.9"
"GY";"28.5"
"PY";"56.6"
"PE";"73.9"
"SR";"66.6"
"UY";"92.6"
"VE";"87.9"
"BM";"100.0"
"CA";"79.9"
"GL";"82.1"
"PM";"89.4"
"US";"79.4"
"AU";"84.2"
"NZ";"86.2"
"FJ";"48.7"
"NC";"62.6"
"PG";"13.2"
"SB";"16.6"
"VU";"22.2"
"FM";"65.9"
"GU";"93.3"
"KI";"43.5"
"MH";"69.6"
"FM";"22.3"
"NR";"100.0"
"MP";"90.3"
"PW";"69.9"
"AS";"88.4"
"CK";"68.2"
"PF";"55.9"
"NU";"33.9"
"WS";"21.9"
"TK";"0.0"
"TO";"23.1"
"TV";"46.8"
"WF";"0.0"
