;populacao_4
"BI";"8.3"
"KM";"28.1"
"DJ";"76.5"
"ER";"26.6"
"ET";"14.7"
"KE";"19.9"
"MG";"27.1"
"MW";"14.6"
"MU";"42.7"
"YT";"47.7"
"MZ";"29.1"
"RE";"91.2"
"RW";"14.9"
"SC";"50.4"
"SO";"33.3"
"SS";"16.5"
"UG";"14.8"
"TZ";"22.3"
"ZM";"34.8"
"ZW";"33.8"
"AO";"50.1"
"CM";"45.5"
"CF";"37.6"
"TD";"21.6"
"CG";"58.7"
"CD";"35.1"
"GQ";"49.1"
"GA";"78.9"
"ST";"53.4"
"DZ";"59.9"
"EG";"42.8"
"LY";"76.4"
"MA";"53.3"
"SD";"32.5"
"TN";"63.4"
"EH";"85.8"
"BW";"53.2"
"LS";"19.6"
"NA";"32.4"
"ZA";"56.9"
"SZ";"22.7"
"BJ";"38.3"
"BF";"17.8"
"CV";"53.4"
"CI";"43.2"
"GM";"47.9"
"GH";"43.9"
"GN";"30.9"
"GW";"36.2"
"LR";"44.3"
"ML";"28.4"
"MR";"38.1"
"NE";"16.2"
"NG";"34.8"
"SH";"40.4"
"SN";"40.3"
"SL";"35.6"
"TG";"32.9"
"CN";"35.9"
"HK";"100.0"
"MO";"100.0"
"TW";"69.9"
"KP";"59.4"
"JP";"78.7"
"MN";"57.1"
"KR";"79.6"
"KZ";"56.1"
"KG";"35.3"
"TJ";"26.5"
"TM";"45.9"
"UZ";"46.1"
"AF";"22.1"
"BD";"23.6"
"BT";"25.4"
"IN";"27.7"
"IR";"64.0"
"MV";"27.7"
"NP";"13.4"
"PK";"33.0"
"LK";"18.4"
"BN";"71.2"
"KH";"18.6"
"ID";"42.0"
"LA";"22.0"
"MY";"62.0"
"MM";"27.0"
"PH";"46.1"
"SG";"100.0"
"TH";"31.4"
"TL";"24.3"
"VN";"24.4"
"AM";"64.7"
"AZ";"51.4"
"BH";"88.4"
"CY";"68.7"
"GE";"52.6"
"IQ";"68.5"
"IL";"91.2"
"JO";"78.3"
"KW";"99.0"
"LB";"86.0"
"OM";"71.6"
"QA";"96.3"
"SA";"79.9"
"PS";"72.0"
"SY";"52.0"
"TR";"64.7"
"AE";"80.2"
"YE";"26.3"
"BY";"70.0"
"BG";"68.9"
"CZ";"74.0"
"HU";"64.6"
"PL";"61.7"
"MD";"44.6"
"RO";"53.0"
"RU";"73.4"
"SK";"56.2"
"UA";"67.1"
"DK";"85.1"
"EE";"69.4"
"FO";"36.3"
"FI";"82.2"
"IS";"92.4"
"IE";"59.2"
"IM";"51.8"
"LV";"68.1"
"LT";"67.0"
"NO";"76.0"
"SE";"84.0"
"GB";"78.7"
"AL";"41.7"
"AD";"92.4"
"BA";"42.4"
"HR";"53.4"
"GI";"100.0"
"GR";"72.7"
"VA";"100.0"
"IT";"67.2"
"MT";"92.4"
"ME";"58.5"
"PT";"54.4"
"SM";"93.4"
"RS";"52.8"
"SI";"50.8"
"ES";"76.3"
"MK";"58.6"
"AT";"60.2"
"BE";"97.1"
"FR";"75.9"
"DE";"75.0"
"LI";"15.1"
"LU";"84.2"
"MC";"100.0"
"NL";"76.8"
"CH";"73.4"
"AI";"100.0"
"AG";"32.1"
"AW";"46.7"
"BS";"82.0"
"BB";"33.8"
"VG";"41.8"
"KY";"100.0"
"CU";"75.3"
"CW";"90.8"
"DM";"65.3"
"DO";"61.8"
"GD";"35.7"
"GP";"98.4"
"HT";"35.6"
"JM";"51.8"
"MQ";"89.7"
"MS";"2.1"
"PR";"94.4"
"KN";"32.8"
"LC";"27.8"
"VC";"45.2"
"SX";"100.0"
"TT";"55.9"
"TC";"84.6"
"VI";"92.6"
"BZ";"45.4"
"CR";"59.1"
"SV";"58.9"
"GT";"45.3"
"HN";"45.5"
"MX";"74.7"
"NI";"55.2"
"PA";"62.2"
"AR";"89.1"
"BO";"61.8"
"BR";"81.2"
"CL";"86.1"
"CO";"74.0"
"EC";"60.3"
"FK";"67.6"
"GF";"79.1"
"GY";"28.7"
"PY";"55.3"
"PE";"73.0"
"SR";"66.4"
"UY";"92.0"
"VE";"87.6"
"BM";"100.0"
"CA";"79.5"
"GL";"81.6"
"PM";"89.2"
"US";"79.1"
"AU";"84.2"
"NZ";"86.0"
"FJ";"47.9"
"NC";"61.9"
"PG";"13.2"
"SB";"15.8"
"VU";"21.7"
"FM";"65.6"
"GU";"93.1"
"KI";"43.0"
"MH";"68.6"
"FM";"22.3"
"NR";"100.0"
"MP";"90.2"
"PW";"70.3"
"AS";"88.6"
"CK";"65.2"
"PF";"56.1"
"NU";"33.1"
"WS";"22.0"
"TK";"0.0"
"TO";"23.0"
"TV";"46.0"
"WF";"0.0"
