;populacao_6
"BI";"95,2"
"KM";"91,2"
"DJ";"2,9"
"ER";"11,9"
"ET";"19,2"
"KE";"11,6"
"MG";"7,5"
"MW";"33,1"
"MU";"264,6"
"YT";"46,0"
"MZ";"8,2"
"RE";"110,6"
"RW";"96,4"
"SC";"82,5"
"SO";"3,8"
"SS";"4,3"
"UG";"28,0"
"TZ";"9,3"
"ZM";"3,4"
"ZW";"7,8"
"AO";"3,9"
"CM";"9,6"
"CF";"2,2"
"TD";"2,1"
"CG";"2,6"
"CD";"5,7"
"GQ";"8,4"
"GA";"1,9"
"ST";"60,6"
"DZ";"4,0"
"EG";"22,4"
"LY";"0,7"
"MA";"22,0"
"SD";"3,5"
"TN";"24,7"
"EH";"0,1"
"BW";"0,8"
"LS";"25,2"
"NA";"0,6"
"ZA";"12,1"
"SZ";"17,0"
"BJ";"20,2"
"BF";"16,1"
"CV";"48,4"
"CI";"9,0"
"GM";"28,0"
"GH";"23,5"
"GN";"13,1"
"GW";"19,9"
"LR";"10,1"
"ML";"4,0"
"MR";"0,7"
"NE";"2,2"
"NG";"43,6"
"SH";"12,8"
"SN";"13,9"
"SL";"29,2"
"TG";"26,7"
"CN";"63,1"
"HK";"2.156,3"
"MO";"6.665,3"
"TW";"238,4"
"KP";"82,7"
"JP";"238,3"
"MN";"0,5"
"KR";"208,9"
"KZ";"2,7"
"KG";"9,5"
"TJ";"12,1"
"TM";"2,7"
"UZ";"16,2"
"AF";"12,3"
"BD";"309,6"
"BT";"5,0"
"IN";"132,9"
"IR";"11,3"
"MV";"255,0"
"NP";"62,7"
"PK";"50,7"
"LK";"134,2"
"BN";"10,8"
"KH";"27,1"
"ID";"40,8"
"LA";"7,8"
"MY";"20,2"
"MM";"27,8"
"PH";"69,3"
"SG";"1.682,3"
"TH";"43,9"
"TL";"30,2"
"VN";"85,9"
"AM";"51,3"
"AZ";"38,0"
"BH";"162,5"
"CY";"55,6"
"GE";"52,2"
"IQ";"14,3"
"IL";"71,5"
"JO";"6,9"
"KW";"9,4"
"LB";"140,3"
"OM";"1,5"
"QA";"2,8"
"SA";"1,6"
"PS";"157,6"
"SY";"20,1"
"TR";"30,0"
"AE";"0,9"
"YE";"8,8"
"BY";"38,1"
"BG";"68,5"
"CZ";"119,2"
"HU";"107,1"
"PL";"85,8"
"MD";"75,8"
"RO";"73,9"
"RU";"6,6"
"SK";"76,2"
"UA";"67,2"
"DK";"103,2"
"EE";"26,8"
"FO";"22,8"
"FI";"13,6"
"IS";"1,5"
"IE";"42,4"
"IM";"95,1"
"LV";"31,5"
"LT";"41,4"
"NO";"9,2"
"SE";"17,5"
"GB";"210,0"
"AL";"49,2"
"AD";"16,7"
"BA";"55,3"
"HR";"70,8"
"GI";"2.263,0"
"GR";"61,2"
"VA";"2.013,6"
"IT";"162,4"
"MT";"978,8"
"ME";"31,4"
"PT";"93,2"
"SM";"221,5"
"RS";"80,8"
"SI";"74,6"
"ES";"57,5"
"MK";"53,4"
"AT";"84,2"
"BE";"289,9"
"FR";"78,0"
"DE";"203,5"
"LI";"89,6"
"LU";"116,4"
"MC";"12.787,3"
"NL";"309,4"
"CH";"122,8"
"AI";"61,7"
"AG";"116,5"
"AW";"223,0"
"BS";"8,3"
"BB";"518,2"
"VG";"50,7"
"KY";"26,3"
"CU";"59,2"
"CW";"251,1"
"DM";"70,6"
"DO";"53,8"
"GD";"229,7"
"GP";"131,7"
"HT";"123,0"
"JM";"138,1"
"MQ";"220,1"
"MS";"146,3"
"PR";"250,4"
"KN";"181,0"
"LC";"140,2"
"VC";"181,0"
"SX";"56,2"
"TT";"135,6"
"TC";"5,3"
"VI";"82,4"
"BZ";"3,3"
"CR";"20,5"
"SV";"112,2"
"GT";"31,9"
"HN";"15,0"
"MX";"15,8"
"NI";"11,8"
"PA";"12,5"
"AR";"6,7"
"BO";"3,0"
"BR";"7,1"
"CL";"8,9"
"CO";"12,1"
"EC";"15,1"
"FK";"0,2"
"GF";"0,3"
"GY";"2,3"
"PY";"4,0"
"PE";"6,5"
"SR";"1,5"
"UY";"13,2"
"VE";"7,1"
"BM";"784,0"
"CA";"1,6"
"GL";"0,1"
"PM";"20,3"
"US";"18,2"
"AU";"1,2"
"NZ";"7,8"
"FJ";"17,2"
