;populacao_6
"BI";"238,0"
"KM";"269,7"
"DJ";"28,5"
"ER";"31,3"
"ET";"61,0"
"KE";"50,9"
"MG";"24,7"
"MW";"110,1"
"MU";"568,5"
"YT";"357,9"
"MZ";"21,2"
"RE";"279,7"
"RW";"264,4"
"SC";"170,6"
"SO";"13,0"
"SS";"9,5"
"UG";"109,4"
"TZ";"35,7"
"ZM";"13,0"
"ZW";"30,3"
"AO";"12,1"
"CM";"30,0"
"CF";"5,7"
"TD";"6,0"
"CG";"8,7"
"CD";"19,3"
"GQ";"19,4"
"GA";"4,4"
"ST";"136,6"
"DZ";"12,6"
"EG";"66,5"
"LY";"2,9"
"MA";"62,4"
"SD";"14,4"
"TN";"60,4"
"EH";"1,0"
"BW";"2,9"
"LS";"59,6"
"NA";"2,1"
"ZA";"36,0"
"SZ";"58,4"
"BJ";"55,7"
"BF";"39,0"
"CV";"101,3"
"CI";"48,6"
"GM";"111,5"
"GH";"77,4"
"GN";"33,9"
"GW";"42,0"
"LR";"24,5"
"ML";"8,3"
"MR";"2,4"
"NE";"8,0"
"NG";"124,6"
"SH";"13,5"
"SN";"47,8"
"SL";"59,7"
"TG";"83,4"
"CN";"134,1"
"HK";"6.053,8"
"MO";"13.430,2"
"TW";"606,7"
"KP";"185,5"
"JP";"348,1"
"MN";"1,5"
"KR";"475,2"
"KZ";"5,8"
"KG";"24,5"
"TJ";"42,4"
"TM";"9,3"
"UZ";"55,8"
"AF";"28,2"
"BD";"951,5"
"BT";"13,9"
"IN";"335,5"
"IR";"38,5"
"MV";"880,9"
"NP";"156,2"
"PK";"167,5"
"LK";"294,6"
"BN";"59,2"
"KH";"64,0"
"ID";"112,0"
"LA";"21,9"
"MY";"65,6"
"MM";"67,9"
"PH";"245,0"
"SG";"5.213,1"
"TH";"119,1"
"TL";"58,6"
"VN";"249,8"
"AM";"110,1"
"AZ";"95,9"
"BH";"782,8"
"CY";"96,5"
"GE";"70,2"
"IQ";"49,5"
"IL";"260,2"
"JO";"54,4"
"KW";"96,3"
"LB";"302,3"
"OM";"7,3"
"QA";"46,1"
"SA";"9,1"
"PS";"476,9"
"SY";"82,7"
"TR";"78,4"
"AE";"32,3"
"YE";"31,1"
"BY";"49,6"
"BG";"75,6"
"CZ";"133,9"
"HU";"113,9"
"PL";"125,9"
"MD";"130,4"
"RO";"98,3"
"RU";"9,0"
"SK";"112,1"
"UA";"86,6"
"DK";"124,4"
"EE";"33,3"
"FO";"33,1"
"FI";"17,0"
"IS";"2,7"
"IE";"53,9"
"IM";"124,3"
"LV";"39,4"
"LT";"57,1"
"NO";"12,1"
"SE";"21,6"
"GB";"241,2"
"AL";"112,9"
"AD";"136,9"
"BA";"73,6"
"HR";"81,0"
"GI";"3.059,4"
"GR";"85,0"
"VA";"1.777,3"
"IT";"194,4"
"MT";"1.210,0"
"ME";"46,0"
"PT";"111,7"
"SM";"441,8"
"RS";"111,9"
"SI";"98,7"
"ES";"80,5"
"MK";"79,3"
"AT";"97,5"
"BE";"337,6"
"FR";"107,3"
"DE";"233,8"
"LI";"199,0"
"LU";"162,2"
"MC";"20.973,8"
"NL";"464,3"
"CH";"179,5"
"AI";"114,5"
"AG";"176,7"
"AW";"474,7"
"BS";"28,7"
"BB";"620,8"
"VG";"128,5"
"KY";"148,3"
"CU";"103,5"
"CW";"314,3"
"DM";"94,3"
"DO";"169,0"
"GD";"297,4"
"GP";"243,5"
"HT";"294,3"
"JM";"238,9"
"MQ";"354,4"
"MS";"82,2"
"PR";"422,4"
"KN";"168,6"
"LC";"247,7"
"VC";"276,9"
"SX";"915,0"
"TT";"245,8"
"TC";"17,4"
"VI";"309,5"
"BZ";"9,7"
"CR";"72,1"
"SV";"276,4"
"GT";"101,6"
"HN";"53,9"
"MX";"50,0"
"NI";"39,8"
"PA";"38,4"
"AR";"13,1"
"BO";"7,3"
"BR";"20,1"
"CL";"19,8"
"CO";"34,8"
"EC";"48,0"
"FK";"0,2"
"GF";"1,8"
"GY";"3,9"
"PY";"12,5"
"PE";"19,4"
"SR";"2,9"
"UY";"18,7"
"VE";"26,2"
"BM";"1.265,2"
"CA";"3,3"
"GL";"0,1"
"PM";"27,4"
"US";"29,8"
"AU";"2,4"
"NZ";"14,3"
"FJ";"43,4"
"NC";"10,9"
"PG";"11,4"
"SB";"13,6"
"VU";"14,4"
"FM";"151,9"
"GU";"278,3"
"KI";"99,0"
"MH";"287,2"
"FM";"155,0"
"NR";"502,9"
"MP";"135,9"
"PW";"39,4"
"AS";"274,7"
"CK";"77,4"
"PF";"61,1"
"NU";"8,0"
"WS";"60,9"
"TK";"154,7"
"TO";"134,3"
"TV";"309,2"
"WF";"102,0"
"BI";"1.272,3"
"KM";"906,8"
"DJ";"58,2"
"ER";"111,2"
"ET";"216,0"
"KE";"195,6"
"MG";"112,7"
"MW";"545,2"
"MU";"568,8"
"YT";"1.539,9"
"MZ";"108,0"
"RE";"402,9"
"RW";"1.000,0"
"SC";"200,6"
"SO";"73,6"
"SS";"49,8"
"UG";"670,7"
"TZ";"199,5"
"ZM";"71,0"
"ZW";"87,5"
"AO";"79,0"
"CM";"128,6"
"CF";"16,8"
"TD";"32,9"
"CG";"42,1"
"CD";"109,2"
"GQ";"122,3"
"GA";"15,6"
"ST";"463,5"
"DZ";"25,5"
"EG";"170,2"
"LY";"4,6"
"MA";"104,9"
"SD";"54,5"
"TN";"90,5"
"EH";"4,1"
"BW";"6,5"
