;populacao_6
"BI";"114,9"
"KM";"107,7"
"DJ";"4,3"
"ER";"14,9"
"ET";"23,8"
"KE";"15,7"
"MG";"9,4"
"MW";"41,1"
"MU";"353,4"
"YT";"74,3"
"MZ";"10,0"
"RE";"146,4"
"RW";"125,8"
"SC";"96,8"
"SO";"4,7"
"SS";"5,1"
"UG";"37,5"
"TZ";"12,4"
"ZM";"4,5"
"ZW";"10,7"
"AO";"4,8"
"CM";"11,7"
"CF";"2,6"
"TD";"2,5"
"CG";"3,3"
"CD";"7,3"
"GQ";"9,5"
"GA";"2,0"
"ST";"66,9"
"DZ";"5,0"
"EG";"29,4"
"LY";"0,9"
"MA";"30,2"
"SD";"4,7"
"TN";"28,2"
"EH";"0,2"
"BW";"1,0"
"LS";"29,6"
"NA";"0,8"
"ZA";"15,6"
"SZ";"21,7"
"BJ";"22,6"
"BF";"18,4"
"CV";"53,8"
"CI";"12,6"
"GM";"38,5"
"GH";"32,1"
"GN";"15,3"
"GW";"22,6"
"LR";"12,4"
"ML";"4,5"
"MR";"0,9"
"NE";"2,9"
"NG";"52,7"
"SH";"11,9"
"SN";"18,1"
"SL";"33,2"
"TG";"30,0"
"CN";"73,7"
"HK";"3.173,5"
"MO";"6.162,2"
"TW";"334,4"
"KP";"100,2"
"JP";"264,4"
"MN";"0,7"
"KR";"283,1"
"KZ";"4,2"
"KG";"12,5"
"TJ";"16,6"
"TM";"3,8"
"UZ";"22,2"
"AF";"14,6"
"BD";"403,6"
"BT";"6,3"
"IN";"160,6"
"IR";"14,5"
"MV";"325,3"
"NP";"73,6"
"PK";"62,7"
"LK";"169,0"
"BN";"17,8"
"KH";"35,0"
"ID";"52,5"
"LA";"9,9"
"MY";"27,3"
"MM";"34,2"
"PH";"97,3"
"SG";"2.556,2"
"TH";"58,7"
"TL";"35,5"
"VN";"115,2"
"AM";"73,0"
"AZ";"52,2"
"BH";"234,4"
"CY";"62,5"
"GE";"60,8"
"IQ";"18,2"
"IL";"108,9"
"JO";"11,8"
"KW";"21,3"
"LB";"194,0"
"OM";"1,9"
"QA";"5,3"
"SA";"2,1"
"PS";"192,6"
"SY";"27,4"
"TR";"38,4"
"AE";"1,5"
"YE";"10,3"
"BY";"41,5"
"BG";"74,5"
"CZ";"126,1"
"HU";"111,5"
"PL";"100,4"
"MD";"97,8"
"RO";"82,8"
"RU";"7,6"
"SK";"89,4"
"UA";"76,4"
"DK";"110,5"
"EE";"29,7"
"FO";"25,8"
"FI";"14,9"
"IS";"1,9"
"IE";"41,2"
"IM";"85,6"
"LV";"35,6"
"LT";"46,1"
"NO";"10,0"
"SE";"18,6"
"GB";"221,4"
"AL";"65,4"
"AD";"34,9"
"BA";"67,0"
"HR";"76,5"
"GI";"2.484,8"
"GR";"65,0"
"VA";"2.027,3"
"IT";"173,1"
"MT";"992,0"
"ME";"38,7"
"PT";"97,7"
"SM";"277,0"
"RS";"88,3"
"SI";"80,1"
"ES";"63,2"
"MK";"61,4"
"AT";"87,4"
"BE";"308,5"
"FR";"87,3"
"DE";"215,4"
"LI";"110,7"
"LU";"125,1"
"MC";"15.549,0"
"NL";"353,8"
"CH";"142,2"
"AI";"66,6"
"AG";"132,5"
"AW";"315,0"
"BS";"12,7"
"BB";"543,2"
"VG";"56,4"
"KY";"34,3"
"CU";"71,6"
"CW";"294,9"
"DM";"83,9"
"DO";"75,3"
"GD";"274,6"
"GP";"172,5"
"HT";"148,9"
"JM";"157,3"
"MQ";"283,9"
"MS";"118,1"
"PR";"280,9"
"KN";"194,3"
"LC";"153,1"
"VC";"215,8"
"SX";"108,7"
"TT";"174,0"
"TC";"6,0"
"VI";"122,6"
"BZ";"4,4"
"CR";"29,1"
"SV";"145,6"
"GT";"42,9"
"HN";"19,8"
"MX";"21,6"
"NI";"16,2"
"PA";"16,7"
"AR";"7,9"
"BO";"3,6"
"BR";"9,4"
"CL";"11,1"
"CO";"16,3"
"EC";"20,0"
"FK";"0,2"
"GF";"0,4"
"GY";"3,2"
"PY";"5,2"
"PE";"8,6"
"SR";"2,0"
"UY";"15,1"
"VE";"10,4"
"BM";"952,1"
"CA";"2,1"
"GL";"0,1"
"PM";"21,8"
"US";"21,3"
"AU";"1,4"
"NZ";"9,6"
"FJ";"23,9"
"NC";"4,7"
"PG";"4,7"
"SB";"4,6"
"VU";"5,7"
"FM";"65,3"
"GU";"132,0"
"KI";"54,8"
"MH";"89,5"
"FM";"69,8"
"NR";"261,4"
"MP";"23,2"
"PW";"22,6"
"AS";"109,4"
"CK";"77,4"
"PF";"23,7"
"NU";"19,2"
"WS";"42,3"
"TK";"195,3"
"TO";"95,8"
"TV";"217,9"
"WF";"64,7"
"BI";"583,6"
"KM";"549,5"
"DJ";"47,8"
"ER";"63,9"
"ET";"134,2"
"KE";"112,7"
"MG";"58,3"
"MW";"267,6"
"MU";"633,6"
"YT";"877,5"
"MZ";"51,2"
"RE";"378,4"
"RW";"625,4"
"SC";"212,7"
"SO";"32,4"
"SS";"27,0"
"UG";"301,5"
"TZ";"89,4"
"ZM";"31,6"
"ZW";"53,6"
"AO";"33,8"
"CM";"66,6"
"CF";"9,4"
"TD";"16,2"
"CG";"20,4"
"CD";"50,2"
"GQ";"63,4"
"GA";"9,7"
"ST";"268,5"
"DZ";"20,1"
"EG";"117,0"
"LY";"4,1"
"MA";"90,1"
"SD";"29,7"
"TN";"81,7"
"EH";"2,7"
"BW";"4,8"
"LS";"84,0"
"NA";"3,8"
"ZA";"52,3"
"SZ";"94,3"
"BJ";"132,0"
"BF";"95,0"
"CV";"154,4"
"CI";"100,0"
"GM";"281,8"
"GH";"158,0"
"GN";"68,4"
"GW";"85,0"
"LR";"64,4"
"ML";"21,0"
"MR";"5,6"
"NE";"25,7"
"NG";"276,2"
"SH";"11,0"
"SN";"109,5"
"SL";"130,0"
"TG";"185,0"
"CN";"153,6"
"HK";"7.528,4"
"MO";"24.376,3"
"TW";"681,3"
"KP";"221,0"
"JP";"336,6"
"MN";"2,3"
"KR";"540,4"
"KZ";"7,4"
"KG";"35,8"
"TJ";"77,6"
"TM";"14,1"
"UZ";"84,9"
"AF";"68,9"
"BD";"1.404,4"
"BT";"23,6"
"IN";"501,0"
"IR";"54,1"
"MV";"1.679,0"
"NP";"227,8"
"PK";"307,9"
"LK";"341,9"
"BN";"91,4"
"KH";"104,3"
"ID";"160,9"
"LA";"34,2"
"MY";"109,9"
"MM";"89,1"
"PH";"410,3"
"SG";"8.960,4"
"TH";"136,4"
"TL";"110,0"
"VN";"338,6"
"AM";"102,6"
"AZ";"128,2"
"BH";"2.572,9"
"CY";"137,3"
"GE";"54,4"
"IQ";"117,0"
"IL";"449,6"
"JO";"122,7"
"KW";"267,6"
"LB";"531,0"
"OM";"18,7"
"QA";"271,7"
"SA";"18,0"
"PS";"1.071,6"
"SY";"139,0"
"TR";"113,6"
"AE";"129,3"
"YE";"67,3"
"BY";"45,5"
"BG";"60,2"
"CZ";"136,8"
"HU";"103,0"
"PL";"120,6"
"MD";"118,3"
"RO";"81,0"
"RU";"8,6"
"SK";"112,6"
"UA";"72,0"
"DK";"141,0"
"EE";"29,8"
"FO";"37,0"
"FI";"18,8"
"IS";"3,6"
"IE";"74,9"
"IM";"157,6"
"LV";"28,5"
"LT";"43,8"
"NO";"16,0"
"SE";"25,9"
"GB";"289,4"
"AL";"107,4"
"AD";"166,0"
"BA";"67,2"
"HR";"70,4"
"GI";"3.574,8"
"GR";"84,2"
"VA";"1.818,2"
"IT";"198,3"
"MT";"1.375,3"
"ME";"46,6"
"PT";"108,6"
"SM";"576,1"
"RS";"96,4"
"SI";"102,6"
"ES";"92,6"
"MK";"82,6"
"AT";"108,3"
"BE";"394,0"
"FR";"123,2"
"DE";"236,1"
"LI";"253,2"
"LU";"255,6"
"MC";"27.462,4"
"NL";"519,9"
"CH";"230,5"
"AI";"175,5"
"AG";"256,5"
"AW";"605,2"
"BS";"43,4"
"BB";"674,4"
"VG";"232,3"
"KY";"290,4"
"CU";"108,1"
"CW";"384,5"
"DM";"103,1"
"DO";"246,7"
"GD";"328,8"
"GP";"264,9"
"HT";"447,3"
"JM";"271,1"
"MQ";"361,5"
"MS";"53,7"
"PR";"406,6"
"KN";"230,7"
"LC";"304,4"
"VC";"287,1"
"SX";"1.329,2"
"TT";"268,5"
"TC";"42,8"
"VI";"293,6"
"BZ";"20,1"
"CR";"104,9"
"SV";"324,9"
"GT";"191,8"
"HN";"97,2"
"MX";"74,6"
"NI";"57,5"
"PA";"64,2"
"AR";"17,8"
"BO";"11,9"
"BR";"26,8"
"CL";"26,1"
"CO";"47,5"
"EC";"77,0"
"FK";"0,2"
"GF";"4,4"
"GY";"4,2"
"PY";"19,4"
"PE";"28,3"
"SR";"3,9"
"UY";"20,4"
"VE";"40,9"
"BM";"1.192,4"
"CA";"4,4"
"GL";"0,1"
"PM";"29,5"
"US";"38,3"
"AU";"3,6"
"NZ";"19,5"
"FJ";"52,7"
"NC";"17,2"
"PG";"22,4"
"SB";"26,7"
"VU";"28,0"
"FM";"182,7"
"GU";"331,1"
"KI";"170,3"
"MH";"303,9"
"FM";"164,9"
"NR";"570,4"
"MP";"122,9"
"PW";"52,9"
"AS";"284,2"
"CK";"74,2"
"PF";"82,8"
"NU";"6,4"
"WS";"74,0"
"TK";"143,4"
"TO";"165,1"
"TV";"414,9"
"WF";"80,5"
"BI";"599,4"
"KM";"566,2"
"DJ";"49,4"
"ER";"65,9"
"ET";"138,6"
"KE";"116,5"
"MG";"60,2"
"MW";"276,1"
"MU";"655,1"
"YT";"905,5"
"MZ";"52,6"
"RE";"389,6"
"RW";"645,5"
"SC";"218,9"
"SO";"33,3"
"SS";"27,8"
"UG";"310,3"
"TZ";"92,0"
"ZM";"32,6"
"ZW";"55,5"
"AO";"34,7"
"CM";"68,6"
"CF";"9,7"
"TD";"16,6"
"CG";"21,0"
"CD";"51,5"
"GQ";"65,2"
"GA";"10,0"
"ST";"276,8"
"DZ";"20,7"
"EG";"120,7"
"LY";"4,3"
"MA";"93,0"
"SD";"30,6"
"TN";"84,4"
"EH";"2,8"
"BW";"5,0"
"LS";"87,2"
"NA";"3,9"
"ZA";"54,2"
"SZ";"97,9"
"BJ";"135,8"
"BF";"97,7"
"CV";"160,3"
"CI";"103,0"
"GM";"289,8"
"GH";"162,9"
"GN";"70,4"
"GW";"87,6"
"LR";"66,3"
"ML";"21,5"
"MR";"5,8"
"NE";"26,3"
"NG";"283,7"
"SH";"11,3"
"SN";"112,7"
"SL";"134,1"
"TG";"190,6"
"CN";"158,0"
"HK";"7.785,1"
"MO";"25.207,1"
"TW";"702,9"
"KP";"228,2"
"JP";"345,0"
"MN";"2,3"
"KR";"556,4"
"KZ";"7,7"
"KG";"37,0"
"TJ";"80,2"
"TM";"14,6"
"UZ";"87,9"
"AF";"71,1"
"BD";"1.457,3"
"BT";"24,5"
"IN";"518,3"
"IR";"56,1"
"MV";"1.734,3"
"NP";"237,0"
"PK";"317,8"
"LK";"353,0"
"BN";"94,6"
"KH";"107,8"
"ID";"166,4"
"LA";"35,4"
"MY";"113,9"
"MM";"92,2"
"PH";"424,2"
"SG";"9.222,7"
"TH";"140,6"
"TL";"113,1"
"VN";"350,2"
"AM";"106,0"
"AZ";"132,2"
"BH";"2.646,0"
"CY";"141,9"
"GE";"56,0"
"IQ";"120,6"
"IL";"462,4"
"JO";"126,8"
"KW";"276,1"
"LB";"554,1"
"OM";"19,2"
"QA";"277,7"
"SA";"18,5"
"PS";"1.106,5"
"SY";"143,2"
"TR";"117,5"
"AE";"132,3"
"YE";"69,5"
"BY";"46,8"
"BG";"61,8"
"CZ";"140,6"
"HU";"106,0"
"PL";"124,3"
"MD";"122,4"
"RO";"83,3"
"RU";"8,9"
"SK";"116,0"
"UA";"74,1"
"DK";"145,0"
"EE";"30,7"
"FO";"37,9"
"FI";"19,3"
"IS";"3,7"
"IE";"77,0"
"IM";"161,9"
"LV";"29,3"
"LT";"45,1"
"NO";"16,5"
"SE";"26,6"
"GB";"297,6"
"AL";"110,7"
"AD";"170,4"
"BA";"69,3"
"HR";"72,4"
"GI";"3.672,3"
"GR";"86,4"
"VA";"1.845,5"
"IT";"203,2"
"MT";"1.416,4"
"ME";"48,0"
"PT";"111,6"
"SM";"592,6"
"RS";"99,3"
"SI";"105,3"
"ES";"95,0"
"MK";"85,2"
"AT";"111,4"
"BE";"405,1"
"FR";"126,6"
"DE";"242,8"
"LI";"260,2"
"LU";"263,4"
"MC";"28.092,0"
"NL";"534,4"
"CH";"237,2"
"AI";"181,3"
"AG";"265,3"
"AW";"622,9"
"BS";"44,9"
"BB";"694,3"
"VG";"239,5"
"KY";"298,8"
"CU";"111,1"
"CW";"395,1"
"DM";"106,6"
"DO";"255,4"
"GD";"341,0"
"GP";"272,2"
"HT";"462,9"
"JM";"280,8"
"MQ";"371,1"
"MS";"55,3"
"PR";"419,9"
"KN";"238,7"
"LC";"315,4"
"VC";"297,2"
"SX";"1.372,3"
"TT";"277,1"
"TC";"44,1"
"VI";"301,6"
"BZ";"20,9"
"CR";"108,4"
"SV";"337,7"
"GT";"198,7"
"HN";"100,8"
"MX";"77,3"
"NI";"59,7"
"PA";"66,3"
"AR";"18,3"
"BO";"12,3"
"BR";"27,7"
"CL";"27,0"
"CO";"49,1"
"EC";"79,7"
"FK";"0,3"
"GF";"4,6"
"GY";"4,3"
"PY";"20,1"
"PE";"29,2"
"SR";"4,0"
"UY";"21,1"
"VE";"42,3"
"BM";"1.225,0"
"CA";"4,5"
"GL";"0,1"
"PM";"30,5"
"US";"39,4"
"AU";"3,7"
"NZ";"20,1"
"FJ";"54,5"
"NC";"17,7"
"PG";"23,1"
"SB";"27,5"
"VU";"29,0"
"FM";"188,5"
"GU";"341,8"
"KI";"175,6"
"MH";"311,6"
"FM";"170,7"
"NR";"588,1"
"MP";"126,7"
"PW";"54,7"
"AS";"293,8"
"CK";"76,8"
"PF";"85,5"
"NU";"6,6"
"WS";"76,1"
"TK";"148,5"
"TO";"170,1"
"TV";"428,8"
"WF";"83,1"
"BI";"567,7"
"KM";"532,9"
"DJ";"46,2"
"ER";"61,8"
"ET";"129,9"
"KE";"109,0"
"MG";"56,4"
"MW";"259,1"
"MU";"612,2"
"YT";"849,5"
"MZ";"49,7"
"RE";"367,2"
"RW";"605,2"
"SC";"206,5"
"SO";"31,6"
"SS";"26,2"
"UG";"292,7"
"TZ";"86,7"
"ZM";"30,7"
"ZW";"51,7"
"AO";"32,9"
"CM";"64,6"
"CF";"9,1"
