;populacao_6
"BI";"143,0"
"KM";"138,3"
"DJ";"9,7"
"ER";"20,6"
"ET";"32,6"
"KE";"23,7"
"MG";"13,0"
"MW";"56,1"
"MU";"439,5"
"YT";"121,3"
"MZ";"13,2"
"RE";"193,9"
"RW";"176,7"
"SC";"129,5"
"SO";"6,2"
"SS";"6,7"
"UG";"54,2"
"TZ";"18,0"
"ZM";"6,7"
"ZW";"15,8"
"AO";"6,2"
"CM";"15,8"
"CF";"3,2"
"TD";"3,3"
"CG";"4,7"
"CD";"10,1"
"GQ";"9,3"
"GA";"2,5"
"ST";"86,1"
"DZ";"7,0"
"EG";"39,4"
"LY";"1,5"
"MA";"39,9"
"SD";"6,9"
"TN";"36,4"
"EH";"0,3"
"BW";"1,5"
"LS";"37,9"
"NA";"1,1"
"ZA";"21,6"
"SZ";"30,1"
"BJ";"29,0"
"BF";"22,5"
"CV";"67,6"
"CI";"20,8"
"GM";"51,5"
"GH";"43,2"
"GN";"17,8"
"GW";"27,7"
"LR";"16,9"
"ML";"5,3"
"MR";"1,3"
"NE";"4,1"
"NG";"69,6"
"SH";"13,3"
"SN";"25,6"
"SL";"41,5"
"TG";"44,3"
"CN";"98,1"
"HK";"4.034,3"
"MO";"8.081,2"
"TW";"458,4"
"KP";"135,2"
"JP";"308,4"
"MN";"1,0"
"KR";"364,0"
"KZ";"5,2"
"KG";"17,2"
"TJ";"24,2"
"TM";"5,4"
"UZ";"32,7"
"AF";"19,3"
"BD";"547,8"
"BT";"9,2"
"IN";"209,0"
"IR";"20,1"
"MV";"455,1"
"NP";"93,0"
"PK";"86,6"
"LK";"219,4"
"BN";"30,7"
"KH";"42,6"
"ID";"72,2"
"LA";"13,2"
"MY";"37,0"
"MM";"45,5"
"PH";"138,5"
"SG";"3.228,2"
"TH";"82,9"
"TL";"44,7"
"VN";"157,2"
"AM";"99,5"
"AZ";"68,7"
"BH";"350,7"
"CY";"70,3"
"GE";"70,1"
"IQ";"26,9"
"IL";"154,2"
"JO";"23,2"
"KW";"57,5"
"LB";"251,8"
"OM";"2,9"
"QA";"14,2"
"SA";"3,5"
"PS";"219,5"
"SY";"41,0"
"TR";"51,0"
"AE";"6,6"
"YE";"12,9"
"BY";"45,9"
"BG";"80,5"
"CZ";"130,4"
"HU";"116,3"
"PL";"110,9"
"MD";"116,9"
