;populacao_6
"BI";"89,9"
"KM";"85,7"
"DJ";"2,7"
"ER";"11,3"
"ET";"18,1"
"KE";"10,7"
"MG";"7,0"
"MW";"31,3"
"MU";"243,0"
"YT";"40,4"
"MZ";"7,8"
"RE";"99,2"
"RW";"88,6"
"SC";"79,0"
"SO";"3,6"
"SS";"4,2"
"UG";"25,8"
"TZ";"8,6"
"ZM";"3,1"
"ZW";"7,1"
"AO";"3,7"
"CM";"9,1"
"CF";"2,1"
"TD";"2,0"
"CG";"2,4"
"CD";"5,4"
"GQ";"8,0"
"GA";"1,8"
"ST";"62,5"
"DZ";"3,7"
"EG";"20,8"
"LY";"0,6"
"MA";"20,1"
"SD";"3,3"
"TN";"23,2"
"EH";"0,1"
"BW";"0,7"
"LS";"24,2"
"NA";"0,6"
"ZA";"11,2"
"SZ";"15,9"
"BJ";"20,0"
"BF";"15,7"
"CV";"44,2"
"CI";"8,3"
"GM";"26,8"
"GH";"21,9"
"GN";"12,6"
"GW";"19,0"
"LR";"9,7"
"ML";"3,9"
"MR";"0,6"
"NE";"2,0"
"NG";"41,6"
"SH";"12,8"
"SN";"12,9"
"SL";"28,3"
"TG";"25,7"
"CN";"59,1"
"HK";"1.880,0"
"MO";"6.571,3"
"TW";"215,3"
"KP";"87,6"
"JP";"227,1"
"MN";"0,5"
"KR";"197,6"
"KZ";"2,5"
"KG";"9,1"
"TJ";"10,9"
"TM";"2,6"
"UZ";"14,7"
"AF";"11,9"
"BD";"291,1"
"BT";"4,6"
"IN";"126,6"
"IR";"10,5"
"MV";"245,7"
"NP";"59,2"
"PK";"48,7"
"LK";"127,1"
"BN";"9,1"
"KH";"25,1"
"ID";"38,4"
"LA";"7,3"
"MY";"18,6"
"MM";"26,3"
"PH";"62,3"
"SG";"1.460,1"
"TH";"40,5"
"TL";"29,2"
"VN";"80,0"
"AM";"47,5"
"AZ";"35,4"
"BH";"152,1"
"CY";"53,5"
"GE";"50,8"
"IQ";"13,2"
"IL";"58,1"
"JO";"5,4"
"KW";"8,6"
"LB";"130,5"
"OM";"1,5"
"QA";"2,2"
"SA";"1,5"
"PS";"154,8"
"SY";"18,6"
"TR";"27,8"
"AE";"0,8"
"YE";"8,3"
"BY";"38,2"
"BG";"66,8"
"CZ";"115,3"
"HU";"103,2"
"PL";"81,1"
"MD";"71,3"
"RO";"70,5"
"RU";"6,3"
"SK";"71,5"
"UA";"64,4"
"DK";"100,6"
"EE";"26,0"
"FO";"22,6"
"FI";"13,2"
"IS";"1,4"
"IE";"42,3"
"IM";"96,9"
"LV";"31,0"
"LT";"41,0"
"NO";"8,9"
"SE";"17,1"
"GB";"209,2"
"AL";"46,1"
"AD";"13,2"
"BA";"52,2"
"HR";"68,8"
"GI";"2.203,9"
"GR";"59,5"
"VA";"2.063,6"
"IT";"158,4"
"MT";"975,0"
"ME";"29,4"
"PT";"91,9"
"SM";"213,0"
"RS";"77,0"
"SI";"73,1"
"ES";"56,3"
"MK";"49,7"
"AT";"84,2"
"BE";"285,3"
"FR";"76,5"
"DE";"200,7"
"LI";"86,0"
"LU";"114,3"
"MC";"13.420,1"
"NL";"297,8"
"CH";"118,1"
"AI";"56,9"
"AG";"105,2"
"AW";"211,5"
"BS";"7,9"
"BB";"490,7"
"VG";"49,6"
"KY";"26,7"
