;populacao_6
"BI";"132,1"
"KM";"121,1"
"DJ";"6,5"
"ER";"17,5"
"ET";"27,7"
"KE";"19,1"
"MG";"11,0"
"MW";"47,6"
"MU";"400,5"
"YT";"94,8"
"MZ";"11,4"
"RE";"180,3"
"RW";"147,6"
"SC";"111,2"
"SO";"5,4"
"SS";"5,8"
"UG";"45,9"
"TZ";"14,9"
"ZM";"5,4"
"ZW";"13,0"
"AO";"5,3"
"CM";"13,5"
"CF";"2,9"
"TD";"2,8"
"CG";"3,9"
"CD";"8,6"
"GQ";"10,9"
"GA";"2,2"
"ST";"75,3"
"DZ";"5,9"
"EG";"34,4"
"LY";"1,2"
"MA";"35,1"
"SD";"5,6"
"TN";"31,9"
"EH";"0,3"
"BW";"1,2"
"LS";"33,3"
"NA";"0,9"
"ZA";"18,3"
"SZ";"25,2"
"BJ";"25,3"
"BF";"20,2"
"CV";"65,7"
"CI";"15,8"
"GM";"43,1"
"GH";"36,9"
"GN";"17,0"
"GW";"24,8"
"LR";"14,3"
"ML";"4,8"
"MR";"1,1"
"NE";"3,5"
"NG";"60,1"
"SH";"12,3"
"SN";"21,5"
"SL";"36,6"
"TG";"37,4"
"CN";"85,6"
"HK";"3.621,0"
"MO";"8.054,9"
"TW";"404,3"
"KP";"116,4"
"JP";"283,9"
"MN";"0,8"
"KR";"324,6"
"KZ";"4,8"
"KG";"15,1"
"TJ";"20,3"
"TM";"4,5"
"UZ";"27,6"
"AF";"16,6"
"BD";"487,2"
"BT";"7,6"
"IN";"182,1"
"IR";"17,1"
"MV";"375,5"
"NP";"82,1"
"PK";"73,4"
"LK";"194,8"
"BN";"23,5"
"KH";"39,0"
"ID";"61,7"
"LA";"11,4"
"MY";"32,1"
"MM";"39,4"
"PH";"116,7"
"SG";"2.906,5"
"TH";"70,1"
"TL";"39,8"
"VN";"136,5"
"AM";"86,5"
"AZ";"61,4"
"BH";"271,1"
"CY";"65,6"
"GE";"67,0"
"IQ";"22,1"
"IL";"128,2"
"JO";"18,2"
"KW";"38,8"
"LB";"220,0"
"OM";"2,3"
"QA";"8,7"
"SA";"2,6"
"PS";"186,8"
"SY";"33,4"
"TR";"44,3"
"AE";"2,4"
"YE";"11,5"
"BY";"43,9"
"BG";"77,9"
"CZ";"127,0"
"HU";"114,1"
"PL";"105,8"
"MD";"107,9"
"RO";"88,2"
"RU";"7,9"
"SK";"93,7"
"UA";"80,7"
"DK";"115,5"
"EE";"31,8"
"FO";"27,7"
"FI";"15,1"
"IS";"2,0"
"IE";"42,4"
"IM";"95,4"
"LV";"37,9"
"LT";"49,5"
"NO";"10,5"
"SE";"19,5"
"GB";"229,1"
"AL";"76,6"
"AD";"49,1"
"BA";"72,9"
"HR";"78,8"
"GI";"2.815,9"
"GR";"66,8"
"VA";"1.520,5"
"IT";"180,9"
"MT";"1.001,3"
"ME";"38,7"
"PT";"95,0"
"SM";"314,9"
"RS";"92,1"
"SI";"82,4"
"ES";"67,4"
"MK";"67,3"
"AT";"90,8"
"BE";"317,0"
"FR";"92,2"
"DE";"224,5"
"LI";"129,8"
"LU";"130,3"
"MC";"15.668,5"
"NL";"381,2"
"CH";"154,7"
"AI";"70,5"
"AG";"149,8"
"AW";"326,3"
"BS";"16,4"
"BB";"553,3"
"VG";"64,1"
"KY";"36,8"
"CU";"80,5"
"CW";"319,2"
"DM";"93,6"
"DO";"90,6"
"GD";"278,5"
"GP";"187,2"
"HT";"167,7"
"JM";"170,8"
"MQ";"305,0"
"MS";"116,5"
"PR";"302,2"
"KN";"175,1"
"LC";"168,4"
"VC";"229,5"
"SX";"186,9"
"TT";"182,8"
"TC";"5,9"
"VI";"175,2"
"BZ";"5,2"
"CR";"35,2"
"SV";"172,4"
"GT";"51,0"
"HN";"23,6"
"MX";"25,9"
"NI";"19,3"
"PA";"19,9"
"AR";"8,6"
"BO";"4,1"
"BR";"11,1"
"CL";"12,6"
"CO";"19,4"
"EC";"23,8"
"FK";"0,2"
"GF";"0,6"
"GY";"3,5"
"PY";"6,1"
"PE";"10,1"
"SR";"2,4"
"UY";"16,0"
"VE";"12,7"
"BM";"1.034,4"
"CA";"2,3"
"GL";"0,1"
"PM";"23,4"
"US";"22,7"
"AU";"1,6"
"NZ";"10,5"
"FJ";"27,9"
"NC";"5,6"
"PG";"5,4"
"SB";"5,5"
"VU";"6,8"
"FM";"76,5"
"GU";"151,9"
"KI";"62,1"
"MH";"109,0"
"FM";"86,0"
"NR";"318,6"
"MP";"27,6"
"PW";"24,6"
"AS";"133,1"
"CK";"87,9"
"PF";"29,2"
"NU";"20,1"
"WS";"49,7"
"TK";"167,5"
"TO";"115,1"
"TV";"240,5"
"WF";"63,7"
"BI";"682,2"
"KM";"613,1"
"DJ";"50,8"
"ER";"72,1"
"ET";"150,4"
"KE";"127,7"
"MG";"67,1"
"MW";"311,7"
"MU";"632,7"
"YT";"997,5"
"MZ";"59,8"
"RE";"390,6"
"RW";"698,7"
"SC";"213,5"
"SO";"38,3"
"SS";"30,8"
"UG";"357,4"
"TZ";"105,4"
"ZM";"37,3"
"ZW";"59,8"
"AO";"40,3"
"CM";"76,3"
"CF";"10,7"
"TD";"18,9"
"CG";"23,7"
"CD";"59,3"
"GQ";"73,4"
"GA";"10,8"
"ST";"302,4"
"DZ";"21,3"
"EG";"127,1"
"LY";"4,3"
"MA";"94,4"
"SD";"33,9"
"TN";"84,3"
"EH";"3,0"
"BW";"5,2"
"LS";"89,7"
"NA";"4,2"
"ZA";"54,8"
"SZ";"101,9"
"BJ";"152,3"
"BF";"110,7"
"CV";"163,7"
"CI";"115,0"
"GM";"326,7"
"GH";"175,9"
"GN";"78,7"
"GW";"96,1"
"LR";"73,8"
"ML";"24,7"
"MR";"6,4"
"NE";"31,9"
"NG";"318,9"
"SH";"11,1"
"SN";"126,2"
"SL";"144,1"
"TG";"210,1"
"CN";"152,9"
"HK";"7.719,1"
"MO";"25.978,5"
"TW";"681,4"
"KP";"223,7"
"JP";"326,8"
"MN";"2,4"
"KR";"543,3"
"KZ";"7,7"
"KG";"37,8"
"TJ";"84,7"
"TM";"14,9"
"UZ";"88,9"
"AF";"76,7"
"BD";"1.463,5"
"BT";"24,6"
"IN";"523,0"
"IR";"55,4"
"MV";"1.754,9"
"NP";"237,6"
"PK";"334,4"
"LK";"342,8"
"BN";"95,6"
"KH";"110,7"
"ID";"167,3"
"LA";"36,2"
"MY";"115,9"
"MM";"92,1"
"PH";"440,2"
"SG";"9.223,7"
"TH";"135,7"
"TL";"124,0"
"VN";"349,9"
"AM";"101,0"
"AZ";"131,0"
"BH";"2.766,9"
"CY";"141,5"
"GE";"53,0"
"IQ";"134,7"
"IL";"485,1"
"JO";"131,6"
"KW";"284,3"
"LB";"521,1"
"OM";"19,7"
"QA";"290,4"
"SA";"19,1"
"PS";"1.216,1"
"SY";"155,1"
"TR";"117,5"
"AE";"137,9"
"YE";"74,5"
"BY";"44,5"
"BG";"57,2"
"CZ";"135,0"
"HU";"100,0"
"PL";"117,2"
"MD";"114,1"
"RO";"78,5"
"RU";"8,5"
"SK";"110,6"
"UA";"69,3"
"DK";"143,8"
"EE";"29,0"
"FO";"37,9"
"FI";"19,0"
"IS";"3,7"
"IE";"77,6"
"IM";"162,1"
"LV";"27,2"
"LT";"42,4"
"NO";"16,8"
"SE";"26,6"
"GB";"296,1"
"AL";"106,0"
"AD";"166,8"
"BA";"65,7"
"HR";"68,1"
"GI";"3.616,6"
"GR";"82,7"
"VA";"1.815,9"
"IT";"196,0"
"MT";"1.367,5"
"ME";"46,1"
"PT";"106,3"
"SM";"581,2"
"RS";"93,6"
