;populacao_6
"BI";"298,9"
"KM";"336,6"
"DJ";"34,4"
"ER";"40,3"
"ET";"78,9"
"KE";"65,1"
"MG";"32,5"
"MW";"142,4"
"MU";"605,0"
"YT";"490,8"
"MZ";"27,4"
"RE";"320,2"
"RW";"373,2"
"SC";"194,9"
"SO";"17,1"
"SS";"13,9"
"UG";"147,9"
"TZ";"45,9"
"ZM";"16,7"
"ZW";"33,9"
"AO";"16,3"
"CM";"37,9"
"CF";"6,7"
"TD";"8,3"
"CG";"11,3"
"CD";"24,9"
"GQ";"28,2"
"GA";"5,6"
"ST";"166,0"
"DZ";"14,2"
"EG";"78,5"
"LY";"3,3"
"MA";"69,2"
"SD";"17,9"
"TN";"65,6"
"EH";"1,7"
"BW";"3,3"
"LS";"64,8"
"NA";"2,5"
"ZA";"40,7"
"SZ";"65,2"
"BJ";"72,9"
"BF";"50,6"
"CV";"119,3"
"CI";"58,8"
"GM";"147,3"
"GH";"97,2"
"GN";"40,2"
"GW";"50,2"
"LR";"35,1"
"ML";"10,8"
"MR";"3,1"
"NE";"11,2"
"NG";"156,6"
"SH";"10,8"
"SN";"60,0"
"SL";"81,0"
"TG";"107,3"
"CN";"141,6"
"HK";"6.533,7"
"MO";"16.499,0"
"TW";"641,8"
"KP";"199,8"
"JP";"352,3"
"MN";"1,7"
"KR";"502,9"
"KZ";"5,8"
"KG";"26,7"
"TJ";"50,0"
"TM";"10,2"
"UZ";"63,2"
"AF";"39,7"
"BD";"1.116,8"
"BT";"17,6"
"IN";"390,8"
"IR";"43,7"
"MV";"1.091,2"
"NP";"181,0"
"PK";"203,8"
"LK";"313,7"
"BN";"70,3"
"KH";"76,3"
"ID";"126,9"
"LA";"25,3"
"MY";"79,6"
"MM";"74,8"
"PH";"294,5"
"SG";"6.588,4"
"TH";"128,8"
"TL";"70,5"
"VN";"274,4"
"AM";"103,9"
"AZ";"104,4"
"BH";"1.261,1"
"CY";"113,2"
"GE";"63,9"
"IQ";"63,8"
"IL";"312,2"
"JO";"66,8"
"KW";"133,4"
"LB";"396,6"
"OM";"8,4"
"QA";"87,0"
"SA";"11,4"
"PS";"607,9"
"SY";"103,0"
"TR";"89,4"
"AE";"62,7"
"YE";"40,1"
"BY";"47,2"
"BG";"70,2"
"CZ";"133,3"
"HU";"111,1"
"PL";"125,2"
"MD";"126,2"
"RO";"92,3"
"RU";"8,8"
"SK";"112,3"
"UA";"80,5"
"DK";"128,3"
"EE";"31,8"
"FO";"34,7"
"FI";"17,4"
"IS";"3,0"
"IE";"62,5"
"IM";"134,9"
"LV";"35,8"
"LT";"52,7"
"NO";"12,8"
"SE";"22,2"
"GB";"251,3"
"AL";"111,5"
"AD";"172,3"
"BA";"74,1"
"HR";"78,1"
"GI";"3.229,6"
"GR";"88,0"
"VA";"1.818,2"
"IT";"200,9"
"MT";"1.276,8"
"ME";"45,9"
"PT";"115,7"
"SM";"493,6"
"RS";"104,9"
"SI";"99,5"
"ES";"89,7"
"MK";"81,8"
"AT";"100,5"
"BE";"350,7"
"FR";"112,5"
"DE";"233,9"
"LI";"219,3"
"LU";"179,8"
"MC";"23.092,6"
"NL";"487,6"
"CH";"189,3"
"AI";"143,4"
"AG";"205,2"
"AW";"560,2"
"BS";"33,6"
"BB";"639,6"
"VG";"159,4"
"KY";"208,5"
"CU";"106,1"
"CW";"297,1"
"DM";"94,4"
"DO";"193,9"
"GD";"303,7"
"GP";"261,7"
"HT";"341,4"
"JM";"254,9"
"MQ";"375,1"
"MS";"48,5"
"PR";"423,4"
"KN";"189,3"
"LC";"271,2"
"VC";"279,3"
"SX";"956,4"
"TT";"254,0"
"TC";"29,1"
"VI";"307,1"
"BZ";"12,8"
"CR";"84,4"
"SV";"292,3"
"GT";"125,0"
"HN";"67,4"
"MX";"56,6"
"NI";"45,3"
"PA";"45,6"
"AR";"14,5"
"BO";"8,6"
"BR";"22,6"
"CL";"22,0"
"CO";"39,5"
"EC";"56,2"
"FK";"0,2"
"GF";"2,6"
"GY";"3,8"
"PY";"14,8"
