;populacao_7
"AF";"309"
"AL";"2627"
"DZ";"18848"
"AO";"602"
"AG";"051"
"AR";"46625"
"AM";"3219"
"AW";"063"
"AU";"39506"
"AT";"9908"
"AZ";"1590"
"BS";"414"
"BH";"280"
"BD";"241458"
"BB";"179"
"BY";"5618"
"BE";"13420"
"BZ";"018"
"BJ";"179"
"BT";"875"
"BO";"6006"
"BA";"3837"
"BW";"108"
"BR";"401740"
"BN";"174"
"BG";"1771"
"BF";"024"
"BI";"175"
"CV";"060"
"KH";"1541"
"CM";"576"
"CA";"71967"
"CF";"083"
"TD";"124"
"CL";"51591"
"CN";"994754"
"HK";"48135"
"MO";"2835"
"TW";"70805"
"CO";"42604"
"KM";"007"
"CG";"303"
"CR";"9586"
"CI";"085"
"HR";"5542"
"CU";"31665"
"CW";"420"
"CY";"1476"
"CZ";"8443"
"KP";"7628"
"CD";"1843"
"DK";"7501"
"DJ";"023"
"DO";"20115"
"EC";"14100"
"EG";"8735"
"SV";"4306"
"GQ";"029"
"ER";"458"
"EE";"1779"
"ET";"6036"
"FJ";"148"
"FI";"8115"
"FR";"152498"
"GF";"384"
"PF";"236"
"GA";"142"
"GM";"004"
"GE";"1007"
"DE";"92706"
"GH";"213"
"GR";"20653"
"GD";"025"
"GP";"2355"
"GU";"238"
"GT";"5634"
"GN";"068"
"GW";"005"
"GY";"014"
"HT";"1187"
"HN";"4340"
"HU";"6722"
"IS";"467"
"IN";"275202"
"ID";"9456"
"IR";"21376"
"IQ";"1168"
"IE";"4380"
"IL";"14107"
"IT";"127803"
"JM";"2369"
"JP";"471277"
"JO";"765"
"KZ";"2633"
"KE";"3192"
"KI";"002"
"KW";"089"
"KG";"364"
"LA";"199"
"LV";"1134"
"LB";"5745"
"LS";"041"
"LR";"033"
"LY";"429"
"LT";"1969"
"LU";"392"
"MG";"1281"
"MW";"242"
"MY";"8265"
"MV";"348"
"ML";"041"
"MT";"788"
"MQ";"1905"
"MR";"017"
"MU";"1339"
"YT";"283"
"MX";"151481"
"FM";"365"
"FM";"002"
"MN";"417"
"ME";"393"
"MA";"5802"
"MZ";"823"
"MM";"1229"
"NA";"105"
"NP";"2641"
"NL";"21436"
"NC";"220"
"NZ";"4527"
"NI";"9794"
"NE";"085"
"NG";"311"
"NO";"5334"
"OM";"2980"
"PK";"3642"
"PA";"7472"
"PG";"572"
"PY";"2415"
"PE";"32503"
"PH";"5882"
"PL";"50302"
"PT";"15300"
"PR";"10226"
"QA";"837"
"KR";"175343"
"MD";"924"
"RE";"2793"
"RO";"12586"
"RU";"62205"
"RW";"794"
"LC";"310"
"VC";"051"
"WS";"169"
"ST";"005"
"SA";"4719"
"SN";"193"
"RS";"3781"
"SC";"061"
"SL";"007"
"SG";"25342"
"SK";"3919"
"SI";"2819"
"SB";"036"
"SO";"136"
"ZA";"12342"
"SS";"156"
"ES";"79086"
"LK";"18255"
"PS";"375"
"SD";"1057"
"SR";"149"
"SZ";"025"
"SE";"10373"
"CH";"10111"
"SY";"4625"
"TJ";"2565"
"MK";"430"
"TH";"116110"
"TL";"051"
"TG";"007"
"TO";"042"
"TT";"479"
"TN";"4882"
"TR";"40076"
"TM";"391"
"UG";"847"
"UA";"16935"
"AE";"1687"
"GB";"98208"
"TZ";"3009"
"US";"396206"
"VI";"227"
"UY";"5721"
"UZ";"8276"
"VU";"026"
"VE";"41324"
"VN";"211417"
"EH";"030"
"YE";"308"
"ZM";"520"
"ZW";"561"
