;populacao_7
"AF";"840"
"AL";"4675"
"DZ";"51682"
"AO";"1472"
"AG";"150"
"AR";"79503"
"AM";"3984"
"AW";"111"
"AU";"64697"
"AT";"17237"
"AZ";"3122"
"BS";"778"
"BH";"994"
"BD";"691490"
"BB";"323"
"BY";"7927"
"BE";"20256"
"BZ";"064"
"BJ";"348"
"BT";"2061"
"BO";"10699"
"BA";"6077"
"BW";"319"
"BR";"744485"
"BN";"576"
"BG";"2993"
"BF";"089"
"BI";"317"
"CV";"177"
"KH";"4743"
"CM";"1920"
"CA";"93058"
"CF";"206"
"TD";"230"
"CL";"89034"
"CN";"2490672"
"HK";"80142"
"MO";"6115"
"TW";"112262"
"CO";"81888"
"KM";"014"
"CG";"1095"
"CR";"17903"
"CI";"176"
"HR";"7977"
"CU";"69522"
"CW";"606"
"CY";"3038"
"CZ";"16160"
"KP";"21050"
"CD";"5604"
"DK";"12455"
"DJ";"047"
"DO";"33577"
"EC";"31317"
"EG";"22886"
"SV";"8650"
"GQ";"102"
"ER";"1159"
"EE";"2647"
"ET";"17309"
"FJ";"269"
"FI";"10606"
"FR";"229556"
"GF";"1054"
"PF";"569"
"GA";"514"
"GM";"011"
"GE";"1745"
"DE";"142698"
"GH";"585"
"GR";"36410"
"GD";"043"
"GP";"3833"
"GU";"501"
"GT";"13845"
"GN";"258"
"GW";"014"
"GY";"027"
"HT";"1901"
"HN";"9668"
"HU";"10135"
"IS";"684"
"IN";"508423"
"ID";"28248"
"IR";"65304"
"IQ";"4064"
"IE";"8472"
"IL";"25702"
"IT";"228357"
"JM";"4102"
"JP";"762215"
"JO";"2977"
"KZ";"5614"
"KE";"11220"
"KI";"007"
"KW";"579"
"KG";"942"
"LA";"711"
"LV";"1657"
"LB";"12755"
"LS";"081"
"LR";"155"
"LY";"1867"
"LT";"2841"
"LU";"693"
"MG";"3564"
"MW";"837"
"MY";"22129"
"MV";"1040"
"ML";"125"
"MT";"1151"
"MQ";"3130"
"MR";"042"
"MU";"1944"
"YT";"800"
"MX";"350591"
"FM";"836"
"FM";"002"
"MN";"1189"
"ME";"735"
"MA";"24194"
"MZ";"2608"
"MM";"2466"
"NA";"315"
"NP";"8643"
"NL";"33306"
"NC";"589"
"NZ";"6901"
"NI";"19235"
"NE";"225"
"NG";"951"
"NO";"9294"
"OM";"9308"
"PK";"7095"
"PA";"15153"
"PG";"946"
"PY";"3722"
"PE";"70431"
"PH";"14569"
"PL";"64562"
"PT";"25981"
"PR";"15447"
"QA";"3934"
"KR";"346946"
"MD";"1298"
"RE";"5189"
"RO";"20950"
"RU";"75165"
"RW";"2263"
"LC";"608"
"VC";"080"
"WS";"385"
"ST";"012"
"SA";"20368"
"SN";"848"
"RS";"6170"
"SC";"124"
"SL";"018"
"SG";"47296"
"SK";"6490"
"SI";"4185"
"SB";"145"
"SO";"230"
"ZA";"25668"
"SS";"289"
"ES";"140564"
"LK";"32960"
"PS";"1424"
"SD";"1806"
"SR";"312"
"SZ";"067"
"SE";"17457"
"CH";"17930"
"SY";"13297"
"TJ";"5391"
"MK";"974"
"TH";"211994"
"TL";"180"
"TG";"021"
"TO";"085"
"TT";"661"
"TN";"11920"
"TR";"106261"
"TM";"693"
"UG";"2955"
"UA";"24280"
"AE";"10702"
"GB";"160110"
"TZ";"10120"
"US";"487445"
"VI";"324"
"UY";"8444"
"UZ";"15403"
"VU";"091"
"VE";"77246"
"VN";"402110"
"EH";"123"
"YE";"616"
"ZM";"2043"
"ZW";"1761"
