;populacao_7
"AF";"009"
"AL";"023"
"DZ";"158"
"AO";"014"
"AG";"002"
"AR";"3439"
"AM";"275"
"AW";"001"
"AU";"1788"
"AT";"634"
"AZ";"138"
"BS";"007"
"BH";"004"
"BD";"1215"
"BB";"009"
"BY";"472"
"BE";"1087"
"BZ";"003"
"BJ";"027"
"BT";"010"
"BO";"032"
"BA";"138"
"BW";"004"
"BR";"1263"
"BN";"002"
"BG";"154"
"BF";"003"
"BI";"014"
"CV";"001"
"KH";"017"
"CM";"041"
"CA";"3910"
"CF";"011"
"TD";"014"
"CL";"1627"
"CN";"16924"
"HK";"794"
"MO";"013"
"TW";"684"
"CO";"1565"
"KM";"001"
"CG";"012"
"CR";"175"
"CI";"015"
"HR";"208"
"CU";"2067"
"CW";"018"
"CY";"030"
"CZ";"274"
"KP";"090"
"CD";"077"
"DK";"698"
"DJ";"001"
"DO";"1280"
"EC";"1058"
"EG";"553"
"SV";"052"
"GQ";"001"
"ER";"009"
"EE";"074"
"ET";"117"
"FJ";"002"
"FI";"334"
"FR";"10328"
"GF";"001"
"PF";"004"
"GA";"011"
"GM";"000"
"GE";"258"
"DE";"7844"
"GH";"004"
"GR";"1133"
"GD";"001"
"GP";"093"
"GU";"001"
"GT";"070"
"GN";"001"
"GW";"000"
"GY";"003"
"HT";"086"
"HN";"197"
"HU";"388"
"IS";"032"
"IN";"11952"
"ID";"329"
"IR";"378"
"IQ";"099"
"IE";"206"
"IL";"419"
"IT";"7525"
"JM";"270"
"JP";"19892"
"JO";"019"
"KZ";"529"
"KE";"112"
"KI";"000"
"KW";"002"
"KG";"095"
"LA";"010"
"LV";"153"
"LB";"033"
"LS";"005"
"LR";"000"
"LY";"009"
"LT";"218"
"LU";"056"
"MG";"056"
"MW";"004"
"MY";"035"
"MV";"000"
"ML";"002"
"MT";"000"
"MQ";"064"
"MR";"001"
"MU";"028"
"YT";"006"
"MX";"7232"
"FM";"002"
"FM";"000"
"MN";"003"
"ME";"029"
"MA";"067"
"MZ";"024"
"MM";"147"
"NA";"005"
"NP";"041"
"NL";"1374"
"NC";"001"
"NZ";"335"
"NI";"128"
"NE";"001"
"NG";"011"
"NO";"478"
"OM";"027"
"PK";"638"
"PA";"202"
"PG";"071"
"PY";"113"
"PE";"813"
"PH";"224"
"PL";"1439"
"PT";"776"
"PR";"737"
"QA";"045"
"KR";"1004"
"MD";"090"
"RE";"074"
"RO";"540"
"RU";"4672"
"RW";"005"
"LC";"012"
"VC";"007"
"WS";"002"
"ST";"001"
"SA";"064"
"SN";"003"
"RS";"191"
"SC";"005"
"SL";"000"
"SG";"224"
"SK";"135"
"SI";"080"
"SB";"000"
"SO";"018"
"ZA";"419"
"SS";"007"
"ES";"4672"
"LK";"869"
"PS";"004"
"SD";"088"
"SR";"018"
"SZ";"001"
"SE";"1182"
"CH";"850"
"SY";"050"
"TJ";"297"
"MK";"020"
"TH";"2543"
"TL";"001"
"TG";"001"
"TO";"002"
"TT";"052"
"TN";"075"
"TR";"380"
"TM";"055"
"UG";"042"
"UA";"1433"
"AE";"003"
"GB";"8553"
"TZ";"067"
"US";"45799"
"VI";"002"
"UY";"675"
"UZ";"1671"
"VU";"000"
"VE";"2329"
"VN";"11468"
"EH";"000"
"YE";"026"
"ZM";"022"
"ZW";"059"
