;indicadoressociais_13
"DZ";"3281"
"EG";"3536"
"LY";"3333"
"MA";"3461"
"SD";"2336"
"TN";"3348"
"BI";"99999999999998"
"KM";"2357"
"DJ";"2585"
"ER";"99999999999998"
"ET";"2278"
"KE";"2211"
"MG";"1943"
"MW";"2283"
"MU";"3053"
"MZ";"2239"
"RW";"2250"
"SC";"2362"
"SO";"1888"
"SS";"99999999999998"
"UG";"2073"
"TZ";"2221"
"ZM";"2014"
"ZW";"1920"
"AO";"2252"
"CM";"2772"
"CF";"1722"
"TD";"2125"
"CG";"2048"
"CD";"99999999999998"
"GQ";"99999999999998"
"GA";"2830"
"ST";"2543"
"BW";"2296"
"LS";"2576"
"NA";"2255"
"ZA";"2957"
"BJ";"2688"
"BF";"2688"
"CV";"2675"
"CI";"2593"
"GM";"2640"
"GH";"3018"
"GN";"2554"
"GW";"2247"
"LR";"2204"
"ML";"2923"
"MR";"2837"
"NE";"2577"
"NG";"2571"
"SN";"2469"
"SL";"2341"
"TG";"2504"
"KZ";"3227"
"KG";"2811"
"TJ";"2200"
"TM";"2817"
"UZ";"2734"
"CN";"3203"
"TW";"2997"
"HK";"3290"
"MO";"2915"
"KP";"2085"
"JP";"2718"
"MN";"2464"
"KR";"3323"
"BN";"2979"
"KH";"2447"
"ID";"2819"
"LA";"2467"
"MY";"2959"
"MM";"2701"
"PH";"2592"
"SG";"99999999999998"
"TH";"2746"
"TL";"2131"
"VN";"2800"
"AF";"2028"
"BD";"2468"
"BT";"99999999999998"
"IN";"2475"
"IR";"3108"
"MV";"2743"
"NP";"2655"
"PK";"2429"
"LK";"2579"
"AM";"2930"
"AZ";"3143"
"BH";"99999999999998"
"CY";"2749"
"GE";"2856"
"IQ";"2468"
"IL";"3618"
"JO";"2599"
"KW";"3469"
"LB";"2761"
"OM";"3125"
"QA";"99999999999998"
"SA";"3255"
"PS";"99999999999998"
"SY";"3078"
"TR";"3719"
"AE";"3375"
"YE";"2092"
"AG";"2339"
"BS";"2679"
"BB";"2981"
"CU";"3533"
"DM";"2970"
"DO";"2669"
"GD";"2438"
"HT";"2165"
"JM";"2783"
"PR";"99999999999998"
"KN";"2480"
"LC";"2595"
"VC";"2966"
"TT";"3100"
"BZ";"2749"
"CR";"2882"
"SV";"2625"
"GT";"2465"
"HN";"2630"
"MX";"3119"
"NI";"2680"
"PA";"2767"
"AR";"3234"
"BO";"2337"
"BR";"3195"
"CL";"3005"
"CO";"2912"
"EC";"2606"
"GY";"2803"
"PY";"2617"
"PE";"2669"
"SR";"2782"
"UY";"3187"
"VE";"2508"
"AU";"3292"
"NZ";"3071"
"FJ";"2927"
"NC";"2744"
"PG";"2214"
"SB";"2428"
"VU";"2820"
"FM";"99999999999998"
"KI";"3035"
"MH";"99999999999998"
"NR";"99999999999998"
"PW";"99999999999998"
"AS";"99999999999998"
"CK";"99999999999998"
"PF";"2920"
"NU";"99999999999998"
"WS";"2949"
"TK";"99999999999998"
"TO";"99999999999998"
"TV";"99999999999998"
"BM";"2671"
"CA";"3481"
"GL";"99999999999998"
"US";"3724"
"BY";"3219"
"BG";"2910"
"CZ";"3256"
"HU";"3037"
"PL";"3451"
"MD";"2656"
"RO";"3358"
"RU";"3383"
"SK";"3009"
"UA";"3002"
"DK";"3367"
"EE";"3253"
"FI";"3368"
"IS";"3424"
"IE";"3600"
"LV";"3174"
"LT";"3417"
"NO";"3471"
"SE";"3179"
"GB";"3424"
"AL";"3218"
"AD";"99999999999998"
"BA";"3199"
"HR";"3059"
"GR";"3400"
"IT";"3579"
"MT";"3378"
"ME";"3491"
"PT";"3477"
"RS";"2728"
"SI";"3168"
"ES";"3174"
"MK";"2953"
"AT";"3768"
"BE";"3733"
"FR";"3482"
"DE";"3499"
"LU";"3539"
"NL";"3228"
"CH";"3381"
