;indicadoressociais_13
"DZ";"2972"
"EG";"3352"
"LY";"3201"
"MA";"3224"
"SD";"99999999999998"
"TN";"3236"
"BI";"99999999999998"
"KM";"2388"
"DJ";"2166"
"ER";"99999999999998"
"ET";"1916"
"KE";"2064"
"MG";"2006"
"MW";"2175"
"MU";"2997"
"MZ";"2062"
"RW";"2004"
"SC";"2256"
"SO";"1739"
"SS";"99999999999998"
"UG";"2353"
"TZ";"2073"
"ZM";"1879"
"ZW";"2012"
"AO";"1720"
"CM";"2264"
"CF";"1994"
"TD";"2028"
"CG";"2084"
"CD";"99999999999998"
"GQ";"99999999999998"
"GA";"2684"
"ST";"2522"
"BW";"2168"
"LS";"2542"
"NA";"2253"
"ZA";"2940"
"BJ";"2419"
"BF";"2486"
"CV";"2485"
"CI";"2608"
"GM";"2454"
"GH";"2701"
"GN";"2423"
"GW";"2253"
"LR";"2102"
"ML";"2549"
"MR";"2646"
"NE";"2433"
"NG";"2657"
"SN";"2236"
"SL";"2047"
"TG";"2228"
"KZ";"2995"
"KG";"2706"
"TJ";"1998"
"TM";"2796"
"UZ";"2403"
"CN";"2856"
"TW";"2987"
"HK";"3204"
"MO";"2749"
"KP";"2192"
"JP";"2838"
"MN";"2235"
"KR";"3086"
"BN";"2983"
"KH";"2288"
"ID";"2469"
"LA";"2220"
"MY";"2805"
"MM";"2096"
"PH";"2442"
"SG";"99999999999998"
"TH";"2671"
"TL";"2043"
"VN";"2454"
"AF";"1936"
"BD";"2368"
"BT";"99999999999998"
"IN";"2238"
"IR";"3066"
"MV";"2433"
"NP";"2373"
"PK";"2337"
"LK";"2343"
"AM";"2551"
"AZ";"2678"
"BH";"99999999999998"
"CY";"2692"
"GE";"2916"
"IQ";"2324"
"IL";"3610"
"JO";"2858"
"KW";"3529"
"LB";"3158"
"OM";"2672"
"QA";"99999999999998"
"SA";"2984"
"PS";"99999999999998"
"SY";"3057"
"TR";"3603"
"AE";"3271"
"YE";"2078"
"AG";"2171"
"BS";"2665"
"BB";"2832"
"CU";"3282"
"DM";"2962"
"DO";"2230"
"GD";"2354"
"HT";"1882"
"JM";"2799"
"PR";"99999999999998"
"KN";"2445"
"LC";"2647"
"VC";"2726"
"TT";"2760"
"BZ";"2800"
"CR";"2775"
"SV";"2578"
"GT";"2351"
"HN";"2484"
"MX";"3093"
"NI";"2360"
"PA";"2316"
"AR";"3048"
"BO";"2091"
"BR";"3076"
"CL";"2906"
"CO";"2769"
"EC";"2311"
"GY";"2695"
"PY";"2662"
"PE";"2328"
"SR";"2577"
"UY";"2825"
"VE";"2466"
"AU";"3085"
"NZ";"3154"
"FJ";"2911"
"NC";"2755"
"PG";"2272"
"SB";"2413"
"VU";"2760"
"FM";"99999999999998"
"KI";"2883"
"MH";"99999999999998"
"NR";"99999999999998"
"PW";"99999999999998"
"AS";"99999999999998"
"CK";"99999999999998"
"PF";"2897"
"NU";"99999999999998"
"WS";"2869"
"TK";"99999999999998"
"TO";"99999999999998"
"TV";"99999999999998"
"BM";"2489"
"CA";"3506"
"GL";"99999999999998"
"US";"3805"
"BY";"2903"
"BG";"2748"
"CZ";"3320"
"HU";"3174"
"PL";"3390"
"MD";"2587"
"RO";"3372"
"RU";"3127"
"SK";"2816"
"UA";"3152"
"DK";"3380"
"EE";"3107"
"FI";"3181"
"IS";"3283"
"IE";"3549"
"LV";"3088"
"LT";"3370"
"NO";"3478"
"SE";"3131"
"GB";"3428"
"AL";"2812"
"AD";"99999999999998"
"BA";"2988"
"HR";"2930"
"GR";"3654"
"IT";"3605"
"MT";"3370"
"ME";"99999999999998"
"PT";"3530"
"RS";"99999999999998"
"SI";"3114"
"ES";"3254"
"MK";"2798"
"AT";"3618"
"BE";"3718"
"FR";"3560"
"DE";"3417"
"LU";"3493"
"NL";"3190"
"CH";"3410"
