;populacao_7
"AF";"4912434"
"AL";"106920"
"DZ";"3636599"
"AO";"11232704"
"AG";"7067"
"AR";"3336079"
"AM";"111238"
"AW";"5529"
"AU";"2072382"
"AT";"412908"
"AZ";"569585"
"BS";"25178"
"BH";"101224"
"BD";"10193815"
"BB";"15415"
"BY";"449534"
"BE";"682426"
"BZ";"40934"
"BJ";"3019718"
"BT";"50070"
"BO";"1123894"
"BA";"126813"
"BW";"231303"
"BR";"10451884"
"BN";"26847"
"BG";"234358"
"BF";"5563786"
"BI";"3572455"
"CV";"42599"
"KH";"1450540"
"CM";"5980756"
"CA";"2456516"
"CF";"971142"
"TD";"4336448"
"CL";"995348"
"CN";"57528644"
"HK";"406091"
"MO";"48627"
"TW";"907906"
"CO";"2597608"
"KM";"152515"
"CG";"1490717"
"CR";"266862"
"CI";"6987487"
"HR";"137407"
"CU";"454529"
"CW";"10060"
"CY";"61291"
"CZ";"474629"
"KP";"1424157"
"CD";"25742900"
"DK";"353140"
"DJ";"84627"
"DO";"759725"
"EC";"1398358"
"EG";"12594307"
"SV";"352559"
"GQ";"300794"
"ER";"972283"
"EE";"51705"
"ET";"16291574"
"FJ";"61070"
"FI";"314857"
"FR";"3862755"
"GF";"48226"
"PF";"16507"
"GA";"323643"
"GM";"518029"
"GE";"166032"
"DE";"3536140"
"GH";"5277444"
"GR";"358483"
"GD";"5084"
"GP";"19355"
"GU";"10552"
"GT";"1930462"
"GN";"3190170"
"GW";"405358"
"GY";"48523"
"HT";"942847"
"HN";"789497"
"HU";"353565"
"IS";"19932"
"IN";"95895811"
"ID";"19739237"
"IR";"3925509"
"IQ";"9955144"
"IE";"321258"
"IL";"955613"
"IT";"2312255"
"JM";"114951"
"JP";"4285967"
"JO";"1068940"
"KZ";"1598166"
"KE";"9380627"
"KI";"17177"
"KW";"320056"
"KG";"595401"
"LA";"536410"
"LV";"68707"
"LB";"254209"
"LS";"272371"
"LR";"1165422"
"LY";"451594"
"LT";"119899"
"LU";"47971"
"MG";"6349373"
"MW";"4927475"
"MY";"2373112"
"MV";"25089"
"ML";"5856137"
"MT";"18725"
"MQ";"15798"
"MR";"1049448"
"MU";"52937"
"YT";"44170"
"MX";"8476428"
"FM";"45674"
"FM";"9368"
"MN";"294066"
"ME";"25628"
"MA";"2590076"
"MZ";"8899855"
"MM";"3660471"
"NA";"384837"
"NP";"1824411"
"NL";"869205"
"NC";"22769"
"NZ";"317374"
"NI";"403272"
"NE";"12514498"
"NG";"54172124"
"NO";"393273"
"OM";"322462"
"PK";"23988922"
"PA";"366832"
"PG";"1312859"
"PY";"559505"
"PE";"2360470"
"PH";"11609465"
"PL";"1161300"
"PT";"313759"
"PR";"120980"
"QA";"152888"
"KR";"1974059"
"MD";"119272"
"RE";"52477"
"RO";"702402"
"RU";"7383369"
"RW";"1869722"
"LC";"7190"
"VC";"5082"
"WS";"19943"
"ST";"42702"
"SA";"2464826"
"SN";"4170861"
"RS";"334401"
"SC";"5017"
"SL";"1241247"
"SG";"236224"
"SK";"218703"
"SI";"87730"
"SB";"96799"
"SO";"5334399"
"ZA";"4889972"
"SS";"2946782"
"ES";"1741055"
"LK";"969926"
"PS";"964083"
"SD";"9217621"
"SR";"37860"
"SZ";"169101"
"SE";"684159"
"CH";"493376"
"SY";"2256167"
"TJ";"1235203"
"MK";"86963"
"TH";"2552966"
"TL";"274894"
"TG";"1774678"
"TO";"11716"
"TT";"60828"
"TN";"777779"
"TR";"4869835"
"TM";"552112"
"UG";"14328057"
"UA";"1698453"
"AE";"551745"
"GB";"4126742"
"TZ";"19221489"
"US";"23477847"
"VI";"3828"
"UY";"187879"
"UZ";"2344498"
"VU";"42674"
"VE";"2445895"
"VN";"6281282"
"EH";"67867"
"YE";"3763678"
"ZM";"5892334"
"ZW";"2720750"
