;populacao_7
"AF";"034"
"AL";"085"
"DZ";"833"
"AO";"044"
"AG";"006"
"AR";"7349"
"AM";"417"
"AW";"004"
"AU";"4518"
"AT";"1205"
"AZ";"121"
"BS";"025"
"BH";"007"
"BD";"10267"
"BB";"016"
"BY";"413"
"BE";"1736"
"BZ";"002"
"BJ";"043"
"BT";"045"
"BO";"578"
"BA";"228"
"BW";"005"
"BR";"16987"
"BN";"003"
"BG";"217"
"BF";"001"
"BI";"025"
"CV";"004"
"KH";"037"
"CM";"075"
"CA";"8782"
"CF";"015"
"TD";"025"
"CL";"5099"
"CN";"68450"
"HK";"2926"
"MO";"064"
"TW";"3056"
"CO";"3320"
"KM";"001"
"CG";"022"
"CR";"540"
"CI";"011"
"HR";"494"
"CU";"4149"
"CW";"041"
"CY";"090"
"CZ";"482"
"KP";"214"
"CD";"159"
"DK";"1273"
"DJ";"004"
"DO";"3431"
"EC";"1228"
"EG";"893"
"SV";"281"
"GQ";"004"
"ER";"029"
"EE";"145"
"ET";"387"
"FJ";"009"
"FI";"930"
"FR";"17277"
"GF";"009"
"PF";"009"
"GA";"018"
"GM";"000"
"GE";"146"
"DE";"12986"
"GH";"018"
"GR";"2160"
"GD";"006"
"GP";"264"
"GU";"007"
"GT";"260"
"GN";"003"
"GW";"000"
"GY";"003"
"HT";"254"
"HN";"427"
"HU";"767"
"IS";"048"
"IN";"33776"
"ID";"749"
"IR";"605"
"IQ";"158"
"IE";"544"
"IL";"1049"
"IT";"16775"
"JM";"561"
"JP";"72126"
"JO";"029"
"KZ";"229"
"KE";"183"
"KI";"000"
"KW";"000"
"KG";"027"
"LA";"018"
"LV";"156"
"LB";"143"
"LS";"010"
"LR";"001"
"LY";"027"
"LT";"229"
"LU";"065"
"MG";"116"
"MW";"014"
"MY";"162"
"MV";"007"
"ML";"006"
"MT";"023"
"MQ";"200"
"MR";"002"
"MU";"096"
"YT";"016"
"MX";"13287"
"FM";"011"
"FM";"001"
"MN";"017"
"ME";"019"
"MA";"010"
"MZ";"068"
"MM";"239"
"NA";"007"
"NP";"086"
"NL";"2607"
"NC";"006"
"NZ";"653"
"NI";"690"
"NE";"003"
"NG";"023"
"NO";"1016"
"OM";"169"
"PK";"806"
"PA";"710"
"PG";"130"
"PY";"356"
"PE";"2689"
"PH";"462"
"PL";"3072"
"PT";"2009"
"PR";"1888"
"QA";"021"
"KR";"3451"
"MD";"078"
"RE";"184"
"RO";"1094"
"RU";"7040"
"RW";"034"
"LC";"069"
"VC";"013"
"WS";"008"
"ST";"001"
"SA";"251"
"SN";"007"
"RS";"256"
"SC";"008"
"SL";"000"
"SG";"751"
"SK";"226"
"SI";"188"
"SB";"001"
"SO";"036"
"ZA";"933"
"SS";"026"
"ES";"11589"
"LK";"1171"
"PS";"009"
"SD";"248"
"SR";"022"
"SZ";"004"
"SE";"2129"
"CH";"1656"
"SY";"137"
"TJ";"222"
"MK";"020"
"TH";"6722"
"TL";"001"
"TG";"000"
"TO";"005"
"TT";"099"
"TN";"218"
"TR";"865"
"TM";"069"
"UG";"093"
"UA";"2011"
"AE";"027"
"GB";"16265"
"TZ";"176"
"US";"72415"
"VI";"009"
"UY";"1389"
"UZ";"1517"
"VU";"001"
"VE";"4726"
"VN";"27598"
"EH";"001"
"YE";"063"
"ZM";"047"
"ZW";"100"
