;populacao_2
"AF";"14398314"
"AL";"1485117"
"DZ";"17905071"
"AS";"28483"
"AD";"44043"
"AO";"11029117"
"AI";"6725"
"AG";"44868"
"AR";"19955889"
"AM";"1352360"
"AW";"48339"
"AU";"10870863"
"AT";"4076316"
"AZ";"4417096"
"BS";"173428"
"BH";"737593"
"BD";"76175417"
"BB";"133640"
"BY";"4411475"
"BE";"5333013"
"BZ";"157161"
"BJ";"4440263"
"BM";"31048"
"BT";"378257"
"BO";"4891069"
"BA";"1840251"
"BW";"978746"
"BR";"96028651"
"VG";"13429"
"BN";"197884"
"BG";"3630105"
"BF";"7500235"
"BI";"4169102"
"CV";"246363"
"KH";"6859194"
"CM";"9714512"
"CA";"16763132"
"KY";"26585"
"CF";"2172663"
"TD";"5751108"
"CL";"8328267"
"CN";"695781609"
"HK";"3289440"
"MO";"251695"
"TW";"11608652"
"CO";"22400404"
"KM";"339284"
"CG";"2127244"
"CK";"9630"
"CR";"2248740"
"CI";"10181671"
"HR";"2090887"
"CU";"5672430"
"CW";"66271"
"CY";"549415"
"CZ";"5140871"
"KP";"11951759"
"CD";"31057569"
"DK";"2740994"
"DJ";"420420"
"DM";"35596"
"DO";"4877512"
"EC";"7351811"
"EG";"41624810"
"SV";"2910033"
"GQ";"491506"
"ER";"2156873"
"EE";"621616"
"ET";"42623935"
"FO";"25159"
"FK";"1412"
"FJ";"434945"
"FI";"2620567"
"FR";"30762786"
"GF";"113770"
"PF";"135929"
"GA";"807115"
"GM";"812137"
"GE";"2033981"
"DE";"39665095"
"GH";"11840831"
"GI";"16160"
"GR";"5644785"
"GL";"30101"
"GD";"52058"
"GP";"211008"
"GU";"80975"
"GT";"7029446"
"GN";"5280147"
"GW";"743233"
"GY";"373010"
"HT";"4870111"
"VA";"370"
"HN";"4002684"
"HU";"4724584"
"IS";"159193"
"IN";"629781808"
"ID";"120613142"
"IR";"37348103"
"IQ";"15109276"
"IE";"2277890"
"IM";"38882"
"IL";"3588352"
"IT";"28979953"
"JM";"1391270"
"JP";"62906332"
"JO";"3486209"
"KZ";"7818465"
"KE";"19999665"
"KI";"49509"
"KW";"1635914"
"KG";"2639978"
"LA";"3058325"
"LV";"982365"
"LB";"2136684"
"LS";"977810"
"LR";"1915656"
"LY";"3131931"
"LI";"17677"
"LT";"1460513"
"LU";"246073"
"MG";"10244893"
"MW";"7272530"
"MY";"14212426"
"MV";"192699"
"ML";"7293186"
"MT";"206001"
"MH";"26417"
"MQ";"183352"
"MR";"1759633"
"MU";"616624"
"YT";"99010"
"MX";"57479951"
"FM";"252984"
"MC";"17824"
"MN";"1324517"
"ME";"306710"
"MS";"2441"
"MA";"15765066"
"MZ";"11411780"
"MM";"24306435"
"NA";"1035031"
"NR";"4924"
"NP";"13084256"
"NL";"8254524"
"NC";"125360"
"NZ";"2121792"
"NI";"2792354"
"NE";"7899406"
"NG";"78067685"
"NU";"827"
"MP";"27115"
"NO";"2409100"
"OM";"1710583"
"PK";"85918752"
"PW";"11011"
"PA";"1798777"
"PG";"3532944"
"PY";"3107809"
"PE";"14490181"
"PH";"46524725"
"PL";"18533918"
"PT";"5116616"
"PR";"1790375"
"QA";"1195377"
"KR";"24747783"
"MD";"1968133"
"RE";"399635"
"RO";"10017093"
"RU";"66376853"
"RW";"4883524"
"SH";"2134"
"KN";"25166"
"LC";"83897"
"PM";"3110"
"VC";"55173"
"WS";"95385"
"SM";"15171"
"ST";"84979"
"SA";"14949498"
"SN";"6144791"
"RS";"4432824"
"SC";"46876"
"SL";"3115340"
"SG";"2451695"
"SX";"15601"
"SK";"2618871"
"SI";"1004495"
"SB";"262384"
"SO";"5848185"
"ZA";"25025616"
"SS";"4832247"
"ES";"22986325"
"LK";"9793130"
"PS";"2007314"
"SD";"16797395"
"SR";"261879"
"SZ";"572486"
"SE";"4634985"
"CH";"3804629"
"SY";"10527278"
"TJ";"3766713"
"MK";"1033624"
"TH";"32800413"
"TL";"554365"
"TG";"3150226"
"TK";"541"
"TO";"51870"
"TT";"654322"
"TN";"5221656"
"TR";"35082894"
"TM";"2463291"
"TC";"15221"
"TV";"5086"
"UG";"16264902"
"UA";"21242246"
"AE";"5689596"
"GB";"30793106"
"TZ";"22036515"
"US";"151147433"
"VI";"51048"
"UY";"1621599"
"UZ";"13999342"
"VU";"117264"
"VE";"14278102"
"VN";"43211927"
"WF";"6794"
"EH";"249733"
"YE";"11608709"
"ZM";"6667697"
"ZW";"6726569"
