;populacao_2
"AF";"28822546"
"AL";"1408300"
"DZ";"27292580"
"AS";"28382"
"AD";"38756"
"AO";"30713537"
"AI";"7866"
"AG";"58958"
"AR";"26125419"
"AM";"1320793"
"AW";"51755"
"AU";"15528978"
"AT";"4429448"
"AZ";"5481680"
"BS";"227708"
"BH";"1391674"
"BD";"98956957"
"BB";"135550"
"BY";"4092457"
"BE";"6151476"
"BZ";"269882"
"BJ";"10243225"
"BM";"27195"
"BT";"505330"
"BO";"7430735"
"BA";"1585601"
"BW";"1583576"
"BR";"113475800"
"VG";"18187"
"BN";"267376"
"BG";"2836476"
"BF";"18395603"
"BI";"10580651"
"CV";"350606"
"KH";"10226817"
"CM";"21373907"
"CA";"21593405"
"KY";"37977"
"CF";"3823682"
"TD";"14287623"
"CL";"10203716"
"CN";"724493849"
"HK";"3717951"
"MO";"396704"
"TW";"11629061"
"CO";"26720610"
"KM";"655441"
"CG";"4864145"
"CK";"9053"
"CR";"2841523"
"CI";"21783773"
"HR";"1769814"
"CU";"5598917"
"CW";"84208"
"CY";"677682"
"CZ";"5055189"
"KP";"13149638"
"CD";"82392739"
"DK";"3097049"
"DJ";"624672"
"DM";"38708"
"DO";"6398950"
"EC";"10866011"
"EG";"70774788"
"SV";"3266445"
"GQ";"1328528"
"ER";"4240918"
"EE";"569953"
"ET";"85466765"
"FO";"27677"
"FK";"1423"
"FJ";"497849"
"FI";"2900325"
"FR";"34403702"
"GF";"238885"
"PF";"161669"
"GA";"1595825"
"GM";"1947932"
"GE";"1692664"
"DE";"40138457"
"GH";"22880443"
"GI";"18290"
"GR";"5134309"
"GL";"27658"
"GD";"56201"
"GP";"202631"
"GU";"95943"
"GT";"12273159"
"GN";"11546557"
"GW";"1555295"
"GY";"423912"
"HT";"6682928"
"VA";"371"
"HN";"6250190"
"HU";"4171920"
"IS";"193244"
"IN";"831449799"
"ID";"156501839"
"IR";"46214509"
"IQ";"35267825"
"IE";"2783178"
"IM";"47393"
"IL";"5812356"
"IT";"27811372"
"JM";"1401820"
"JP";"55369584"
"JO";"6615053"
"KZ";"10566673"
"KE";"41865754"
"KI";"80051"
"KW";"3009813"
"KG";"3799821"
"LA";"4417142"
"LV";"749767"
"LB";"2716063"
"LS";"1463077"
"LR";"4268992"
"LY";"3928507"
"LI";"20964"
"LT";"1178365"
"LU";"377588"
"MG";"23059954"
"MW";"17648867"
"MY";"20386048"
"MV";"314120"
"ML";"18565159"
"MT";"217076"
"MH";"31544"
"MQ";"165709"
"MR";"3920901"
"MU";"613400"
"YT";"215503"
"MX";"79302703"
"FM";"318025"
"MC";"21455"
"MN";"1890460"
"ME";"300225"
"MS";"2657"
"MA";"21930504"
"MZ";"28169258"
"MM";"30073969"
"NA";"1923762"
"NR";"5629"
"NP";"17310221"
"NL";"8846761"
"NC";"178112"
"NZ";"2734392"
"NI";"3769041"
"NE";"26830146"
"NG";"176677770"
"NU";"866"
"MP";"26553"
"NO";"3313287"
"OM";"4079514"
"PK";"145264669"
"PW";"13985"
"PA";"2740883"
"PG";"6371801"
"PY";"4303886"
"PE";"19975019"
"PH";"70607234"
"PL";"16522125"
"PT";"4517136"
"PR";"1668002"
"QA";"2537571"
"KR";"25833159"
"MD";"1665510"
"RE";"485094"
"RO";"8374641"
"RU";"62655638"
"RW";"9663008"
"SH";"2081"
"KN";"30999"
"LC";"90412"
"PM";"3565"
"VC";"55475"
"WS";"120602"
"SM";"16973"
"ST";"166648"
"SA";"24043114"
"SN";"14358729"
"RS";"3825395"
"SC";"47331"
"SL";"5823633"
"SG";"3240071"
"SX";"24005"
"SK";"2502304"
"SI";"995007"
"SB";"472274"
"SO";"14738011"
"ZA";"34196582"
"SS";"11058599"
"ES";"22082814"
"LK";"10069596"
"PS";"4308598"
"SD";"34985870"
"SR";"318493"
"SZ";"931763"
"SE";"5668702"
"CH";"4793985"
"SY";"15806647"
"TJ";"6589499"
"MK";"996135"
"TH";"32702840"
"TL";"1080895"
"TG";"6656484"
"TK";"743"
"TO";"67476"
"TT";"641905"
"TN";"6693396"
"TR";"46097348"
"TM";"3664773"
"TC";"22577"
"TV";"6784"
"UG";"43811699"
"UA";"17742696"
"AE";"8206519"
"GB";"36702627"
"TZ";"57031638"
"US";"187868616"
"VI";"45547"
"UY";"1788340"
"UZ";"19720478"
"VU";"214327"
"VE";"19731333"
"VN";"55152752"
"WF";"5294"
"EH";"456309"
"YE";"22198870"
"ZM";"16880392"
"ZW";"13017248"
