;populacao_2
"AF";"35732849"
"AL";"1152018"
"DZ";"31270460"
"AS";"25601"
"AD";"33159"
"AO";"57105440"
"AI";"7112"
"AG";"62391"
"AR";"28851428"
"AM";"1129794"
"AW";"50693"
"AU";"18678157"
"AT";"4239557"
"AZ";"5251818"
"BS";"239663"
"BH";"1477877"
"BD";"99236640"
"BB";"129039"
"BY";"3855397"
"BE";"6341245"
"BZ";"325427"
"BJ";"16609037"
"BM";"23501"
"BT";"493963"
"BO";"8754896"
"BA";"1334963"
"BW";"1842620"
"BR";"108527709"
"VG";"18085"
"BN";"268899"
"BG";"2264416"
"BF";"30672734"
"BI";"18811829"
"CV";"379822"
"KH";"11436235"
"CM";"34316169"
"CA";"24154442"
"KY";"44576"
"CF";"5699750"
"TD";"23430589"
"CL";"10215005"
"CN";"623127839"
"HK";"3883903"
"MO";"470310"
"TW";"9805488"
"CO";"25394475"
"KM";"917226"
"CG";"8306391"
"CK";"8833"
"CR";"2823648"
"CI";"36515873"
"HR";"1487680"
"CU";"4772164"
"CW";"92389"
"CY";"706292"
"CZ";"4667382"
"KP";"12575429"
"CD";"141320051"
"DK";"3304843"
"DJ";"663479"
"DM";"34802"
"DO";"6601420"
"EC";"12367434"
"EG";"90028189"
"SV";"3168643"
"GQ";"1995402"
"ER";"6178440"
"EE";"495529"
"ET";"114279924"
"FO";"28664"
"FK";"1354"
"FJ";"475016"
"FI";"3023702"
"FR";"35649337"
"GF";"352085"
"PF";"161182"
"GA";"2161952"
"GM";"2972632"
"GE";"1456759"
"DE";"37487555"
"GH";"32285607"
"GI";"18744"
"GR";"4282431"
"GL";"24320"
"GD";"47800"
"GP";"182839"
"GU";"96975"
"GT";"15423470"
"GN";"18497461"
"GW";"2337375"
"GY";"377343"
"HT";"6854893"
"VA";"385"
"HN";"7045854"
"HU";"3607079"
"IS";"199852"
"IN";"842588937"
"ID";"159601909"
"IR";"43462591"
"IQ";"57654910"
"IE";"3036534"
"IM";"50782"
"IL";"7549546"
"IT";"24968191"
"JM";"1106171"
"JP";"46602739"
"JO";"8263194"
"KZ";"12028622"
"KE";"60445435"
"KI";"103262"
"KW";"3255739"
"KG";"4305841"
"LA";"4587726"
"LV";"637095"
"LB";"2566767"
"LS";"1818563"
"LR";"6832128"
"LY";"3941348"
"LI";"21929"
"LT";"1034212"
"LU";"450398"
"MG";"36934173"
"MW";"29120202"
"MY";"22038338"
"MV";"319793"
"ML";"31616905"
"MT";"199475"
"MH";"36383"
"MQ";"145278"
"MR";"6029703"
"MU";"538424"
"YT";"313341"
"MX";"83272006"
"FM";"344606"
"MC";"25574"
"MN";"2122049"
"ME";"267563"
"MS";"2479"
"MA";"23523499"
"MZ";"48556121"
"MM";"29237078"
"NA";"2600179"
"NR";"5132"
"NP";"17670532"
"NL";"8590558"
"NC";"209098"
"NZ";"2985070"
"NI";"3970232"
"NE";"59559462"
"NG";"295243593"
"NU";"895"
"MP";"23541"
"NO";"3838575"
"OM";"4257563"
"PK";"174723511"
"PW";"14632"
"PA";"3188425"
"PG";"8424545"
"PY";"4591109"
"PE";"21583002"
"PH";"82800397"
"PL";"13215838"
"PT";"3808839"
"PR";"1358853"
"QA";"2708959"
"KR";"22030009"
"MD";"1237311"
"RE";"485557"
"RO";"6993704"
"RU";"60202215"
"RW";"12901658"
"SH";"1936"
"KN";"29982"
"LC";"79640"
"PM";"3632"
"VC";"47998"
"WS";"137280"
"SM";"16153"
"ST";"242218"
"SA";"24594021"
"SN";"23675584"
"RS";"3239269"
"SC";"43632"
"SL";"7638089"
"SG";"3057887"
"SX";"28134"
"SK";"2166801"
"SI";"880779"
"SB";"641987"
"SO";"26958743"
"ZA";"37630719"
"SS";"16990255"
"ES";"19118817"
"LK";"8773712"
"PS";"6351852"
"SD";"53705238"
"SR";"312671"
"SZ";"1148926"
"SE";"6304311"
"CH";"5065994"
"SY";"19100481"
"TJ";"8520818"
"MK";"861559"
"TH";"27930162"
"TL";"1600916"
"TG";"10031149"
"TK";"795"
"TO";"77750"
"TT";"547987"
"TN";"7006930"
"TR";"46877457"
"TM";"4057317"
"TC";"25013"
"TV";"7917"
"UG";"77509416"
"UA";"15227662"
"AE";"8911764"
"GB";"39410227"
"TZ";"103483217"
"US";"211171919"
"VI";"37125"
"UY";"1761890"
"UZ";"20395521"
"VU";"291784"
"VE";"21385868"
"VN";"56279066"
"WF";"5176"
"EH";"585492"
"YE";"27009477"
"ZM";"31057712"
"ZW";"17916511"
