;populacao_2
"AF";"19582321"
"AL";"1482098"
"DZ";"21884680"
"AS";"27860"
"AD";"39155"
"AO";"16109023"
"AI";"7591"
"AG";"50484"
"AR";"22283350"
"AM";"1382678"
"AW";"50476"
"AU";"12653333"
"AT";"4314430"
"AZ";"5034901"
"BS";"199261"
"BH";"1091118"
"BD";"85516386"
"BB";"137497"
"BY";"4381031"
"BE";"5759861"
"BZ";"197794"
"BJ";"6054109"
"BM";"29209"
"BT";"441900"
"BO";"5776405"
"BA";"1718628"
"BW";"1195089"
"BR";"105006976"
"VG";"16374"
"BN";"228543"
"BG";"3373426"
"BF";"10444751"
"BI";"5882103"
"CV";"283085"
"KH";"8161022"
"CM";"12998044"
"CA";"18670638"
"KY";"31236"
"CF";"2427479"
"TD";"8153875"
"CL";"9155299"
"CN";"734089888"
"HK";"3448509"
"MO";"313398"
"TW";"11849401"
"CO";"24683893"
"KM";"438653"
"CG";"2844717"
"CK";"8887"
"CR";"2521464"
"CI";"13223344"
"HR";"1985803"
"CU";"5747835"
"CW";"75166"
"CY";"603505"
"CZ";"5230385"
"KP";"12640183"
"CD";"44682112"
"DK";"2882770"
"DJ";"501516"
"DM";"37576"
"DO";"5525792"
"EC";"8660324"
"EG";"52045801"
"SV";"3035939"
"GQ";"780462"
"ER";"2723270"
"EE";"611038"
"ET";"56310699"
"FO";"25737"
"FK";"1441"
"FJ";"468456"
"FI";"2755307"
"FR";"32342010"
"GF";"151985"
"PF";"147774"
"GA";"1102827"
"GM";"1135107"
"GE";"1860473"
"DE";"40708353"
"GH";"15334410"
"GI";"17308"
"GR";"5462640"
"GL";"29699"
"GD";"54976"
"GP";"207292"
"GU";"85366"
"GT";"8820741"
"GN";"6898785"
"GW";"985620"
"GY";"400299"
"HT";"5619852"
"VA";"373"
"HN";"4846811"
"HU";"4582523"
"IS";"172466"
"IN";"716370793"
"ID";"136921057"
"IR";"42008340"
"IQ";"21020025"
"IE";"2426727"
"IM";"42509"
"IL";"4337008"
"IT";"28877820"
"JM";"1448695"
"JP";"61725327"
"JO";"5171931"
"KZ";"9093020"
"KE";"26585106"
"KI";"60366"
"KW";"2468527"
"KG";"3122326"
"LA";"3577577"
"LV";"870170"
"LB";"3023010"
"LS";"1129750"
"LR";"2577788"
"LY";"3356103"
"LI";"19156"
"LT";"1315022"
"LU";"303625"
"MG";"13814616"
"MW";"10054124"
"MY";"16922451"
"MV";"261647"
"ML";"10162680"
"MT";"218239"
"MH";"26815"
"MQ";"174964"
"MR";"2413069"
"MU";"628595"
"YT";"134351"
"MX";"66660242"
"FM";"272537"
"MC";"19167"
"MN";"1585159"
"ME";"310646"
"MS";"2578"
"MA";"18374677"
"MZ";"15811457"
"MM";"26766437"
"NA";"1313486"
"NR";"5546"
"NP";"14717261"
"NL";"8560930"
"NC";"144221"
"NZ";"2377005"
"NI";"3163996"
"NE";"12088885"
"NG";"104524811"
"NU";"816"
"MP";"27064"
"NO";"2756714"
"OM";"3425835"
"PK";"107016079"
"PW";"12096"
"PA";"2147476"
"PG";"4453904"
"PY";"3580692"
"PE";"16633934"
"PH";"55137168"
"PL";"18318572"
"PT";"4840630"
"PR";"1755452"
"QA";"2081721"
"KR";"25759640"
"MD";"1923081"
"RE";"433948"
"RO";"9391353"
"RU";"66813703"
"RW";"6419450"
"SH";"2082"
"KN";"28182"
"LC";"88623"
"PM";"3173"
"VC";"55800"
"WS";"103270"
"SM";"16604"
"ST";"108590"
"SA";"19946643"
"SN";"8461117"
"RS";"4252706"
"SC";"47405"
"SL";"3988319"
"SG";"2933168"
"SX";"19840"
"SK";"2649791"
"SI";"1035387"
"SB";"329036"
"SO";"8023320"
"ZA";"28791293"
"SS";"6824253"
"ES";"22797790"
"LK";"10108539"
"PS";"2699033"
"SD";"21770213"
"SR";"289639"
"SZ";"696456"
"SE";"5073763"
"CH";"4301196"
"SY";"9526473"
"TJ";"4753494"
"MK";"1043538"
"TH";"33780604"
"TL";"701471"
"TG";"4181744"
"TK";"652"
"TO";"55727"
"TT";"676850"
"TN";"5883151"
"TR";"41348604"
"TM";"2969310"
"TC";"18491"
"TV";"5617"
"UG";"23481884"
"UA";"20155049"
"AE";"7007432"
"GB";"33273519"
"TZ";"31077748"
"US";"164150794"
"VI";"49915"
"UY";"1690523"
"UZ";"16574745"
"VU";"148540"
"VE";"16476913"
"VN";"48687710"
"WF";"5567"
"EH";"312260"
"YE";"15271909"
"ZM";"9268344"
"ZW";"8626535"
