;populacao_2
"AF";"36104400"
"AL";"1084490"
"DZ";"31541523"
"AS";"24627"
"AD";"32447"
"AO";"62996890"
"AI";"6930"
"AG";"62553"
"AR";"28998142"
"AM";"1082283"
"AW";"50464"
"AU";"19201137"
"AT";"4197968"
"AZ";"5156065"
"BS";"239516"
"BH";"1468333"
"BD";"97421021"
"BB";"128331"
"BY";"3822502"
"BE";"6377219"
"BZ";"330519"
"BJ";"17861350"
"BM";"22913"
"BT";"480795"
"BO";"8880553"
"BA";"1280455"
"BW";"1859271"
"BR";"105705543"
"VG";"17930"
"BN";"264549"
"BG";"2181323"
"BF";"33086915"
"BI";"20599594"
"CV";"377083"
"KH";"11463541"
"CM";"36917997"
"CA";"24586280"
"KY";"45940"
"CF";"6019050"
"TD";"25162708"
"CL";"10080104"
"CN";"601229667"
"HK";"3918953"
"MO";"479919"
"TW";"9397370"
"CO";"24798759"
"KM";"959448"
"CG";"9062027"
"CK";"8688"
"CR";"2769891"
"CI";"39687446"
"HR";"1432010"
"CU";"4615910"
"CW";"93571"
"CY";"701666"
"CZ";"4588418"
"KP";"12410580"
"CD";"152661290"
"DK";"3344980"
"DJ";"655991"
"DM";"33440"
"DO";"6538454"
"EC";"12449996"
"EG";"92932690"
"SV";"3084381"
"GQ";"2100489"
"ER";"6505285"
"EE";"480068"
"ET";"117762980"
"FO";"28814"
"FK";"1340"
"FJ";"465452"
"FI";"3041943"
"FR";"35935669"
"GF";"373484"
"PF";"159119"
"GA";"2250676"
"GM";"3132985"
"GE";"1414628"
"DE";"37032867"
"GH";"33856281"
"GI";"18769"
"GR";"4130443"
"GL";"23752"
"GD";"45192"
"GP";"180505"
"GU";"96049"
"GT";"15754688"
"GN";"19824486"
"GW";"2477251"
"GY";"360300"
"HT";"6739778"
"VA";"393"
"HN";"7051663"
"HU";"3505347"
"IS";"199327"
"IN";"830023281"
"ID";"158434474"
"IR";"41930157"
"IQ";"62341457"
"IE";"3079662"
"IM";"51294"
"IL";"7841776"
"IT";"24642095"
"JM";"1027251"
"JP";"45143945"
"JO";"8467770"
"KZ";"12253352"
"KE";"63326182"
"KI";"107199"
"KW";"3296130"
"KG";"4355988"
"LA";"4508554"
"LV";"618916"
"LB";"2484876"
"LS";"1858045"
"LR";"7338646"
"LY";"3900455"
"LI";"22175"
"LT";"1008657"
"LU";"463348"
"MG";"39683357"
"MW";"31256459"
"MY";"21933198"
"MV";"308912"
"ML";"34099062"
"MT";"193879"
"MH";"37429"
"MQ";"143738"
"MR";"6429305"
"MU";"521985"
"YT";"329413"
"MX";"82401563"
"FM";"345917"
"MC";"26606"
"MN";"2153000"
"ME";"258986"
"MS";"2439"
"MA";"23401233"
"MZ";"52768393"
"MM";"28627035"
"NA";"2690706"
"NR";"5006"
"NP";"17303989"
"NL";"8548775"
"NC";"213091"
"NZ";"3019265"
"NI";"3913488"
"NE";"67392361"
"NG";"319346973"
"NU";"893"
"MP";"22950"
"NO";"3922750"
"OM";"4175221"
"PK";"177039454"
"PW";"14614"
"PA";"3230805"
"PG";"8721909"
"PY";"4556270"
"PE";"21523004"
"PH";"84010238"
"PL";"12482847"
"PT";"3690379"
"PR";"1281601"
"QA";"2698384"
"KR";"21257848"
"MD";"1156181"
"RE";"483713"
"RO";"6761986"
"RU";"60156086"
"RW";"13290020"
"SH";"1893"
"KN";"29497"
"LC";"76289"
"PM";"3607"
"VC";"45965"
"WS";"139547"
"SM";"16008"
"ST";"255969"
"SA";"24356738"
"SN";"25606637"
"RS";"3124416"
"SC";"42928"
"SL";"7843924"
"SG";"2992693"
"SX";"28933"
"SK";"2093695"
"SI";"861507"
"SB";"670152"
"SO";"29620831"
"ZA";"37820395"
"SS";"18061243"
"ES";"18650706"
"LK";"8470145"
"PS";"6697065"
"SD";"57246340"
"SR";"307946"
"SZ";"1169810"
"SE";"6414726"
"CH";"5100557"
"SY";"19350981"
"TJ";"8808243"
"MK";"831234"
"TH";"26992184"
"TL";"1692565"
"TG";"10639305"
"TK";"794"
"TO";"79087"
"TT";"530832"
"TN";"6981073"
"TR";"46198652"
"TM";"4082831"
"TC";"25413"
"TV";"8062"
"UG";"84412653"
"UA";"14854134"
"AE";"8956532"
"GB";"39808128"
"TZ";"113851941"
"US";"214931112"
"VI";"35593"
"UY";"1735599"
"UZ";"20193480"
"VU";"304573"
"VE";"21400920"
"VN";"55669290"
"WF";"5139"
"EH";"602951"
"YE";"27187159"
"ZM";"34354234"
"ZW";"18592899"
