;populacao_2
"AF";"16876929"
"AL";"1473430"
"DZ";"19748270"
"AS";"27881"
"AD";"40508"
"AO";"13189107"
"AI";"7170"
"AG";"47424"
"AR";"21029517"
"AM";"1364485"
"AW";"49379"
"AU";"11706475"
"AT";"4222695"
"AZ";"4726183"
"BS";"187025"
"BH";"823302"
"BD";"80459146"
"BB";"135819"
"BY";"4411610"
"BE";"5510444"
"BZ";"175430"
"BJ";"5122844"
"BM";"30064"
"BT";"412658"
"BO";"5290139"
"BA";"1750290"
"BW";"1071597"
"BR";"100455246"
"VG";"14932"
"BN";"212252"
"BG";"3512778"
"BF";"8750597"
"BI";"4862157"
"CV";"262108"
"KH";"7446946"
"CM";"11125152"
"CA";"17660780"
"KY";"28965"
"CF";"2227221"
"TD";"6790304"
"CL";"8721601"
"CN";"716092292"
"HK";"3334249"
"MO";"282458"
"TW";"11724563"
"CO";"23535861"
"KM";"382951"
"CG";"2436628"
"CK";"8948"
"CR";"2380927"
"CI";"11447209"
"HR";"2051116"
"CU";"5725556"
"CW";"71584"
"CY";"576681"
"CZ";"5207589"
"KP";"12281038"
"CD";"36751755"
"DK";"2815660"
"DJ";"457979"
"DM";"36409"
"DO";"5186835"
"EC";"7951661"
"EG";"46407403"
"SV";"2958408"
"GQ";"621608"
"ER";"2376834"
"EE";"616037"
"ET";"48606163"
"FO";"25285"
"FK";"1423"
"FJ";"450801"
"FI";"2685260"
"FR";"31532863"
"GF";"130807"
"PF";"140550"
"GA";"963465"
"GM";"949443"
"GE";"1904312"
"DE";"40054430"
"GH";"13399735"
"GI";"16765"
"GR";"5547270"
"GL";"29782"
"GD";"53317"
"GP";"209249"
"GU";"81614"
"GT";"7831099"
"GN";"5914065"
"GW";"847908"
"GY";"383906"
"HT";"5228812"
"VA";"369"
"HN";"4391205"
"HU";"4662396"
"IS";"164897"
"IN";"670795938"
"ID";"128556341"
"IR";"39487242"
"IQ";"17709897"
"IE";"2325602"
"IM";"40724"
"IL";"3935142"
"IT";"28984388"
"JM";"1423896"
"JP";"62631377"
"JO";"4466755"
"KZ";"8466615"
"KE";"22875342"
"KI";"54433"
"KW";"2173984"
"KG";"2861515"
"LA";"3276806"
"LV";"924876"
"LB";"2820136"
"LS";"1040346"
"LR";"2212397"
"LY";"3137936"
"LI";"18406"
"LT";"1363409"
"LU";"278791"
"MG";"11758637"
"MW";"8450006"
"MY";"15620994"
"MV";"229876"
"ML";"8481116"
"MT";"213202"
"MH";"26687"
"MQ";"177032"
"MR";"2045520"
"MU";"622929"
"YT";"114639"
"MX";"61843000"
"FM";"259604"
"MC";"18621"
"MN";"1448320"
"ME";"309545"
"MS";"2513"
"MA";"16967126"
"MZ";"13260534"
"MM";"25355608"
"NA";"1151357"
"NR";"5477"
"NP";"13744390"
"NL";"8393403"
"NC";"134177"
"NZ";"2245131"
"NI";"2964010"
"NE";"9588195"
"NG";"89354138"
"NU";"812"
"MP";"26722"
"NO";"2584715"
"OM";"2541414"
"PK";"95323022"
"PW";"11421"
"PA";"1958191"
"PG";"3945254"
"PY";"3325558"
"PE";"15472480"
"PH";"50453934"
"PL";"18499970"
"PT";"4967998"
"PR";"1769049"
"QA";"1795255"
"KR";"25225034"
"MD";"1956235"
"RE";"414793"
"RO";"9681920"
"RU";"66763055"
"RW";"5560866"
"SH";"2061"
"KN";"26645"
"LC";"86464"
"PM";"3112"
"VC";"55192"
"WS";"99182"
"SM";"16084"
"ST";"95224"
"SA";"17405856"
"SN";"7135479"
"RS";"4342803"
"SC";"46563"
"SL";"3502078"
"SG";"2690090"
"SX";"18077"
"SK";"2639709"
"SI";"1027092"
"SB";"292486"
"SO";"6733826"
"ZA";"26783494"
"SS";"5772355"
"ES";"22857652"
"LK";"9950960"
"PS";"2301210"
"SD";"18843068"
"SR";"275224"
"SZ";"627715"
"SE";"4839842"
"CH";"4069196"
"SY";"9709384"
"TJ";"4206238"
"MK";"1038503"
"TH";"33431634"
"TL";"615918"
"TG";"3601430"
"TK";"581"
"TO";"53024"
"TT";"668803"
"TN";"5508580"
"TR";"37880007"
"TM";"2690948"
"TC";"16946"
"TV";"5333"
"UG";"19306041"
"UA";"20733382"
"AE";"6669987"
"GB";"32023902"
"TZ";"25805503"
"US";"157127808"
"VI";"50166"
"UY";"1650066"
"UZ";"15191497"
"VU";"131144"
"VE";"15311496"
"VN";"45764246"
"WF";"6009"
"EH";"270560"
"YE";"13262799"
"ZM";"7749298"
"ZW";"7498965"
