;populacao_2
"AF";"12476435"
"AL";"1556586"
"DZ";"16612538"
"AS";"30214"
"AD";"39889"
"AO";"9220112"
"AI";"6093"
"AG";"42157"
"AR";"18945311"
"AM";"1410902"
"AW";"47028"
"AU";"9953718"
"AT";"3993099"
"AZ";"4156180"
"BS";"157311"
"BH";"493193"
"BD";"72031406"
"BB";"131102"
"BY";"4522838"
"BE";"5139663"
"BZ";"138808"
"BJ";"3836993"
"BM";"31619"
"BT";"334680"
"BO";"4496069"
"BA";"1857663"
"BW";"902625"
"BR";"91179698"
"VG";"11532"
"BN";"182990"
"BG";"3768253"
"BF";"6422637"
"BI";"3532386"
"CV";"227997"
"KH";"6339543"
"CM";"8465226"
"CA";"15835877"
"KY";"23126"
"CF";"1998361"
"TD";"4844763"
"CL";"7900802"
"CN";"675458054"
"HK";"3279909"
"MO";"223974"
"TW";"11422287"
"CO";"21104742"
"KM";"300706"
"CG";"1801471"
"CK";"9996"
"CR";"2099758"
"CI";"9238940"
"HR";"2110800"
"CU";"5652128"
"CW";"60153"
"CY";"512007"
"CZ";"4983525"
"KP";"11581622"
"CD";"26341058"
"DK";"2675318"
"DJ";"387365"
"DM";"35160"
"DO";"4554389"
"EC";"6767042"
"EG";"37985529"
"SV";"2870223"
"GQ";"382075"
"ER";"1929648"
"EE";"634123"
"ET";"37223726"
"FO";"24939"
"FK";"1452"
"FJ";"416967"
"FI";"2564440"
"FR";"29866517"
"GF";"97588"
"PF";"129207"
"GA";"681272"
"GM";"693653"
"GE";"2141849"
"DE";"39903961"
"GH";"10512129"
"GI";"15558"
"GR";"5586136"
"GL";"30300"
"GD";"50962"
"GP";"212261"
"GU";"80609"
"GT";"6274837"
"GN";"4741441"
"GW";"659400"
"GY";"376325"
"HT";"4505246"
"VA";"380"
"HN";"3585168"
"HU";"4801468"
"IS";"145843"
"IN";"583656157"
"ID";"112171797"
"IR";"35540420"
"IQ";"13297987"
"IE";"2061374"
"IM";"36715"
"IL";"3190361"
"IT";"28450787"
"JM";"1351087"
"JP";"62856388"
"JO";"2860385"
"KZ";"7407064"
"KE";"17423858"
"KI";"44610"
"KW";"1304436"
"KG";"2497081"
"LA";"2811065"
"LV";"1045278"
"LB";"1955861"
"LS";"933525"
"LR";"1591493"
"LY";"2946124"
"LI";"17039"
"LT";"1573381"
"LU";"222807"
"MG";"8864314"
"MW";"6254679"
"MY";"12883462"
"MV";"162199"
"ML";"6163582"
"MT";"201691"
"MH";"26488"
"MQ";"184852"
"MR";"1523557"
"MU";"602431"
"YT";"85324"
"MX";"53195536"
"FM";"252331"
"MC";"16170"
"MN";"1243109"
"ME";"302409"
"MS";"2300"
"MA";"14915668"
"MZ";"9798478"
"MM";"23483068"
"NA";"977650"
"NR";"5027"
"NP";"12574636"
"NL";"8074227"
"NC";"115093"
"NZ";"1998827"
"NI";"2622320"
"NE";"6535917"
"NG";"68347162"
"NU";"870"
"MP";"30771"
"NO";"2279648"
"OM";"1372580"
"PK";"77744713"
"PW";"10732"
"PA";"1645839"
"PG";"3131808"
"PY";"2887617"
"PE";"13628166"
"PH";"42553848"
"PL";"18599066"
"PT";"5093944"
"PR";"1813509"
"QA";"499207"
"KR";"24331769"
"MD";"1994670"
"RE";"383786"
"RO";"10531711"
"RU";"67107511"
"RW";"4308757"
"SH";"2249"
"KN";"23752"
"LC";"79368"
"PM";"3102"
"VC";"54805"
"WS";"92707"
"SM";"14290"
"ST";"75524"
"SA";"12874886"
"SN";"5375669"
"RS";"4528166"
"SC";"43547"
"SL";"2683273"
"SG";"2171769"
"SX";"15676"
"SK";"2618158"
"SI";"971259"
"SB";"234477"
"SO";"5066069"
"ZA";"23677660"
"SS";"3884111"
"ES";"21361526"
"LK";"9574906"
"PS";"1776947"
"SD";"15143536"
"SR";"248680"
"SZ";"529390"
"SE";"4455054"
"CH";"3593721"
"SY";"9083489"
"TJ";"3376117"
"MK";"1028517"
"TH";"31993177"
"TL";"505299"
"TG";"2748736"
"TK";"618"
"TO";"50473"
"TT";"640126"
"TN";"4995949"
"TR";"32983838"
"TM";"2313875"
"TC";"12629"
"TV";"4808"
"UG";"13643418"
"UA";"21920464"
"AE";"2829291"
"GB";"29290124"
"TZ";"18876870"
"US";"144312139"
"VI";"52257"
"UY";"1605252"
"UZ";"12999038"
"VU";"104205"
"VE";"13186015"
"VN";"41130691"
"WF";"7316"
"EH";"219610"
"YE";"10114781"
"ZM";"5806820"
"ZW";"6242501"
