;populacao_2
"AF";"6017390"
"AL";"1672367"
"DZ";"12780129"
"AS";"23405"
"AD";"27880"
"AO";"5782986"
"AI";"3949"
"AG";"32202"
"AR";"15825066"
"AM";"1718648"
"AW";"30039"
"AU";"8376901"
"AT";"3671195"
"AZ";"3486552"
"BS";"124957"
"BH";"277088"
"BD";"52959318"
"BB";"124755"
"BY";"4775865"
"BE";"4882149"
"BZ";"92506"
"BJ";"2343546"
"BM";"29356"
"BT";"272648"
"BO";"3369809"
"BA";"2233353"
"BW";"658522"
"BR";"72773387"
"VG";"8139"
"BN";"132681"
"BG";"4390830"
"BF";"4191544"
"BI";"2576113"
"CV";"158642"
"KH";"4189660"
"CM";"5646035"
"CA";"13554735"
"KY";"11686"
"CF";"1410849"
"TD";"2862078"
"CL";"6424018"
"CN";"591860873"
"HK";"2900486"
"MO";"165109"
"TW";"10404208"
"CO";"16705955"
"KM";"200314"
"CG";"1184403"
"CK";"9445"
"CR";"1522141"
"CI";"6151529"
"HR";"2317454"
"CU";"5283392"
"CW";"70909"
"CY";"380699"
"CZ";"5017069"
"KP";"9704659"
"CD";"16502797"
"DK";"2529822"
"DJ";"283664"
"DM";"35517"
"DO";"3544609"
"EC";"5013815"
"EG";"28110983"
"SV";"2533358"
"GQ";"204920"
"ER";"1535950"
"EE";"734243"
"ET";"23164293"
"FO";"24717"
"FK";"955"
"FJ";"367880"
"FI";"2414029"
"FR";"27832276"
"GF";"57543"
"PF";"101031"
"GA";"453413"
"GM";"443301"
"GE";"2570931"
"DE";"37910644"
"GH";"7236127"
"GI";"14109"
"GR";"5044391"
"GL";"29930"
"GD";"47706"
"GP";"187115"
"GU";"68070"
"GT";"4503173"
"GN";"2852239"
"GW";"482137"
"GY";"369008"
"HT";"3427997"
"VA";"373"
"HN";"2391077"
"HU";"5000098"
"IS";"126777"
"IN";"441096297"
"ID";"89481392"
"IR";"27926879"
"IQ";"8599450"
"IE";"1777517"
"IM";"32142"
"IL";"2190737"
"IT";"27786425"
"JM";"1188526"
"JP";"61160039"
"JO";"1780026"
"KZ";"7994405"
"KE";"11268201"
"KI";"35052"
"KW";"1188849"
"KG";"2111875"
"LA";"2069326"
"LV";"1240631"
"LB";"1319853"
"LS";"758061"
"LR";"1061283"
"LY";"2286816"
"LI";"13879"
"LT";"1742525"
"LU";"184547"
"MG";"5628626"
"MW";"4467463"
"MY";"8913306"
"MV";"111394"
"ML";"4106509"
"MT";"178487"
"MH";"23438"
"MQ";"171700"
"MR";"985243"
"MU";"521109"
"YT";"45946"
"MX";"41636636"
"FM";"208101"
"MC";"13904"
"MN";"1056643"
"ME";"305905"
"MS";"5374"
"MA";"12185142"
"MZ";"6258795"
"MM";"19577387"
"NA";"661334"
"NR";"4463"
"NP";"9068977"
"NL";"7353605"
"NC";"84929"
"NZ";"1655407"
"NI";"2012618"
"NE";"3791482"
"NG";"46698876"
"NU";"1212"
"MP";"20926"
"NO";"2089333"
"OM";"958363"
"PK";"54251518"
"PW";"8019"
"PA";"1223547"
"PG";"2139359"
"PY";"2074183"
"PE";"10677747"
"PH";"30513019"
"PL";"18423690"
"PT";"4792971"
"PR";"1691440"
"QA";"309843"
"KR";"21297426"
"MD";"2070364"
"RE";"293111"
"RO";"11574405"
"RU";"68679527"
"RW";"3558502"
"SH";"2770"
"KN";"19970"
"LC";"66760"
"PM";"3110"
"VC";"53103"
"WS";"84565"
"SM";"11841"
"ST";"55262"
"SA";"8809855"
"SN";"3649309"
"RS";"4666431"
"SC";"35038"
"SL";"2098009"
"SG";"1481638"
"SX";"13375"
"SK";"2572436"
"SI";"971735"
"SB";"155859"
"SO";"3674171"
"ZA";"18165778"
"SS";"2871576"
"ES";"19219182"
"LK";"8649279"
"PS";"1021661"
"SD";"9765517"
"SR";"202973"
"SZ";"391697"
"SE";"4205213"
"CH";"3230037"
"SY";"6106243"
"TJ";"2551390"
"MK";"1005076"
"TH";"27652441"
"TL";"370282"
"TG";"1818552"
"TK";"796"
"TO";"48106"
"TT";"604333"
"TN";"4046065"
"TR";"26177655"
"TM";"1761133"
"TC";"5613"
"TV";"4346"
"UG";"8367931"
"UA";"23885561"
"AE";"1148447"
"GB";"27713315"
"TZ";"12198424"
"US";"122547183"
"VI";"50746"
"UY";"1499498"
"UZ";"9876922"
"VU";"73588"
"VE";"9771327"
"VN";"32862205"
"WF";"6964"
"EH";"110346"
"YE";"5690339"
"ZM";"3874018"
"ZW";"4917494"
